song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Someone to Love,Jon B. featuring Babyface,135.99917763157896,-157.9668,79.6539,25.3475,26.0461,10.1004,13.7458,5.733,4.4768,-4.2901,8.516,0.8537,-0.0359,-0.6925,0.3533,0.4673,0.3901,0.3425,0.4405,0.3932,0.4491,0.3675,0.405,0.4494,0.3617,0.3755,0.262,0.3273,0.2837,0.2484,0.3188,0.2716,0.3388,0.271,0.2823,0.3222,0.2737,0.3043,2639.5961
Only Wanna Be with You,Hootie & the Blowfish,103.359375,-41.031,75.9955,3.6466,36.7578,10.0245,5.4842,0.684,0.8879,-3.2625,5.2465,-0.3673,0.5441,0.2608,0.2708,0.4142,0.2586,0.2616,0.2341,0.3783,0.5892,0.4064,0.5335,0.4015,0.4775,0.3663,0.2011,0.2981,0.1887,0.2166,0.19,0.2687,0.3372,0.2417,0.3332,0.2454,0.3143,0.2824,2544.0246
If You Love Me,Brownstone,95.703125,-135.692,85.3302,17.6575,10.8623,-4.3834,-2.2155,-3.8371,1.3879,-10.8364,9.062,-7.462,0.0568,0.4007,0.3278,0.4129,0.5074,0.3039,0.3302,0.3111,0.3915,0.2991,0.3648,0.4886,0.3776,0.3834,0.3073,0.3101,0.3398,0.2436,0.3021,0.2602,0.3229,0.2629,0.2825,0.3379,0.2965,0.34,2490.9821
In the House of Stone and Light,Martin Page,89.10290948275862,-116.1846,89.4054,14.3326,16.0372,3.7375,10.5362,-2.8,4.2283,-2.2974,3.8307,0.7695,2.9366,-2.4955,0.3652,0.3554,0.2932,0.3572,0.3667,0.2901,0.4806,0.3036,0.2863,0.278,0.3806,0.5545,0.2557,0.3192,0.2463,0.2939,0.315,0.2131,0.3416,0.2296,0.2657,0.2563,0.2586,0.3541,2389.4917
I Got 5 on It,Luniz,172.265625,-118.9729,89.4677,0.0193,12.6495,-10.1505,7.8316,-6.0842,6.6168,-2.5978,3.832,-3.9187,1.0323,-0.7344,0.3721,0.3658,0.3088,0.3325,0.3619,0.4945,0.4316,0.3585,0.4046,0.4061,0.458,0.3522,0.3119,0.294,0.271,0.3009,0.2886,0.3405,0.3313,0.2881,0.3144,0.2971,0.3482,0.2925,2251.8079
Baby,Brandy,92.28515625,-98.2594,71.8583,8.7565,28.3688,5.4883,5.239,-0.5434,6.8139,2.2513,14.6134,-2.9518,5.1086,-1.2904,0.4555,0.4001,0.3284,0.3936,0.4035,0.5371,0.3472,0.3203,0.3984,0.4318,0.5015,0.4004,0.3242,0.3191,0.2836,0.3366,0.2811,0.3509,0.2495,0.2444,0.3066,0.3123,0.3405,0.2767,2615.4312
Run Away,Real McCoy,129.19921875,-15.7789,64.2639,16.5577,22.2841,4.0207,11.6318,3.9784,8.1334,-1.6925,5.7193,-1.7527,3.6665,-1.6512,0.459,0.4942,0.3544,0.3699,0.3276,0.4452,0.4523,0.471,0.6613,0.4975,0.5393,0.4209,0.2531,0.2946,0.2316,0.262,0.2304,0.2851,0.3062,0.2445,0.3155,0.2636,0.3188,0.2622,3120.1988
As I Lay Me Down,Sophie B. Hawkins,83.35433467741936,-120.5384,85.3346,25.6871,21.8742,9.9408,-4.8347,1.094,-1.4267,-5.6554,1.8248,-5.8563,1.4222,-5.1632,0.3107,0.1947,0.2996,0.2998,0.2871,0.5498,0.2838,0.2692,0.2127,0.3798,0.461,0.231,0.3116,0.1904,0.2888,0.3035,0.1983,0.3676,0.2187,0.3121,0.2041,0.2937,0.3559,0.1797,2593.6238
He's Mine,MoKenStef,64.599609375,-121.5692,91.4048,11.3803,28.9128,5.1284,-5.6116,10.3891,-6.5318,1.6198,9.6837,-7.2916,5.41,-3.6631,0.3638,0.5039,0.4597,0.6389,0.3847,0.341,0.4865,0.3537,0.3711,0.3287,0.3908,0.3588,0.28,0.3352,0.2693,0.3181,0.2629,0.2587,0.3322,0.2618,0.2959,0.26,0.2866,0.2863,2260.739
December,Collective Soul,123.046875,-129.3705,125.174,-7.3803,20.7591,12.3314,-3.0093,-2.3539,7.059,-4.2889,-2.8125,-6.565,-3.866,-4.8188,0.3358,0.2815,0.5286,0.2206,0.2636,0.35,0.3432,0.591,0.3482,0.3871,0.37,0.3868,0.2817,0.1816,0.3314,0.1574,0.2162,0.3027,0.1908,0.3372,0.2321,0.2961,0.322,0.2901,1768.5549
I'll Be There for You/You're All I Need to Get By,Method Man featuring Mary J. Blige,92.28515625,-223.2543,83.0667,-1.6048,31.595,12.2054,9.7645,6.2447,6.9982,-0.6387,6.609,-4.0138,7.937,1.857,0.6552,0.5316,0.3778,0.3231,0.308,0.2557,0.2688,0.3152,0.393,0.4397,0.4623,0.591,0.333,0.2963,0.2803,0.2967,0.2956,0.2658,0.2541,0.2644,0.3007,0.3121,0.2825,0.2947,2282.1523
Shy Guy,Diana King,184.5703125,-53.1258,59.5909,-0.9666,27.0026,6.05,16.295,4.841,8.9997,-1.1096,8.7901,-3.8827,5.7579,-1.2019,0.4186,0.4726,0.5558,0.4202,0.4425,0.41,0.4494,0.3982,0.425,0.4902,0.4465,0.4763,0.2789,0.2705,0.3283,0.253,0.3086,0.2829,0.2931,0.2742,0.2744,0.3183,0.2789,0.3124,2944.0263
I'm the Only One,Melissa Etheridge,83.35433467741936,-34.3986,81.6742,0.044,26.6882,8.4541,5.7751,-0.1512,10.6681,0.6092,1.4808,1.6976,1.896,-5.3266,0.3279,0.293,0.3801,0.318,0.3476,0.3389,0.394,0.5245,0.3314,0.3552,0.3266,0.4025,0.2987,0.242,0.3185,0.2598,0.3028,0.2833,0.2802,0.3615,0.2317,0.3043,0.279,0.3335,2488.9546
Every Little Thing I Do,Soul for Real,99.38401442307692,-130.2761,78.3126,2.8503,22.6662,9.5562,7.7547,5.362,8.1018,1.3245,12.9516,3.0669,2.9413,-2.688,0.5424,0.4417,0.4363,0.3468,0.305,0.3626,0.303,0.4233,0.3576,0.3683,0.4949,0.484,0.3546,0.2933,0.3162,0.2914,0.2724,0.2932,0.2276,0.3239,0.2708,0.2671,0.3347,0.2953,2326.028
Before I Let You Go,Blackstreet,69.83741554054055,-105.0415,74.8375,32.4874,3.8362,-2.0501,-3.4883,-0.4509,6.9454,-3.57,12.1804,1.6247,-1.9847,-3.047,0.2611,0.349,0.3361,0.5056,0.3541,0.2862,0.3698,0.2767,0.4188,0.227,0.2859,0.3512,0.2338,0.3188,0.2757,0.357,0.3085,0.2586,0.3283,0.2247,0.3412,0.2054,0.2602,0.3298,3043.094
Big Poppa / Warning,The Notorious B.I.G.,86.1328125,-122.8103,107.3776,9.1603,30.6467,6.0138,8.887,3.4816,9.9475,-4.7078,1.2711,0.1199,5.9783,-1.9196,0.4333,0.4551,0.6008,0.413,0.3126,0.3321,0.3312,0.3612,0.4088,0.4918,0.4217,0.4263,0.3085,0.2876,0.3561,0.2623,0.2441,0.2654,0.262,0.2887,0.3049,0.3315,0.3102,0.321,1902.8436
Sukiyaki,4 P.M.,151.99908088235293,-119.8875,82.6217,9.6134,12.6056,2.6848,-1.5386,-12.1715,1.0527,-20.4127,-0.5792,-11.7875,-1.7452,-6.7382,0.2442,0.2983,0.229,0.2114,0.3885,0.2621,0.2913,0.1774,0.2525,0.4045,0.2472,0.3254,0.2561,0.3189,0.2743,0.2261,0.3746,0.2507,0.3367,0.215,0.261,0.3895,0.2267,0.353,2322.6437
I Wanna Be Down,Brandy,86.1328125,-124.8876,63.4301,24.6618,23.4282,4.5593,3.062,5.1104,-0.3281,5.8442,7.2431,-8.6545,1.1623,-3.7401,0.4216,0.4564,0.4625,0.4062,0.5,0.4184,0.4474,0.3737,0.4185,0.5325,0.4383,0.4921,0.3053,0.2903,0.317,0.2805,0.35,0.3128,0.3116,0.2658,0.2684,0.3343,0.2617,0.3253,2688.8269
I'll Make Love to You,Boyz II Men,143.5546875,-78.0569,85.7841,3.8478,23.023,6.4542,12.7142,-2.2888,1.4177,-0.5508,2.8307,-0.618,2.031,-1.037,0.2764,0.3563,0.4328,0.3281,0.4154,0.3442,0.432,0.3535,0.3288,0.4738,0.3359,0.3403,0.26,0.2724,0.3346,0.2375,0.3185,0.2598,0.3228,0.2881,0.2536,0.3433,0.2671,0.3111,2395.344
Dear Mama / Old School,2Pac,83.35433467741936,-75.3656,79.4492,23.3123,36.7494,7.4459,16.6542,-0.0735,4.9047,0.8491,4.4975,-5.2338,-0.9953,0.5464,0.3981,0.4089,0.3596,0.4125,0.3426,0.3519,0.4628,0.4267,0.5015,0.4618,0.5169,0.4486,0.2999,0.2856,0.2647,0.3143,0.2781,0.2621,0.3141,0.28,0.3393,0.2943,0.3152,0.3037,2373.8298
Hold On,Jamie Walters,123.046875,-48.9691,145.4484,-41.9834,68.9986,-23.26,26.8439,-12.3631,12.0087,-4.3328,-5.9682,0.3557,-12.3729,7.6402,0.478,0.3471,0.3897,0.302,0.3769,0.3246,0.2905,0.5057,0.3732,0.3815,0.2697,0.3208,0.3464,0.2457,0.3219,0.2317,0.3183,0.2839,0.2084,0.3539,0.2412,0.3281,0.231,0.2423,1612.9662
Keep Their Heads Ringin',Dr. Dre,184.5703125,-54.6564,75.8837,17.8017,26.1886,1.3916,14.5844,3.8204,14.8863,-2.6718,3.6937,-1.2493,7.9446,5.8667,0.4572,0.3203,0.3938,0.408,0.597,0.4415,0.3622,0.3619,0.3894,0.4697,0.4188,0.5229,0.3145,0.2133,0.2899,0.2402,0.3198,0.298,0.2621,0.2655,0.274,0.3132,0.2473,0.2798,2630.8688
The Rhythm of the Night,Corona,129.19921875,-113.5825,41.731,13.8373,19.8648,5.7057,16.2427,4.9824,7.122,-2.5146,8.6342,-3.0095,2.3854,-3.6902,0.5075,0.3888,0.4035,0.3911,0.3706,0.4769,0.4472,0.5727,0.4908,0.4776,0.5509,0.4714,0.316,0.2592,0.2542,0.2592,0.2407,0.3144,0.2569,0.3099,0.3118,0.2691,0.3003,0.2605,3632.6848
Roll to Me,Del Amitri,151.99908088235293,-64.9299,85.6214,-0.6233,19.168,-5.6678,7.4838,-1.7247,4.593,-3.7685,0.0186,-5.9617,1.4583,-3.6344,0.3175,0.4919,0.2957,0.2534,0.2496,0.3636,0.49,0.3299,0.3993,0.3141,0.3787,0.3315,0.2559,0.361,0.2597,0.2508,0.225,0.2885,0.3593,0.2726,0.3191,0.2444,0.3146,0.2988,2381.2201
Scream / Childhood,Michael Jackson and Janet Jackson,107.666015625,-88.428,63.875,-4.1024,16.1119,3.8625,5.0288,0.1858,6.0172,-3.5181,3.611,-3.1138,0.2114,-4.4202,0.4323,0.3894,0.431,0.422,0.5009,0.4258,0.4484,0.546,0.4871,0.4764,0.4368,0.5097,0.2842,0.2682,0.2909,0.2705,0.3196,0.2958,0.2761,0.3162,0.295,0.3085,0.2703,0.307,2835.5986
Freek'n You,Jodeci,135.99917763157896,-137.6759,83.4298,3.9016,24.5938,1.2407,3.8261,-4.728,4.8919,-1.8471,3.7019,-1.6193,5.4442,-1.5078,0.42,0.3279,0.4159,0.4413,0.3441,0.4273,0.3527,0.4426,0.2948,0.3036,0.4235,0.3374,0.3392,0.2696,0.3153,0.3312,0.272,0.3335,0.2667,0.3278,0.2475,0.2464,0.3292,0.2645,2449.8185
I Wish,Skee-Lo,99.38401442307692,-56.0056,68.1981,6.5315,37.8202,13.4858,15.0041,0.3648,12.1952,-0.0711,6.2484,1.1514,5.2268,2.615,0.4156,0.4088,0.4691,0.4449,0.3785,0.3939,0.4957,0.5955,0.5299,0.5059,0.5098,0.4695,0.3003,0.2655,0.2809,0.2716,0.2438,0.2576,0.2625,0.3122,0.2872,0.2768,0.2896,0.3118,2562.2693
Believe,Elton John,135.99917763157896,-66.9841,91.3353,-8.1529,28.1917,6.0001,8.4672,-4.7096,5.0129,-6.1344,4.4937,-5.115,0.5353,-2.023,0.4285,0.3064,0.4919,0.4314,0.2771,0.3345,0.3362,0.5404,0.3454,0.3396,0.4089,0.3016,0.3342,0.2045,0.3173,0.3086,0.1948,0.2995,0.2168,0.3149,0.2447,0.2557,0.307,0.2006,2342.4617
Carnival,Natalie Merchant,95.703125,-199.2601,108.8871,0.8484,30.9109,13.0746,-0.5358,0.2229,5.9017,2.3352,4.4575,-1.4736,-1.9118,-4.8127,0.2953,0.3419,0.2856,0.3073,0.4206,0.3572,0.4079,0.3088,0.3987,0.4182,0.3322,0.391,0.249,0.3,0.2625,0.2607,0.3375,0.2703,0.3405,0.2648,0.296,0.3441,0.2625,0.3494,1906.0244
You Don't Know How It Feels,Tom Petty,143.5546875,-127.1708,65.7782,23.3634,28.5535,10.9066,12.142,5.1908,8.287,-0.1007,0.5939,4.1509,1.2177,-2.229,0.2867,0.2932,0.2756,0.4128,0.5795,0.375,0.3277,0.2836,0.4523,0.4906,0.3732,0.4389,0.2349,0.2763,0.2448,0.2644,0.3477,0.2393,0.2785,0.2214,0.3174,0.3466,0.2583,0.329,2937.9838
Back for Good,Take That,78.30255681818181,-77.6621,93.4923,9.6263,17.2252,7.2263,8.9812,3.2418,8.1317,-4.3518,6.5816,-4.7977,-0.1219,-1.5973,0.4981,0.314,0.3052,0.2494,0.3571,0.5089,0.3439,0.4143,0.3375,0.4114,0.4102,0.3261,0.3357,0.228,0.2786,0.2125,0.2596,0.3409,0.2315,0.3199,0.2404,0.3087,0.3085,0.2367,2371.5766
Tootsee Roll,69 Boyz,135.99917763157896,-115.5486,72.3629,-11.6658,11.2859,2.4748,15.2013,8.2376,13.1743,0.4762,5.0602,8.1985,11.5027,8.4515,0.4818,0.4099,0.3658,0.3701,0.4619,0.5065,0.4131,0.4108,0.5134,0.5816,0.5319,0.4957,0.2719,0.2521,0.2739,0.2913,0.3029,0.3096,0.2567,0.2561,0.3369,0.3831,0.3349,0.2848,2469.5716
