song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Unholy,Sam Smith and Kim Petras,129.19921875,-95.3969,78.404,-8.9504,24.4467,-0.421,6.9282,1.9574,4.0671,-1.7736,9.2729,1.736,3.5672,1.4793,0.4422,0.5754,0.5363,0.4255,0.414,0.4663,0.4692,0.3886,0.5403,0.5255,0.4089,0.3858,0.2806,0.3096,0.3206,0.2791,0.2966,0.3164,0.318,0.2585,0.3241,0.3161,0.2803,0.2864,2250.3532
You Proof,Morgan Wallen,117.45383522727273,-61.2905,107.6049,-2.804,9.3964,4.0755,-3.9019,-1.2412,2.1592,-4.9092,-2.3035,-2.3526,-0.2539,-4.8342,0.3272,0.4761,0.2685,0.2294,0.379,0.2595,0.3259,0.2348,0.3689,0.5507,0.3238,0.3573,0.2629,0.3531,0.2513,0.2115,0.305,0.2189,0.3249,0.2266,0.2762,0.3715,0.2462,0.3269,2104.3468
Something in the Orange,Zach Bryan,112.34714673913044,-115.0455,94.6594,5.637,21.4861,9.8434,4.3998,4.3482,6.8482,-5.6028,4.2904,-1.0301,2.8902,-3.3011,0.2598,0.2097,0.3903,0.3117,0.3712,0.271,0.3158,0.404,0.2644,0.2691,0.307,0.4354,0.2606,0.2021,0.3517,0.257,0.3624,0.2488,0.2767,0.3661,0.2359,0.2788,0.2616,0.3876,2003.7224
Rich Flex,Drake and 21 Savage,161.4990234375,-140.64,76.9754,28.8539,30.9435,11.9426,10.9174,1.9623,13.7286,-6.8187,6.3834,1.5208,4.0281,2.5156,0.4271,0.4841,0.4783,0.5484,0.5824,0.542,0.5317,0.5527,0.6204,0.5684,0.477,0.4513,0.2904,0.3057,0.2664,0.2891,0.3065,0.3161,0.3191,0.3401,0.3535,0.3071,0.2612,0.2998,2352.2692
As It Was,Harry Styles,172.265625,-52.294,119.184,6.3764,14.837,6.3169,2.2902,-3.1138,5.8721,-0.8366,-0.4461,-2.0243,0.3894,-2.6469,0.3038,0.3765,0.3166,0.2265,0.2652,0.251,0.4076,0.291,0.4133,0.3641,0.2884,0.4417,0.231,0.3187,0.2982,0.1812,0.2812,0.2031,0.3615,0.2652,0.3483,0.297,0.2197,0.3559,1792.6578
Rock and a Hard Place,Bailey Zimmerman,123.046875,-85.048,111.1246,1.8317,7.296,8.6952,4.9249,-8.2138,1.2622,-7.122,-1.2734,-4.4175,-0.7852,-5.4887,0.3176,0.388,0.244,0.3543,0.2742,0.4337,0.3081,0.3396,0.5411,0.3321,0.4141,0.2155,0.2469,0.319,0.1925,0.3143,0.2144,0.3393,0.2774,0.2547,0.3468,0.214,0.3604,0.1768,2016.9079
Under the Influence,Chris Brown,117.45383522727273,-108.1845,99.5604,15.9225,16.6755,17.8432,9.6463,-2.2582,4.6524,-1.5955,5.9805,-0.2245,0.8959,1.8253,0.384,0.2466,0.2583,0.2818,0.4389,0.3803,0.4009,0.4722,0.402,0.4938,0.3345,0.4191,0.3328,0.2277,0.2656,0.2326,0.3429,0.3245,0.2906,0.3277,0.2924,0.3681,0.2601,0.3381,2079.4467
Cruel Summer,Taylor Swift,112.34714673913044,-48.6326,107.5304,-2.7313,15.3762,8.1181,7.6207,4.2256,-0.7065,-1.0213,8.5677,-5.4038,2.35,-1.1908,0.4877,0.5988,0.3824,0.3436,0.4644,0.2881,0.3252,0.2868,0.4229,0.5777,0.3855,0.4667,0.3026,0.3241,0.2633,0.2296,0.3014,0.1895,0.2678,0.2046,0.2434,0.3296,0.2297,0.3299,2046.7432
Thinkin' Bout Me,Morgan Wallen,143.5546875,-63.6487,91.8593,-14.1502,12.9206,11.848,-6.0673,-7.8746,-5.2039,-7.0294,-6.8718,-2.6912,-0.1665,-8.8339,0.2319,0.3585,0.3357,0.5027,0.301,0.3299,0.4492,0.3101,0.3736,0.2743,0.3772,0.2545,0.2031,0.3248,0.2298,0.3568,0.2393,0.2781,0.3565,0.2446,0.3436,0.2375,0.3167,0.2541,2298.4013
Boy's a Liar Pt. 2,PinkPantheress and Ice Spice,135.99917763157896,-93.2142,101.8591,8.3614,24.1714,10.6768,4.7738,0.0929,4.5031,-0.814,-1.1602,-6.5802,-3.7877,-4.6804,0.5184,0.3377,0.3776,0.3303,0.4319,0.5866,0.3976,0.3911,0.3715,0.4278,0.3952,0.4254,0.3455,0.2385,0.3108,0.2587,0.3009,0.347,0.2741,0.3031,0.3032,0.322,0.3099,0.2957,2073.946
Favorite Song,Toosii,117.45383522727273,-162.0011,105.7368,17.375,6.0699,6.8043,12.4819,-4.5386,9.5156,-2.7435,-3.0795,-0.635,-2.8816,-3.8119,0.2782,0.3748,0.3682,0.2757,0.3423,0.2863,0.4228,0.4207,0.4474,0.5462,0.3818,0.3394,0.2558,0.3087,0.3351,0.2632,0.3216,0.2607,0.3307,0.3277,0.3079,0.3695,0.2728,0.3105,1918.1834
Thought You Should Know,Morgan Wallen,92.28515625,-51.9871,117.1985,-2.668,14.8631,11.2183,-0.714,-0.1553,0.9188,-1.2751,-5.9187,-2.8025,1.8109,-4.2853,0.2901,0.4933,0.297,0.3822,0.2095,0.2839,0.4212,0.3137,0.4651,0.3344,0.4414,0.326,0.2205,0.3639,0.1999,0.3256,0.1712,0.2237,0.3191,0.2192,0.3411,0.2436,0.3227,0.2655,1978.528
Thank God,Kane Brown and Katelyn Brown,99.38401442307692,-124.8039,98.8422,12.765,34.801,16.0,1.0514,-2.7853,3.4443,-0.5867,1.6758,-6.3651,-1.7638,-4.2034,0.3255,0.24,0.3809,0.4714,0.2956,0.3002,0.245,0.3582,0.2544,0.2072,0.3,0.2495,0.3461,0.2233,0.3152,0.3727,0.2526,0.3403,0.2499,0.366,0.2754,0.2139,0.3176,0.2289,1855.9773
Sure Thing,Miguel,80.74951171875,-160.0282,90.91,7.3433,27.3443,15.2985,7.2805,2.3488,8.0001,-2.4857,10.9461,0.3674,2.4583,-0.1024,0.4698,0.5079,0.4448,0.3868,0.4536,0.3789,0.4494,0.4496,0.4547,0.4243,0.3715,0.4757,0.3042,0.3252,0.3246,0.2596,0.2928,0.2823,0.3277,0.3341,0.3039,0.3098,0.2808,0.3314,2094.46
All My Life,Lil Durk featuring J. Cole,95.703125,-118.3943,71.9104,19.9563,14.611,8.1518,3.1962,-4.9788,1.8669,-3.2878,2.3318,-3.3144,2.3683,-0.9366,0.3359,0.3346,0.5131,0.6021,0.4199,0.4274,0.3718,0.4061,0.3694,0.3639,0.3819,0.3139,0.3146,0.2504,0.3093,0.3345,0.2904,0.3436,0.2993,0.3314,0.318,0.3139,0.3201,0.278,2673.6469
Ella Baila Sola,Eslabon Armado and Peso Pluma,99.38401442307692,-41.7619,92.265,9.4997,13.1767,4.2274,1.7071,0.8201,10.399,-0.8499,3.8589,-0.4095,1.2187,-2.0267,0.3579,0.292,0.3421,0.3686,0.3004,0.3807,0.3038,0.4554,0.4071,0.2691,0.3634,0.2827,0.3224,0.2448,0.281,0.2989,0.2299,0.3207,0.2371,0.3403,0.3375,0.2292,0.3417,0.2324,2310.7375
Karma,Taylor Swift featuring Ice Spice,89.10290948275862,-138.0765,81.0301,4.9542,20.0513,13.5519,2.1551,4.8358,5.0902,6.9356,6.938,0.2344,2.2983,-1.779,0.3202,0.3134,0.3431,0.4086,0.3005,0.3314,0.2758,0.4219,0.5173,0.4501,0.5677,0.3616,0.2811,0.2948,0.2862,0.3164,0.2473,0.2854,0.2393,0.3045,0.3559,0.2753,0.3501,0.2461,2446.4903
Just Wanna Rock,Lil Uzi Vert,151.99908088235293,-97.0135,66.2533,1.2517,1.6262,-2.7875,5.7045,-2.4262,-1.5275,-7.5803,0.0957,1.3688,5.4909,-0.3831,0.3573,0.3955,0.3865,0.662,0.4934,0.6041,0.4749,0.3392,0.3075,0.3284,0.4508,0.3538,0.2977,0.3058,0.2537,0.3265,0.3539,0.3952,0.3521,0.2895,0.2911,0.2774,0.311,0.3005,2558.1688
Cuff It,Beyoncé,117.45383522727273,-74.9659,68.6906,6.2551,25.4287,7.7022,3.6382,9.5442,-2.5533,0.8878,10.1302,-7.4724,2.124,-1.0822,0.4115,0.3227,0.3585,0.3134,0.3516,0.3293,0.3965,0.4413,0.3952,0.4639,0.4376,0.5041,0.3102,0.2615,0.3113,0.2699,0.3094,0.2865,0.3055,0.3299,0.3048,0.357,0.3048,0.338,2620.509
Vampire,Olivia Rodrigo,135.99917763157896,-78.5131,91.8093,8.5649,12.8947,10.049,1.9534,2.6449,-2.3954,1.7984,1.0149,-5.4376,0.4201,-4.6373,0.413,0.3738,0.3113,0.2084,0.3122,0.4026,0.2516,0.3228,0.331,0.4821,0.3851,0.3047,0.3432,0.312,0.3031,0.2109,0.2661,0.3397,0.2239,0.3134,0.2568,0.342,0.3144,0.2547,2487.9363
FukUMean,Gunna,129.19921875,-92.3599,88.4798,14.8289,1.921,2.3051,11.1406,-8.1011,5.149,-6.5746,4.1149,-1.5244,1.6128,-4.2237,0.4143,0.4667,0.3964,0.5834,0.7058,0.5259,0.3874,0.3716,0.504,0.4085,0.4589,0.5554,0.25,0.2879,0.2519,0.296,0.275,0.2977,0.2853,0.245,0.3058,0.3034,0.3073,0.2889,2568.8507
Lavender Haze,Taylor Swift,95.703125,-212.9511,119.1136,31.2233,34.9566,14.4295,6.8134,9.4851,5.1436,7.453,8.1973,5.0461,5.8371,2.8872,0.6477,0.5135,0.4792,0.4249,0.3997,0.4544,0.3715,0.363,0.2968,0.3214,0.4026,0.4436,0.3519,0.2722,0.2985,0.2901,0.2888,0.3422,0.2755,0.2816,0.2441,0.2605,0.2909,0.2634,1456.1701
Players,Coi Leray,103.359375,-149.923,66.9694,13.8815,22.6769,5.6179,6.4143,8.3668,-0.8562,4.0721,2.1949,0.835,2.1425,-0.7029,0.4612,0.4978,0.4739,0.4812,0.4009,0.3625,0.4215,0.4642,0.5757,0.5313,0.4393,0.4569,0.2984,0.3255,0.3399,0.342,0.2872,0.275,0.2926,0.296,0.3482,0.3405,0.2925,0.3111,2710.4112
Need a Favor,Jelly Roll,161.4990234375,-24.1614,93.2963,-16.1756,14.4555,8.955,8.0495,-1.2234,9.6174,1.1063,4.513,-3.5838,1.9298,-2.3011,0.352,0.4632,0.3246,0.3458,0.2075,0.2573,0.3574,0.3558,0.5622,0.3356,0.3696,0.4208,0.249,0.3453,0.2485,0.2796,0.1945,0.221,0.2847,0.2397,0.353,0.2455,0.2834,0.3313,2281.174
Dance the Night,Dua Lipa,112.34714673913044,-29.4457,69.0918,12.3045,21.5168,12.3418,5.1256,5.8714,4.034,3.9559,4.6415,-4.5832,3.1556,-2.9543,0.3655,0.3871,0.4566,0.3596,0.4087,0.3551,0.4918,0.3411,0.3216,0.3908,0.3812,0.506,0.2651,0.2837,0.3216,0.2532,0.3322,0.2516,0.3253,0.2543,0.259,0.3022,0.2524,0.3358,2945.1212
Love You Anyway,Luke Combs,143.5546875,-90.0029,100.1042,2.7264,28.7593,11.8122,3.2836,-4.5713,4.7738,-2.054,0.5238,-3.1115,1.4786,-2.8392,0.278,0.3462,0.2615,0.377,0.4643,0.2849,0.2978,0.228,0.3854,0.2771,0.2806,0.4771,0.1978,0.3341,0.227,0.2926,0.3494,0.2337,0.2972,0.1943,0.3401,0.2804,0.229,0.3452,2012.233
One Thing at a Time,Morgan Wallen,143.5546875,-62.1384,94.725,4.133,19.7646,14.0136,14.9979,-0.3663,4.2685,-0.8635,4.5315,-1.7656,-4.4075,-8.7689,0.3176,0.2895,0.4427,0.3026,0.3195,0.2669,0.4509,0.5435,0.3586,0.4784,0.3209,0.4536,0.2444,0.21,0.3207,0.2176,0.2835,0.2143,0.2991,0.3281,0.2202,0.3537,0.2065,0.3314,2189.68
Superhero (Heroes & Villains),"Metro Boomin, Future and Chris Brown",117.45383522727273,-69.1544,109.4399,4.8463,10.5672,5.4344,15.938,-1.4941,3.5698,-1.8465,1.4782,-2.4745,1.243,0.4535,0.3872,0.3419,0.3821,0.3944,0.444,0.5369,0.4232,0.4638,0.4937,0.4855,0.4471,0.3301,0.2962,0.249,0.285,0.2647,0.2874,0.3356,0.2742,0.2958,0.3142,0.2831,0.3132,0.2349,1976.2644
Bad Habit,Steve Lacy,172.265625,-68.5781,107.0609,9.2096,22.2944,9.3332,3.8266,3.3692,3.6143,-4.636,2.9228,-2.1907,-1.2418,0.2729,0.4869,0.4308,0.3527,0.4228,0.3775,0.4368,0.35,0.451,0.546,0.4219,0.4593,0.3925,0.3051,0.3045,0.2487,0.3137,0.2907,0.3421,0.2762,0.3049,0.3369,0.2763,0.3327,0.2528,1864.1358
La Bebé,Yng Lvcas and Peso Pluma,172.265625,-144.8462,83.6538,4.1668,15.8586,-4.4579,10.2946,-1.0416,1.6826,-2.3443,2.5919,1.8747,-0.2054,-1.8886,0.3057,0.3063,0.5225,0.3362,0.3528,0.5165,0.3609,0.4532,0.3295,0.4009,0.301,0.266,0.3023,0.2335,0.3473,0.249,0.2816,0.373,0.2456,0.3635,0.2641,0.3163,0.2743,0.2514,2165.6088
Golden Hour,Jvke,95.703125,-105.0939,123.5451,-13.5697,4.2643,-5.719,-4.1042,-7.2156,-1.274,-2.4031,3.5811,0.0923,-1.3173,-3.5057,0.173,0.2422,0.1577,0.2829,0.3158,0.1641,0.2416,0.225,0.5346,0.3124,0.1831,0.3082,0.1837,0.3144,0.1971,0.3024,0.3205,0.1782,0.2959,0.2019,0.3993,0.294,0.1877,0.331,1488.4574
Religiously,Bailey Zimmerman,143.5546875,-76.1966,98.4819,4.6312,4.4713,3.2345,9.2944,-8.6216,3.297,-6.2435,-1.1334,-0.1352,1.7129,-2.3962,0.3241,0.5144,0.2592,0.3868,0.2907,0.4061,0.2314,0.2562,0.4353,0.2224,0.218,0.1611,0.2556,0.3578,0.1902,0.351,0.2593,0.3574,0.235,0.2398,0.3368,0.2059,0.2594,0.1686,2232.9093
Spin Bout U,Drake and 21 Savage,129.19921875,-67.9395,69.8811,15.6539,20.3176,5.0975,6.2627,-1.0693,11.1716,-5.386,16.0642,4.0812,10.9189,2.177,0.6188,0.5406,0.5711,0.5055,0.5198,0.5194,0.4936,0.5197,0.4916,0.5386,0.5463,0.5278,0.3061,0.2707,0.2965,0.287,0.3082,0.318,0.2977,0.3047,0.2903,0.3026,0.3061,0.2769,2804.7459
Cupid,Fifty Fifty,117.45383522727273,-105.4313,97.821,17.0091,12.0965,3.0331,0.6514,-0.5151,-1.3239,-1.1366,2.297,-8.4941,-0.0886,-6.3704,0.2498,0.3033,0.3537,0.2819,0.291,0.2366,0.3415,0.305,0.2693,0.3677,0.2937,0.2866,0.2657,0.2945,0.3267,0.2761,0.3201,0.243,0.3378,0.3117,0.2636,0.3504,0.2828,0.3036,2242.9223
Search & Rescue,Drake,143.5546875,-129.3495,98.4861,32.6688,22.598,6.0607,12.7193,-8.3809,8.104,-4.4097,6.2672,0.6572,6.0271,2.1022,0.489,0.4081,0.3136,0.3753,0.3506,0.4937,0.4213,0.3407,0.3841,0.4368,0.5128,0.4043,0.3408,0.2768,0.2636,0.344,0.2967,0.3274,0.2674,0.2352,0.3234,0.3264,0.3563,0.3026,1972.2224
Barbie World,Nicki Minaj and Ice Spice with Aqua,71.77734375,-98.5985,79.9399,21.658,12.5156,-4.1177,0.9809,3.5107,-4.8355,-3.2671,-1.6071,-8.3363,-1.97,-7.9048,0.4476,0.3963,0.3836,0.4289,0.4529,0.4764,0.3943,0.4404,0.4826,0.483,0.5244,0.4682,0.3131,0.2879,0.2763,0.2972,0.3202,0.3138,0.2654,0.2935,0.3088,0.3062,0.318,0.2915,2650.9201
Next Thing You Know,Jordan Davis,103.359375,-107.819,110.0855,18.9582,23.4088,14.4057,1.8965,-3.0547,1.8629,-0.1537,0.2028,-1.4065,0.9281,-4.0263,0.4974,0.306,0.2762,0.2332,0.3472,0.4939,0.3026,0.3462,0.2794,0.4121,0.3116,0.2708,0.3492,0.2145,0.2977,0.2188,0.2859,0.3637,0.2409,0.316,0.233,0.3418,0.2708,0.2192,1866.4969
Escapism,Raye featuring 070 Shake,95.703125,-104.3678,90.9492,8.7952,15.2388,5.5495,7.2734,0.9843,0.1397,-7.33,3.8782,0.3329,3.2795,-3.6954,0.3422,0.2983,0.3814,0.367,0.4636,0.4063,0.4651,0.4558,0.3618,0.4075,0.3779,0.4433,0.2769,0.2371,0.3097,0.2768,0.3423,0.2945,0.3122,0.3319,0.2814,0.3342,0.2868,0.3301,2198.6232
Un x100to,Grupo Frontera and Bad Bunny,83.35433467741936,-53.0182,76.7742,8.2837,28.7151,6.8252,12.5966,-0.2949,6.0738,-4.9641,4.6447,3.1554,5.1274,1.1071,0.3521,0.4696,0.3997,0.3686,0.427,0.3331,0.342,0.2614,0.3452,0.3581,0.3289,0.4427,0.2699,0.3357,0.3114,0.2789,0.3298,0.272,0.2964,0.2372,0.2811,0.3066,0.2581,0.3529,2489.4015
Until I Found You,Stephen Sanchez,103.359375,-78.1224,117.4661,-17.9494,18.8592,-2.1422,-3.9404,-13.2087,1.7906,-10.7543,7.8269,-14.1655,1.6181,-7.3163,0.2854,0.2241,0.3907,0.3225,0.2951,0.4899,0.2985,0.253,0.1583,0.3319,0.4577,0.2219,0.301,0.1983,0.3283,0.3001,0.2393,0.3578,0.263,0.3002,0.1675,0.271,0.3376,0.1793,1823.0282
Shirt,SZA,117.45383522727273,-147.8932,93.4712,-11.5307,17.2466,-0.4488,1.4443,10.4937,0.6234,7.6674,6.6125,-10.5432,-5.5772,-12.4473,0.3943,0.3516,0.294,0.3891,0.3202,0.4005,0.3967,0.3953,0.553,0.462,0.5264,0.3971,0.3343,0.3135,0.2402,0.3252,0.2658,0.3285,0.3049,0.263,0.3582,0.3149,0.349,0.3213,1790.2861
Paint the Town Red,Doja Cat,99.38401442307692,-119.122,91.8825,14.0148,12.2051,5.7573,1.3693,4.7916,2.3999,1.2545,2.5282,-4.3593,-2.6414,1.2231,0.4099,0.3045,0.3453,0.2919,0.3093,0.3102,0.3267,0.5122,0.5252,0.5872,0.5594,0.4421,0.3204,0.2478,0.2934,0.2665,0.27,0.267,0.2473,0.3303,0.342,0.3654,0.3271,0.2964,2395.1264
Made You Look,Meghan Trainor,143.5546875,-84.6583,85.9858,8.3054,31.4366,-0.2402,8.9357,11.1003,-3.5593,6.2272,6.3225,-2.0452,0.4252,-1.3431,0.3723,0.3007,0.3701,0.2726,0.3155,0.4755,0.346,0.4119,0.3439,0.4622,0.5288,0.3705,0.3169,0.2369,0.2999,0.237,0.2586,0.3443,0.2452,0.3306,0.2537,0.3095,0.3635,0.2794,2185.9282
Wait in the Truck,Hardy featuring Lainey Wilson,143.5546875,-168.2368,103.2495,28.5235,51.7504,17.4191,6.7721,-12.244,-1.7528,-3.8255,-0.4255,1.0075,2.1442,-9.319,0.3876,0.621,0.2936,0.2385,0.2021,0.3043,0.2398,0.2955,0.5,0.3079,0.2841,0.2588,0.2429,0.3451,0.1973,0.2655,0.219,0.3094,0.2598,0.2143,0.3542,0.2167,0.316,0.262,1782.0018
All I Want for Christmas Is You,Mariah Carey,151.99908088235293,-58.2509,88.1392,-0.1081,12.079,6.9458,1.3913,8.8832,4.1145,-1.1954,7.533,-3.6151,1.2144,-0.7882,0.3165,0.2653,0.4051,0.3536,0.3373,0.2342,0.3448,0.4701,0.311,0.3643,0.3198,0.4217,0.2909,0.2292,0.3294,0.2977,0.3037,0.2176,0.2844,0.3586,0.2606,0.3344,0.2633,0.3285,2422.8247
Everything I Love,Morgan Wallen,103.359375,-15.5803,100.4042,-14.4827,13.93,7.3066,7.1743,0.9673,10.8575,2.4748,4.7112,-0.8995,2.3589,-3.5254,0.4486,0.2818,0.3207,0.5432,0.3112,0.2929,0.251,0.3593,0.623,0.3724,0.4785,0.3372,0.3048,0.2184,0.2146,0.3281,0.2112,0.2469,0.203,0.2301,0.3308,0.2082,0.3278,0.2351,2205.7713
Chemical,Post Malone,172.265625,-46.8555,88.961,2.2266,30.2698,5.5134,15.5868,-0.6723,10.9518,3.0773,6.1079,-1.3131,4.1713,3.0452,0.2513,0.4128,0.6228,0.3589,0.386,0.3093,0.4769,0.3796,0.3379,0.4154,0.2828,0.3167,0.2096,0.2487,0.349,0.2136,0.3336,0.2083,0.3327,0.299,0.2686,0.3142,0.2248,0.2792,2208.8434
Heart Like a Truck,Lainey Wilson,135.99917763157896,-70.9715,98.1546,0.05,31.1129,5.0542,8.6424,4.3862,5.5745,1.1809,-1.4922,-4.6532,-1.1214,-6.0045,0.2467,0.4049,0.262,0.2679,0.4025,0.2588,0.3099,0.2358,0.4022,0.5445,0.3097,0.3365,0.2159,0.3452,0.2656,0.2627,0.3349,0.2302,0.3164,0.2089,0.2775,0.3654,0.2157,0.3279,2053.325
"Going, Going, Gone",Luke Combs,161.4990234375,-88.3532,114.5224,6.0244,23.4312,9.6887,-0.1676,-3.3902,2.4812,-7.1023,-0.6137,-1.737,0.7667,-4.9733,0.3252,0.6176,0.2781,0.2449,0.1899,0.3277,0.4677,0.2661,0.3631,0.2564,0.382,0.2816,0.2138,0.3294,0.1979,0.2774,0.1869,0.2578,0.3379,0.1999,0.3477,0.2156,0.3345,0.2651,1849.6308
Rockin' Around the Christmas Tree,Brenda Lee,143.5546875,-84.2678,78.4693,-15.6391,33.5033,-1.5811,0.3809,2.5707,-3.3234,-2.0552,4.028,-4.906,1.9203,-5.8553,0.3265,0.2937,0.3127,0.3663,0.2902,0.3862,0.2965,0.4478,0.4206,0.284,0.2947,0.2441,0.2971,0.2764,0.2782,0.3233,0.2615,0.3401,0.2393,0.3463,0.3401,0.2365,0.3049,0.2261,2461.6767
Dancin' in the Country,Tyler Hubbard,117.45383522727273,-23.1783,85.4797,-0.09,32.9005,2.7237,17.3369,-3.6742,9.7055,0.8184,1.9604,-0.9814,8.7779,-1.4768,0.3735,0.377,0.5766,0.43,0.4618,0.3226,0.3413,0.4423,0.3574,0.4426,0.3435,0.4567,0.2852,0.2348,0.3238,0.2518,0.3247,0.2484,0.2488,0.3243,0.2383,0.3275,0.2318,0.3147,2437.7972
