song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Complicated,Avril Lavigne,78.30255681818181,-78.2045,73.0703,-0.2241,26.9486,-3.0355,9.3119,1.714,6.5577,2.1905,5.9916,-5.3722,4.3769,-3.9458,0.5186,0.3773,0.3799,0.2896,0.3354,0.4869,0.3246,0.4071,0.3489,0.4763,0.425,0.3725,0.3282,0.2379,0.3014,0.2263,0.2494,0.3366,0.2196,0.3228,0.2534,0.3304,0.2936,0.2416,2790.2849
Always on Time,Ja Rule featuring Ashanti,95.703125,-99.0131,80.3896,15.1946,22.2458,5.1997,10.2424,1.2719,4.7914,-1.6273,1.8573,-6.8551,-0.8058,2.3335,0.343,0.3051,0.3482,0.5121,0.3709,0.3595,0.3167,0.3829,0.372,0.3693,0.4934,0.3472,0.3305,0.2912,0.2813,0.3613,0.2757,0.3307,0.2698,0.2976,0.2999,0.2842,0.3426,0.2742,2496.8258
Ain't It Funny (Murder Remix),Jennifer Lopez featuring Ja Rule,89.10290948275862,-137.2732,79.9552,0.1683,25.939,0.5509,3.2361,-1.2146,1.045,-3.803,3.0703,-4.2106,2.176,-1.8605,0.4397,0.3308,0.3534,0.4488,0.3082,0.3158,0.2589,0.3325,0.297,0.3248,0.3936,0.3721,0.3609,0.2844,0.2859,0.3673,0.2603,0.3322,0.2363,0.3083,0.2817,0.2933,0.3282,0.2801,2491.9767
The Middle,Jimmy Eat World,80.74951171875,-32.4911,95.0747,-6.5878,32.0588,5.6218,10.8183,-1.3425,7.9655,-3.873,5.156,-1.5011,2.2479,-3.8459,0.3215,0.5141,0.6111,0.3949,0.373,0.3066,0.3565,0.3836,0.5578,0.6097,0.3722,0.3122,0.2272,0.2624,0.3275,0.2156,0.2697,0.215,0.2751,0.2687,0.2778,0.3101,0.2376,0.2457,2231.1409
I Need a Girl (Part One),P. Diddy featuring Usher and Loon,89.10290948275862,-213.3612,84.0797,8.9877,15.1382,10.006,-3.1746,-0.0541,0.4453,-6.84,1.7297,-1.2717,-0.1115,-1.4515,0.3534,0.4484,0.3963,0.4416,0.3665,0.3955,0.4257,0.3368,0.3553,0.3316,0.4174,0.3896,0.2915,0.3424,0.2954,0.3416,0.2928,0.298,0.3104,0.2616,0.2919,0.2679,0.3228,0.3003,2505.8431
U Don't Have to Call,Usher,99.38401442307692,-98.1579,56.8401,-2.9792,12.9578,4.7635,-3.0403,-2.3246,5.2295,-5.0182,2.1494,-1.3085,-3.0308,-5.0254,0.3969,0.3537,0.3554,0.4695,0.3721,0.4883,0.4534,0.5062,0.4838,0.409,0.4309,0.3381,0.3168,0.2846,0.2712,0.3195,0.2745,0.3342,0.302,0.3145,0.3228,0.2989,0.3175,0.2811,3080.1692
Family Affair,Mary J. Blige,92.28515625,-78.6013,77.8454,4.7396,27.609,8.1471,-0.1704,2.1355,1.0925,-7.1021,2.8418,-5.4996,-0.3025,-3.5391,0.4454,0.5073,0.3765,0.4066,0.2922,0.2652,0.3024,0.3682,0.4707,0.3518,0.3511,0.4408,0.298,0.3639,0.2747,0.3259,0.2781,0.2629,0.2849,0.297,0.3423,0.2818,0.3027,0.3506,2598.5399
I Need a Girl (Part Two),"P. Diddy featuring Ginuwine, Loon and Mario Winans",99.38401442307692,-216.4579,69.5966,-7.738,18.8389,5.2742,-0.2826,0.7947,2.3894,-8.6605,2.867,-2.1157,3.977,1.1891,0.3924,0.4669,0.4249,0.5227,0.4727,0.3854,0.389,0.3407,0.3633,0.3539,0.3675,0.3993,0.2987,0.3425,0.2916,0.3462,0.3344,0.3072,0.3259,0.2874,0.3021,0.3038,0.2868,0.3153,2648.9092
Gangsta Lovin',Eve featuring Alicia Keys,95.703125,-99.3426,62.1441,-0.3173,18.3534,-2.75,2.485,3.8126,2.6143,-1.3591,8.9912,-4.048,2.5196,-2.7488,0.4539,0.4556,0.3637,0.4064,0.4219,0.322,0.3942,0.4073,0.509,0.4049,0.3759,0.4521,0.3175,0.3163,0.2702,0.2942,0.3004,0.2418,0.3125,0.2851,0.3349,0.3104,0.2788,0.3143,2948.0112
My Sacrifice,Creed,143.5546875,-53.7722,85.0786,-13.593,24.9623,12.9997,13.4172,-3.9052,4.4916,-2.0264,6.5359,-1.4719,3.694,-0.7742,0.3499,0.4551,0.6352,0.4127,0.3777,0.3112,0.3922,0.339,0.3945,0.5433,0.3957,0.4209,0.2404,0.2626,0.3302,0.2387,0.2841,0.2341,0.2905,0.2758,0.2532,0.3212,0.2512,0.31,2359.7046
Without Me,Eminem,112.34714673913044,-90.238,75.474,14.6978,32.2518,21.2818,4.4292,9.2709,11.5171,0.6019,16.0046,2.323,7.2692,2.6431,0.325,0.3521,0.4296,0.4135,0.4013,0.4378,0.5384,0.6953,0.5462,0.4523,0.3671,0.3257,0.2846,0.2807,0.3303,0.3175,0.2545,0.2548,0.2339,0.3327,0.2711,0.2765,0.2654,0.2646,2527.3672
Hero,Enrique Iglesias,151.99908088235293,-103.6043,101.9727,6.7585,37.2575,11.1007,5.5884,-0.2491,4.1046,-1.6253,3.503,-6.0156,-1.604,-4.2506,0.3004,0.2817,0.5308,0.3454,0.3151,0.2382,0.3233,0.6044,0.3478,0.3004,0.2395,0.3093,0.3113,0.217,0.3476,0.231,0.3214,0.233,0.2541,0.3542,0.219,0.294,0.2164,0.2798,1955.1846
All You Wanted,Michelle Branch,95.703125,-40.7819,64.2728,14.2569,32.8058,0.034,1.3301,-1.7136,5.4904,4.4947,3.5348,-3.4471,2.5773,-3.3116,0.3604,0.3489,0.3855,0.5679,0.3452,0.3542,0.2758,0.3992,0.6256,0.3761,0.3056,0.2414,0.2764,0.2927,0.2357,0.3071,0.2395,0.3081,0.22,0.255,0.3365,0.2495,0.2762,0.1973,2946.4662
Get the Party Started,Pink,129.19921875,-67.133,50.4903,2.5445,18.79,9.1188,14.0156,1.0524,8.8954,4.8171,13.0504,1.304,9.4001,2.0627,0.551,0.507,0.4889,0.4303,0.4181,0.4201,0.5764,0.4526,0.4488,0.5067,0.5336,0.6614,0.2782,0.2573,0.2706,0.2663,0.2953,0.2704,0.3048,0.2567,0.2622,0.2685,0.253,0.2929,3198.707
Hero,Chad Kroeger featuring Josey Scott,143.5546875,-104.4059,78.5035,-11.2572,25.4728,10.1369,16.3292,-6.4843,11.0834,-1.0998,5.5956,0.7076,3.0299,3.5135,0.3768,0.4153,0.3694,0.3985,0.452,0.3424,0.4139,0.3413,0.3914,0.4496,0.4145,0.5696,0.2456,0.2904,0.2538,0.2553,0.3124,0.2344,0.2862,0.2568,0.2855,0.3151,0.2437,0.323,2596.1251
Wasting My Time,Default,151.99908088235293,-93.0727,84.8424,-13.4144,27.7887,6.3843,3.4449,0.9846,6.5236,-0.5117,3.9423,-3.6649,4.7032,-2.3108,0.2677,0.3466,0.5039,0.3013,0.3382,0.2414,0.3595,0.3853,0.3778,0.5372,0.331,0.3547,0.2468,0.2517,0.3524,0.2066,0.3013,0.2053,0.3021,0.3258,0.2657,0.324,0.2459,0.3269,2337.5781
One Last Breath,Creed,129.19921875,-90.0417,100.9012,-17.4751,20.6513,8.8083,9.3879,-0.7718,5.4508,-3.3382,0.7437,-6.5913,-0.2088,-3.4744,0.2694,0.4025,0.4926,0.3206,0.3285,0.3026,0.4713,0.3868,0.3576,0.4629,0.3308,0.3612,0.2295,0.2988,0.352,0.2368,0.2925,0.2338,0.3277,0.3241,0.2592,0.3189,0.2396,0.3235,2123.9346
"Whenever, Wherever",Shakira,107.666015625,-52.6257,96.6857,5.5187,27.6092,7.5545,4.9546,3.2032,5.9834,0.7721,5.8841,-2.3134,2.5155,-2.9946,0.3728,0.468,0.308,0.338,0.4023,0.3042,0.3848,0.353,0.4781,0.4257,0.3532,0.3991,0.2647,0.3434,0.2311,0.2814,0.3195,0.2343,0.3253,0.2544,0.3283,0.3202,0.262,0.3184,2151.8017
I'm Gonna Be Alright,Jennifer Lopez featuring Nas,92.28515625,-102.2535,53.9076,26.3641,21.1872,10.5958,4.8648,6.5764,3.1725,-4.0195,2.7757,-10.851,1.901,-1.8408,0.5049,0.4951,0.4234,0.4307,0.3995,0.4438,0.3912,0.3485,0.3604,0.3721,0.4435,0.4297,0.336,0.3306,0.2934,0.3285,0.2776,0.3198,0.2975,0.2689,0.2793,0.2662,0.3096,0.2784,3377.7557
Oh Boy,Cam'ron featuring Juelz Santana,83.35433467741936,-81.3816,67.5087,-14.2578,15.1125,-15.951,6.438,-12.32,8.4076,8.2911,6.3579,-7.5028,-1.4578,2.181,0.5015,0.4401,0.3445,0.3168,0.2943,0.2682,0.3331,0.3173,0.5442,0.2935,0.3301,0.6843,0.28,0.3113,0.2844,0.2691,0.2662,0.2811,0.316,0.2589,0.3324,0.244,0.2386,0.3127,2624.7094
Heaven,DJ Sammy featuring Yanou and Do,135.99917763157896,-135.762,64.9148,11.6474,20.4251,15.6798,6.2326,7.9774,7.997,2.5337,5.3277,-0.4608,5.9707,1.6013,0.4908,0.3638,0.462,0.4872,0.3563,0.398,0.3375,0.455,0.4427,0.4655,0.5676,0.4298,0.3208,0.2244,0.2853,0.3195,0.2359,0.2963,0.2238,0.3074,0.3085,0.2991,0.3275,0.2463,3058.6472
Hey Baby,No Doubt featuring Bounty Killer,123.046875,-26.4877,79.2084,5.7976,24.5855,6.2514,0.1773,-1.104,7.352,1.7161,4.7349,-3.4519,4.5647,-1.0241,0.3877,0.3995,0.4436,0.4669,0.5658,0.4608,0.4554,0.4378,0.4328,0.4754,0.4719,0.5403,0.2591,0.2716,0.2855,0.2711,0.326,0.287,0.2794,0.2887,0.2855,0.3134,0.2586,0.3036,2635.8573
Girlfriend,NSYNC featuring Nelly,123.046875,-79.3578,38.1324,7.9075,15.066,2.6368,1.0003,-9.1713,-1.64,-9.9976,-2.5097,-8.1067,-3.3776,-9.172,0.4244,0.3545,0.379,0.4119,0.3123,0.3165,0.3333,0.4437,0.4388,0.4074,0.3973,0.3594,0.3228,0.2949,0.3082,0.3289,0.2483,0.2896,0.2636,0.3341,0.3407,0.3198,0.3294,0.2762,3454.5439
Just a Friend 2002,Mario,129.19921875,-65.5392,36.843,9.6271,23.6701,8.6006,7.6985,-6.1198,1.7234,-7.418,4.987,-2.5482,1.1122,-5.2095,0.413,0.3562,0.4164,0.3592,0.3647,0.5023,0.4225,0.4765,0.4392,0.4977,0.4066,0.3528,0.3147,0.2724,0.323,0.274,0.2503,0.3363,0.2781,0.3362,0.2938,0.3298,0.2904,0.269,3485.1648
Soak Up the Sun,Sheryl Crow,117.45383522727273,-56.7526,91.622,-5.2143,19.5974,7.471,6.1575,0.2786,4.3879,0.0713,7.4078,-4.2056,5.8012,-3.1534,0.2972,0.2989,0.2583,0.3982,0.4429,0.2853,0.4227,0.3236,0.422,0.3072,0.3517,0.517,0.2475,0.2878,0.2283,0.2887,0.3456,0.2145,0.3597,0.247,0.3452,0.2846,0.2698,0.3512,2324.8976
Don't Let Me Get Me,Pink,99.38401442307692,-93.9673,65.8061,4.9489,17.8944,1.3428,7.228,6.2276,8.3624,2.3182,7.3807,-2.585,6.1104,0.3725,0.4688,0.3522,0.4463,0.5458,0.4276,0.4699,0.3842,0.4975,0.4426,0.4224,0.5564,0.4509,0.3012,0.2183,0.252,0.3237,0.2504,0.3058,0.2174,0.2941,0.2744,0.2519,0.3012,0.2495,3026.8262
Nothin',N.O.R.E.,95.703125,-63.5884,62.2747,-0.1466,22.2392,0.9135,-0.3565,-3.3956,4.9017,-8.0025,3.6789,-8.6485,-0.4482,-3.5964,0.4653,0.312,0.2921,0.3602,0.3616,0.4,0.3952,0.349,0.384,0.4785,0.5591,0.5293,0.3265,0.221,0.2339,0.3047,0.2746,0.3067,0.289,0.2532,0.2934,0.3237,0.3352,0.3573,2860.2923
Oops (Oh My),Tweet featuring Missy Elliott,161.4990234375,-138.0273,132.2306,-11.2051,21.8353,4.9232,0.2398,7.9713,8.8625,6.2146,11.5591,0.9277,4.4465,-1.1114,0.5179,0.4002,0.345,0.3881,0.4289,0.3416,0.3437,0.3735,0.2941,0.2896,0.3739,0.4149,0.3806,0.3147,0.2807,0.3071,0.3347,0.3056,0.3017,0.3193,0.2618,0.2807,0.3063,0.2869,1447.6945
A Moment Like This,Kelly Clarkson,73.828125,-124.9185,97.3842,-7.8872,10.0421,11.4721,0.2031,8.7933,-1.3589,-0.7524,2.8697,-16.9359,-1.9167,-4.3284,0.3213,0.2751,0.2695,0.285,0.2101,0.2674,0.2486,0.2533,0.3287,0.2697,0.405,0.2884,0.3218,0.2954,0.288,0.3123,0.2368,0.2969,0.2749,0.2775,0.3609,0.2539,0.3732,0.2839,2226.1684
Addictive,Truth Hurts featuring Rakim,99.38401442307692,-82.2962,83.8627,-6.7173,33.39,14.0735,19.098,15.0844,6.3004,4.8797,8.0526,1.5963,4.4241,0.5656,0.3848,0.3107,0.3489,0.4238,0.5095,0.4507,0.3771,0.3585,0.4153,0.4435,0.495,0.5724,0.2697,0.2552,0.2797,0.2824,0.3337,0.3392,0.2971,0.2712,0.2891,0.3087,0.2955,0.3447,2266.1093
Happy,Ashanti,89.10290948275862,-99.268,78.797,-2.7142,29.2084,-10.1891,3.8542,-4.1816,2.841,2.5571,10.2968,-10.7937,1.4578,-5.8134,0.228,0.2383,0.3476,0.222,0.2415,0.278,0.3066,0.5662,0.3724,0.432,0.2736,0.2053,0.2764,0.2405,0.3324,0.241,0.2709,0.3056,0.2523,0.3984,0.2867,0.3551,0.2712,0.2259,2419.6485
No Such Thing,John Mayer,129.19921875,-73.878,90.6783,11.3041,10.6478,13.8987,14.7534,-5.0005,6.6982,-1.9514,3.5702,-5.7686,2.8663,-2.7219,0.331,0.3365,0.313,0.4694,0.6205,0.3974,0.3456,0.3519,0.4771,0.4597,0.3571,0.4969,0.2482,0.2874,0.2438,0.2721,0.3094,0.2465,0.2622,0.2533,0.2994,0.3049,0.2335,0.3076,2563.3666
Just Like a Pill,Pink,103.359375,-53.3735,76.2543,-3.9322,42.0617,17.1984,7.5013,6.5536,9.2475,7.7944,8.8795,0.8498,4.914,-0.3839,0.4176,0.4536,0.4492,0.4524,0.5846,0.5136,0.3593,0.3344,0.3994,0.5975,0.508,0.445,0.2658,0.2818,0.298,0.2793,0.2974,0.2904,0.2392,0.2427,0.2587,0.3349,0.279,0.2832,2487.4602
Down 4 U,"Ja Rule featuring Ashanti, Charli Baltimore and Vita",83.35433467741936,-96.5532,65.3622,15.1664,21.5963,2.038,6.861,4.2247,0.3091,1.4365,1.175,-5.8419,0.4243,-1.8453,0.4263,0.37,0.4183,0.3596,0.364,0.2866,0.3237,0.3623,0.4079,0.5003,0.4744,0.5383,0.3219,0.2779,0.3207,0.2831,0.3124,0.2624,0.2783,0.2937,0.3099,0.3526,0.3065,0.3317,2912.5269
Can't Get You Out of My Head,Kylie Minogue,123.046875,-101.6967,94.2961,-0.92,39.4705,10.2121,16.0725,10.9154,2.5629,6.452,1.1638,-3.9365,3.396,0.721,0.4748,0.3965,0.4298,0.4022,0.5204,0.3518,0.2479,0.3239,0.4638,0.6936,0.5204,0.5106,0.3031,0.2435,0.3228,0.2473,0.3289,0.2724,0.1955,0.2373,0.2388,0.2985,0.2573,0.2964,1953.1787
Superman (It's Not Easy),Five for Fighting,107.666015625,-157.3877,103.685,12.0647,21.0495,9.8236,9.3739,-1.8791,4.1217,-2.0536,-1.2597,-1.5148,0.207,-1.9267,0.4778,0.2984,0.3528,0.2486,0.3717,0.3034,0.2907,0.4815,0.2797,0.2512,0.2021,0.3053,0.3792,0.2282,0.3313,0.2023,0.337,0.309,0.2382,0.3551,0.2247,0.28,0.2137,0.2689,1867.491
Cleanin' Out My Closet,Eminem,99.38401442307692,-105.2758,103.5938,6.2606,26.5124,10.1458,-1.1888,5.1507,11.7947,-3.9915,6.471,-7.6152,0.6149,0.2169,0.4886,0.3504,0.3115,0.323,0.4401,0.3453,0.2669,0.269,0.3839,0.529,0.4542,0.5148,0.3445,0.2995,0.2919,0.2517,0.3086,0.253,0.2218,0.2166,0.2582,0.3281,0.2983,0.3472,2157.0817
Halfcrazy,Musiq Soulchild,67.99958881578948,-91.7981,79.0973,27.8526,18.9496,4.7697,6.0067,-1.7148,4.2104,-8.326,1.2929,-5.7597,-3.1334,-2.6603,0.3157,0.3967,0.3194,0.322,0.4551,0.4328,0.5923,0.3743,0.3337,0.3897,0.33,0.3679,0.2533,0.2999,0.2667,0.2604,0.3532,0.2755,0.3463,0.2731,0.2883,0.331,0.2484,0.305,2642.3011
"Lights, Camera, Action!",Mr. Cheeks,107.666015625,-76.2096,68.0128,4.5344,3.9203,3.2546,4.8006,-16.5493,-0.2573,-9.0038,-2.1202,-5.0131,0.1224,-2.9308,0.4516,0.5154,0.4018,0.3722,0.387,0.461,0.5085,0.4275,0.3982,0.4294,0.3925,0.378,0.3139,0.3345,0.2928,0.2922,0.2923,0.3262,0.3328,0.3015,0.2846,0.3193,0.2957,0.3053,2927.0657
Still Fly,Big Tymers,89.10290948275862,-63.5448,75.6,0.8116,19.4169,10.4339,2.7132,7.9383,5.9183,-6.9399,8.8307,-1.0181,3.8125,1.0574,0.489,0.4781,0.5084,0.5071,0.4042,0.4538,0.3584,0.3231,0.3841,0.4352,0.6218,0.5168,0.306,0.2734,0.3151,0.3324,0.2579,0.299,0.2658,0.2484,0.3005,0.2747,0.3126,0.2863,2563.3411
A Woman's Worth,Alicia Keys,75.99954044117646,-141.8276,91.9475,18.0991,21.6686,8.0717,-5.5763,4.9134,-0.8523,-3.4546,5.7767,-10.3589,0.953,-1.7731,0.3165,0.2901,0.3387,0.3268,0.3874,0.3323,0.4173,0.3647,0.2841,0.3934,0.3762,0.4051,0.2936,0.262,0.3058,0.2827,0.3502,0.2864,0.3343,0.3218,0.2617,0.358,0.302,0.3352,2195.62
7 Days,Craig David,83.35433467741936,-117.2009,73.2762,36.9224,18.1785,11.6416,8.1176,0.5303,7.1351,-4.4344,0.9296,-0.089,0.864,-1.0725,0.3719,0.2828,0.3638,0.3413,0.4585,0.3424,0.397,0.4323,0.3213,0.3677,0.3492,0.4728,0.2968,0.2394,0.3344,0.2584,0.3724,0.2859,0.303,0.3258,0.2465,0.3237,0.2546,0.3299,2918.35
Hey Ma,Cam'ron featuring Juelz Santana and Freekey Zekey,89.10290948275862,-67.2255,67.9288,10.6912,34.5107,-4.7782,13.0363,-4.5752,9.6732,0.468,8.4289,-1.2155,4.7133,-2.5274,0.4643,0.4488,0.4334,0.5066,0.4539,0.3835,0.3516,0.3862,0.4901,0.5069,0.4984,0.4511,0.3142,0.3081,0.3126,0.3283,0.2866,0.2902,0.2703,0.2709,0.3178,0.3216,0.2898,0.2892,2796.8926
Work It,Missy Elliott,103.359375,-98.9167,78.1787,6.5497,28.3151,-1.0873,8.1961,1.6032,7.1255,-2.0794,8.295,-1.6985,4.5303,-0.1601,0.5824,0.4857,0.364,0.3436,0.3627,0.4085,0.475,0.4152,0.3808,0.39,0.3934,0.4225,0.3469,0.2903,0.294,0.2747,0.2862,0.2997,0.3351,0.2997,0.2892,0.3008,0.2978,0.2788,2391.5336
Move Bitch,Ludacris featuring Mystikal and I-20,89.10290948275862,-74.7003,79.7487,20.2319,27.1965,11.6915,7.3013,-9.9023,1.8673,0.3936,2.7367,1.9413,4.3813,2.2191,0.4705,0.5521,0.4514,0.456,0.3774,0.319,0.3166,0.4087,0.4651,0.3917,0.3808,0.3665,0.2997,0.3264,0.2541,0.334,0.2819,0.2683,0.2663,0.2956,0.3343,0.3127,0.2788,0.2493,2520.5635
Can't Fight the Moonlight,LeAnn Rimes,99.38401442307692,-62.8913,89.1792,-2.7133,19.6778,3.0998,2.0803,6.0552,-2.0007,-1.3325,4.552,-9.4357,3.6902,-2.9011,0.3504,0.3509,0.3598,0.3832,0.362,0.341,0.3266,0.3772,0.4093,0.3784,0.356,0.3072,0.2967,0.2919,0.2942,0.3051,0.2987,0.2933,0.2938,0.2996,0.3181,0.2904,0.2991,0.2577,2438.7151
Escape,Enrique Iglesias,123.046875,-74.5269,68.7576,6.6868,18.4973,11.8174,7.1334,2.2639,3.3573,-1.7456,6.5128,-0.9405,2.6558,0.6207,0.3656,0.4539,0.3322,0.4271,0.4241,0.3937,0.5666,0.4099,0.427,0.3808,0.4348,0.5679,0.2288,0.32,0.2311,0.3002,0.3117,0.2657,0.3246,0.2734,0.3278,0.2747,0.263,0.3269,2871.6182
More Than A Woman,Aaliyah,117.45383522727273,-50.0615,83.085,1.0813,24.0075,2.0373,4.8561,0.635,2.914,-1.2608,4.1191,-5.8596,2.4377,-3.3068,0.3416,0.4253,0.4526,0.5727,0.4918,0.4077,0.4132,0.3646,0.3724,0.2928,0.4148,0.4019,0.2475,0.3105,0.2955,0.3285,0.3322,0.3031,0.298,0.253,0.2987,0.2317,0.3092,0.2761,2539.2587
Hella Good,No Doubt,117.45383522727273,-42.5464,72.9654,17.2832,24.61,6.3884,12.4932,7.9636,7.5262,4.3194,5.1052,-2.1485,4.2972,0.6654,0.3866,0.4223,0.5288,0.3976,0.3419,0.4019,0.4633,0.6293,0.5638,0.483,0.3957,0.3922,0.2735,0.2899,0.3065,0.2453,0.2274,0.2804,0.2544,0.3183,0.3073,0.2785,0.2641,0.2626,2798.9766
I Love You,Faith Evans,83.35433467741936,-61.4947,58.7236,10.2068,20.2828,11.0865,4.0584,4.3368,7.4936,3.2279,7.0722,-3.1398,3.5679,1.2238,0.226,0.264,0.2931,0.2466,0.3728,0.3519,0.4921,0.4651,0.3712,0.4267,0.3326,0.3432,0.2434,0.2486,0.2968,0.2333,0.3243,0.2799,0.3435,0.3544,0.3085,0.3679,0.2862,0.3336,3024.4038
Gotta Get thru This,Daniel Bedingfield,89.10290948275862,-183.9285,83.9817,2.6165,11.5671,11.8249,3.7654,-3.7719,2.0249,-0.7638,3.8811,1.9826,2.4094,1.1442,0.3811,0.3944,0.4907,0.42,0.345,0.3574,0.3368,0.4171,0.3935,0.4684,0.5219,0.3874,0.301,0.2899,0.3473,0.3378,0.3028,0.3087,0.2736,0.3371,0.2956,0.3226,0.3516,0.275,2201.8317
