song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Higher,Creed,151.99908088235293,-63.4413,86.2499,-21.7116,38.0025,13.2965,16.857,1.422,10.7609,5.6707,7.8402,-0.6143,8.5012,-1.3532,0.3603,0.5168,0.6804,0.414,0.365,0.3514,0.5051,0.434,0.4444,0.5286,0.361,0.3562,0.2363,0.2615,0.3027,0.2136,0.2622,0.2369,0.3088,0.2925,0.2479,0.2995,0.2321,0.2549,2282.6603
Try Again,Aaliyah,123.046875,-82.4996,72.8784,4.1694,24.2323,9.9242,9.9871,2.7366,6.2547,-3.0069,7.9451,-3.0231,5.6204,-0.6293,0.3228,0.3473,0.3419,0.4281,0.4729,0.3683,0.4074,0.4703,0.5803,0.4671,0.4138,0.3826,0.2592,0.2983,0.2657,0.3052,0.3448,0.2729,0.2961,0.2923,0.3606,0.3213,0.293,0.2919,2698.4327
"Jumpin', Jumpin'",Destiny's Child,89.10290948275862,-102.7111,44.0415,9.4017,27.6662,9.3149,5.3508,7.9921,2.4652,2.7192,6.6148,-0.2815,5.9306,-1.1504,0.461,0.4563,0.4325,0.5052,0.3931,0.3483,0.3757,0.4664,0.5771,0.4598,0.4068,0.4166,0.3233,0.3387,0.3033,0.3248,0.2848,0.2958,0.2974,0.2976,0.3487,0.3106,0.2795,0.2922,3240.7485
Thong Song,Sisqó,123.046875,-64.9736,73.1709,9.6344,20.2796,-0.2324,1.1252,3.5653,6.0618,-2.6854,-0.492,-2.6849,4.2846,0.9639,0.4104,0.5481,0.4704,0.3867,0.3832,0.3356,0.3258,0.3857,0.4889,0.4546,0.329,0.3419,0.2914,0.3312,0.3185,0.2812,0.2909,0.2715,0.2764,0.2906,0.3128,0.3169,0.255,0.2858,2802.1001
Kryptonite,3 Doors Down,99.38401442307692,-11.1061,76.6054,-6.9639,38.11,7.929,8.5316,1.3925,9.6681,-3.1022,5.065,-0.8967,8.2132,-2.6326,0.4367,0.4047,0.4268,0.3949,0.3766,0.3403,0.5144,0.4212,0.4248,0.5079,0.481,0.5689,0.2674,0.2713,0.2922,0.253,0.2827,0.2166,0.3037,0.26,0.2772,0.3182,0.2514,0.336,2630.3249
There You Go,Pink,107.666015625,-128.7779,57.2608,9.9586,18.148,-4.1943,-1.4007,-3.4579,5.0101,-0.0327,4.9459,-7.6194,0.5016,-2.8953,0.5072,0.4541,0.364,0.3889,0.3572,0.444,0.4127,0.3778,0.3593,0.4086,0.545,0.4456,0.3057,0.2968,0.2716,0.3052,0.2651,0.3221,0.3034,0.3095,0.2743,0.2727,0.3303,0.2657,3175.4932
Music,Madonna,117.45383522727273,-113.2671,43.1875,-3.3329,26.8538,11.5958,8.6079,5.6292,7.9898,8.2056,7.9258,1.0663,7.2757,2.3524,0.3969,0.358,0.4862,0.4023,0.416,0.4535,0.4745,0.6768,0.6082,0.6185,0.5156,0.4363,0.289,0.2529,0.2943,0.2575,0.2625,0.2641,0.2494,0.3208,0.284,0.3072,0.2751,0.2575,3065.3885
Doesn't Really Matter,Janet Jackson,99.38401442307692,-53.493,54.4392,28.2691,22.3075,6.6247,4.9843,-0.252,1.838,-1.0644,6.7226,-7.862,-4.0495,-3.1475,0.3676,0.3092,0.3612,0.4123,0.3787,0.4474,0.3679,0.5124,0.4288,0.3879,0.3754,0.3202,0.3017,0.2545,0.2789,0.3196,0.2706,0.3418,0.2499,0.3358,0.2982,0.2853,0.2961,0.2472,3486.9714
What a Girl Wants,Christina Aguilera,143.5546875,-74.6684,69.3875,9.2296,16.7427,8.8523,2.2845,8.2303,-0.0445,0.7737,9.0594,-0.6726,6.377,2.4466,0.4879,0.3708,0.43,0.4068,0.4151,0.37,0.3205,0.3939,0.361,0.4005,0.3907,0.4209,0.3432,0.2731,0.3323,0.3067,0.3122,0.3058,0.2527,0.3044,0.2701,0.3184,0.304,0.2908,2880.4076
Back at One,Brian McKnight,129.19921875,-136.6791,87.8792,27.2623,25.6289,13.4359,10.9482,2.0589,2.459,-1.1832,2.0112,-1.1521,0.5977,-2.8655,0.3324,0.2911,0.254,0.296,0.3505,0.2862,0.33,0.3042,0.3297,0.2756,0.3204,0.4265,0.3018,0.2906,0.2669,0.2824,0.3326,0.2649,0.3183,0.274,0.3216,0.2699,0.2884,0.3647,2369.1905
Bye Bye Bye,NSYNC,172.265625,-40.8782,63.8051,-7.5512,22.4195,5.224,10.3809,-1.1258,7.1516,-0.6236,4.9376,-3.1287,-0.9159,-4.9071,0.3466,0.4054,0.3554,0.4456,0.381,0.3681,0.4155,0.4327,0.5625,0.4006,0.4376,0.4208,0.2466,0.3149,0.2552,0.3144,0.2898,0.265,0.295,0.2784,0.3559,0.2647,0.2857,0.3004,2873.8263
You Sang to Me,Marc Anthony,112.34714673913044,-105.1124,72.8487,19.4981,29.6329,17.1896,11.914,0.0188,5.4356,-2.7869,4.3553,-3.4965,2.0112,-1.3723,0.3571,0.3364,0.4991,0.4899,0.3737,0.5133,0.3883,0.3316,0.2639,0.3922,0.5025,0.3884,0.2834,0.2506,0.3158,0.3159,0.2566,0.3289,0.2578,0.2868,0.206,0.2594,0.312,0.2754,2861.2358
I Need to Know,Marc Anthony,117.45383522727273,-51.3915,65.0404,-18.0634,18.3466,-3.295,0.1207,-9.5515,-4.1754,-9.7213,3.2354,-9.6236,-1.6397,-4.0624,0.5053,0.4385,0.2651,0.3397,0.3237,0.5094,0.3927,0.2554,0.2658,0.351,0.4155,0.3274,0.3147,0.3052,0.2182,0.3108,0.246,0.3366,0.3224,0.2319,0.2295,0.276,0.3213,0.2518,2814.3903
Get It On Tonite,Montell Jordan,99.38401442307692,-136.5855,79.9482,17.5079,11.8462,1.6599,-1.6274,-10.3676,4.9474,-11.089,-4.2426,-1.5524,-2.5169,-6.9843,0.4984,0.4052,0.2773,0.291,0.2563,0.3095,0.2522,0.2873,0.351,0.3203,0.4227,0.4012,0.3716,0.3342,0.2686,0.3166,0.2646,0.3107,0.2676,0.2806,0.3328,0.2879,0.3688,0.3192,2553.2959
Incomplete,Sisqó,117.45383522727273,-132.953,78.1724,29.2795,29.2269,10.1842,0.6782,-3.3188,1.0781,-0.3537,5.4826,-3.3927,2.6032,-0.6771,0.426,0.367,0.3224,0.3247,0.322,0.2672,0.3057,0.328,0.3163,0.297,0.305,0.4374,0.3269,0.3132,0.2983,0.3056,0.3018,0.2625,0.293,0.3016,0.2992,0.2991,0.2883,0.3437,2627.8055
I Try,Macy Gray,151.99908088235293,-77.0309,101.3788,7.9736,17.0226,4.0348,7.3945,0.1441,4.3901,-3.439,1.8016,-6.7062,2.6357,-4.9075,0.2755,0.3005,0.44,0.4402,0.4395,0.3717,0.3238,0.3791,0.3659,0.445,0.3982,0.3223,0.2496,0.2423,0.3174,0.283,0.3212,0.2871,0.2604,0.3007,0.2663,0.3216,0.2938,0.2609,2136.9589
It's Gonna Be Me,NSYNC,83.35433467741936,-35.1548,72.6478,-8.1029,16.1593,4.4858,9.6426,-3.9307,9.7684,-0.2437,2.22,-1.9652,-0.379,0.5646,0.5318,0.3679,0.4288,0.4092,0.3148,0.3927,0.3712,0.4515,0.3529,0.352,0.4007,0.3849,0.344,0.2503,0.3034,0.3057,0.246,0.332,0.2815,0.3272,0.2745,0.2641,0.2983,0.2624,2720.4221
That's the Way It Is,Celine Dion,92.28515625,-60.064,77.8477,-2.4234,22.7022,10.1507,5.3471,5.9823,6.813,-1.1511,4.1219,-3.9284,2.3463,-2.6788,0.2955,0.3624,0.2788,0.3561,0.467,0.2615,0.3094,0.2757,0.3748,0.4026,0.306,0.3999,0.2468,0.3282,0.2551,0.2848,0.3618,0.2156,0.3015,0.2497,0.3066,0.3457,0.2382,0.334,2611.0599
Country Grammar (Hot Shit),Nelly,161.4990234375,-97.017,65.7422,9.9055,38.5901,9.9825,15.885,6.5071,6.9879,2.6237,14.2006,4.1757,14.4124,5.5119,0.3399,0.4682,0.6811,0.5554,0.478,0.5161,0.4753,0.4648,0.5112,0.5629,0.4261,0.3482,0.2458,0.2577,0.3048,0.2497,0.2873,0.3296,0.318,0.3266,0.343,0.3378,0.2656,0.2381,2394.2153
Bring It All to Me,Blaque,89.10290948275862,-98.4609,56.8243,9.8457,29.894,12.0202,12.071,1.5056,5.8538,2.4167,9.5574,-2.6963,4.357,0.8389,0.5667,0.5161,0.5091,0.3549,0.362,0.3627,0.3623,0.4017,0.4476,0.5165,0.4226,0.4816,0.3263,0.2619,0.3117,0.2347,0.2607,0.2958,0.2979,0.3358,0.34,0.3417,0.2829,0.3088,2876.6707
Show Me the Meaning of Being Lonely,Backstreet Boys,83.35433467741936,-78.2164,84.934,7.2906,16.7627,7.0107,6.2355,-10.8224,5.9632,-5.2704,0.6488,-5.0662,-1.9159,-5.1014,0.2403,0.3315,0.2682,0.3464,0.3171,0.2744,0.3866,0.2954,0.4393,0.3865,0.3183,0.3352,0.2092,0.3231,0.2446,0.3121,0.2956,0.2317,0.3399,0.2304,0.334,0.3099,0.2683,0.3214,2552.0279
Hot Boyz,"Missy Elliott featuring Nas, Eve and Q-Tip",161.4990234375,-136.5915,88.1764,-1.8488,19.4081,-3.6133,5.1684,8.315,3.7053,-2.8384,9.2449,-5.6221,5.7483,-2.926,0.4579,0.3934,0.3955,0.4102,0.4057,0.4306,0.4065,0.3969,0.3899,0.374,0.4125,0.4463,0.337,0.3088,0.3034,0.3128,0.3195,0.336,0.3089,0.3061,0.32,0.3032,0.3194,0.3354,2302.3064
Back Here,BBMak,103.359375,-17.4258,65.4876,-1.3246,23.8492,1.3779,5.8203,-3.8598,3.492,-1.6472,1.1106,-4.287,2.6406,-5.0081,0.3277,0.3834,0.5872,0.3038,0.3042,0.2866,0.4634,0.5193,0.333,0.4069,0.3149,0.4278,0.2646,0.2502,0.3441,0.2104,0.2661,0.2254,0.2883,0.3267,0.2163,0.3102,0.2358,0.3207,3015.1329
It Feels So Good,Sonique,135.99917763157896,-81.8355,75.672,21.3206,6.6466,-0.9614,14.223,2.2412,7.8007,-2.3594,8.0606,-4.7596,4.0857,-1.7833,0.4501,0.3276,0.2768,0.3794,0.3725,0.5041,0.3533,0.3941,0.4617,0.3147,0.3331,0.3005,0.3418,0.2414,0.2244,0.3169,0.2451,0.3595,0.2367,0.2883,0.319,0.2462,0.3225,0.2448,2802.981
Absolutely (Story of a Girl),Nine Days,95.703125,-46.2514,56.7024,0.932,27.838,3.5025,9.9028,-1.7921,7.396,0.9941,8.0916,-3.4259,-2.0404,-6.0306,0.3054,0.3041,0.4881,0.3574,0.3612,0.3292,0.4513,0.6249,0.4396,0.5122,0.4228,0.43,0.2477,0.2141,0.3058,0.2328,0.2757,0.2306,0.2562,0.3375,0.2334,0.3057,0.2767,0.3057,3213.9238
With Arms Wide Open,Creed,135.99917763157896,-126.4682,99.1277,6.7957,29.5721,14.7676,14.8897,0.8013,12.559,3.0665,6.662,2.4067,8.7736,1.919,0.6079,0.3968,0.4122,0.3232,0.3577,0.2898,0.3174,0.4337,0.3416,0.4216,0.4074,0.5559,0.3379,0.2366,0.3111,0.2561,0.2993,0.2836,0.2382,0.288,0.2462,0.3265,0.2549,0.2968,1752.367
Be with You,Enrique Iglesias,123.046875,-74.4383,75.8218,7.3748,23.537,9.807,12.3648,3.9828,8.2876,-2.0905,5.2607,-5.2629,0.2352,-3.4956,0.3989,0.4221,0.3185,0.3838,0.3813,0.2958,0.3706,0.295,0.4413,0.3805,0.3816,0.474,0.2881,0.3405,0.2705,0.295,0.3177,0.2488,0.3297,0.2161,0.3359,0.299,0.2733,0.3397,2676.1371
Come On Over Baby (All I Want Is You),Christina Aguilera,117.45383522727273,-63.4188,59.1591,-9.5682,23.5485,8.105,9.1748,12.0224,3.0211,4.3043,10.2059,-0.3591,3.5017,1.2988,0.4891,0.4386,0.4719,0.4953,0.3785,0.3633,0.4036,0.5073,0.4682,0.3993,0.4785,0.4636,0.3365,0.3041,0.3144,0.3212,0.2791,0.2783,0.2805,0.3104,0.2927,0.2644,0.2975,0.291,2821.4963
No More,Ruff Endz,95.703125,-70.1083,72.4232,11.4854,22.5996,10.1165,2.2541,-2.2229,4.6949,-8.5868,4.9579,-5.7317,2.7308,-2.5831,0.3355,0.3999,0.3823,0.4895,0.4076,0.4498,0.4463,0.372,0.4178,0.4081,0.5084,0.3543,0.2671,0.3024,0.2526,0.3283,0.3026,0.3176,0.3141,0.2777,0.3182,0.2794,0.3395,0.2772,2709.6345
All the Small Things,Blink-182,151.99908088235293,-13.941,78.6625,-0.6614,30.9235,3.473,14.1139,6.2275,9.5411,2.7113,8.9781,-0.2122,6.0742,-1.9571,0.7,0.4206,0.4023,0.3102,0.3879,0.3679,0.3975,0.6133,0.3892,0.3555,0.3191,0.4559,0.3139,0.2057,0.2901,0.2069,0.2711,0.2768,0.2186,0.2976,0.2147,0.26,0.2203,0.2344,2614.6605
The Way You Love Me,Faith Hill,103.359375,-53.2432,85.2705,12.942,18.7967,8.189,4.8651,3.0442,8.128,-1.3107,3.1834,-2.048,0.1468,-2.6445,0.3464,0.3449,0.3348,0.2993,0.4336,0.2964,0.3407,0.3687,0.3795,0.3844,0.3259,0.4067,0.288,0.2764,0.3009,0.2243,0.3409,0.24,0.2875,0.2994,0.29,0.3062,0.2499,0.3113,2547.1504
I Turn to You,Christina Aguilera,129.19921875,-116.0839,82.2843,11.9613,19.3458,8.4352,2.7629,9.3872,-5.7017,1.3293,1.7161,-9.4343,2.4355,-2.8135,0.3152,0.4264,0.3034,0.375,0.2772,0.3182,0.2862,0.2377,0.3146,0.2348,0.3173,0.2524,0.286,0.3667,0.2595,0.362,0.2749,0.3214,0.3039,0.2488,0.32,0.2333,0.3257,0.255,2563.3443
Never Let You Go,Third Eye Blind,112.34714673913044,-36.3344,77.7115,-10.5361,35.9611,-0.9558,10.8413,-2.5367,2.1931,-4.7395,1.3769,-0.7142,0.9184,-2.6589,0.3448,0.3176,0.2491,0.4224,0.5679,0.3778,0.4223,0.3571,0.4958,0.4898,0.4162,0.5047,0.2588,0.2745,0.1999,0.2651,0.3289,0.2261,0.3091,0.2278,0.3154,0.325,0.2717,0.3265,2626.1728
I Need You,LeAnn Rimes,143.5546875,-138.126,64.5456,6.3655,27.0323,9.752,11.4101,6.2798,3.6383,0.6189,5.2007,-7.2756,2.9114,-5.7897,0.3181,0.3015,0.4534,0.2815,0.2605,0.2093,0.3271,0.488,0.2964,0.3461,0.2754,0.3267,0.3098,0.2494,0.3692,0.2349,0.2755,0.2172,0.2947,0.3698,0.2406,0.3253,0.2573,0.3034,2296.9958
Thank God I Found You,Mariah Carey featuring Joe and 98 Degrees,129.19921875,-119.2746,69.1621,8.5375,17.9508,7.3867,0.7973,2.5497,0.6556,-4.0767,7.9579,-8.1656,1.1202,-6.1426,0.413,0.4111,0.3841,0.3627,0.3024,0.3769,0.3308,0.3236,0.3439,0.3836,0.447,0.3601,0.3112,0.3092,0.303,0.3052,0.2526,0.3108,0.2805,0.2855,0.2911,0.2908,0.3396,0.2701,3033.0429
Let's Get Married,Jagged Edge,107.666015625,-75.6473,69.7284,12.617,14.0408,4.4178,-1.913,-7.4449,0.6091,-8.657,-0.698,-4.7228,-0.0072,-2.362,0.451,0.3006,0.3938,0.3568,0.3467,0.2705,0.2243,0.3309,0.2978,0.2909,0.2697,0.3983,0.3511,0.2663,0.3409,0.3016,0.3207,0.2704,0.2261,0.3128,0.2735,0.2924,0.2461,0.34,2934.8738
My Love Is Your Love,Whitney Houston,83.35433467741936,-151.5958,85.8899,20.1098,34.2657,10.0574,8.2784,6.9266,9.2422,1.8482,13.0032,2.0784,3.538,3.3327,0.5519,0.444,0.4845,0.4093,0.4267,0.3932,0.4088,0.5092,0.4457,0.4471,0.4249,0.4882,0.3626,0.277,0.3285,0.285,0.2945,0.282,0.2729,0.3216,0.3119,0.3171,0.29,0.3067,2072.072
Then the Morning Comes,Smash Mouth,117.45383522727273,-140.3965,68.1162,7.8283,20.1409,6.4972,4.6807,-2.1325,7.8893,-4.205,5.0797,-1.6081,1.6021,-1.0627,0.5531,0.4392,0.4102,0.3961,0.3778,0.3906,0.4004,0.4798,0.4009,0.4474,0.4622,0.4435,0.3345,0.2658,0.2663,0.2754,0.249,0.2821,0.2663,0.3012,0.2653,0.2954,0.2974,0.2612,2935.2659
Blue (Da Ba Dee),Eiffel 65,129.19921875,-114.224,102.3536,-3.9134,31.9869,2.2826,16.3246,6.0883,9.6511,0.5419,4.8359,1.0434,8.9538,-1.7691,0.4247,0.3916,0.4651,0.3973,0.3686,0.395,0.3477,0.4427,0.4002,0.4979,0.5567,0.4345,0.3057,0.2557,0.3094,0.2813,0.2657,0.2842,0.2304,0.3069,0.2597,0.3196,0.3212,0.2588,1968.687
Desert Rose,Sting featuring Cheb Mami,112.34714673913044,-70.7748,91.8969,12.0772,24.3064,10.3351,11.435,-1.6049,6.6551,-0.1123,6.1948,2.0995,8.4019,0.054,0.4918,0.3353,0.465,0.509,0.2874,0.3065,0.3207,0.4613,0.3066,0.2821,0.3177,0.3249,0.3478,0.2156,0.3027,0.3417,0.2183,0.3054,0.2498,0.3412,0.2583,0.2527,0.2769,0.225,2278.6349
The Real Slim Shady,Eminem,103.359375,-116.4336,106.4485,-4.2404,16.4935,28.6978,-17.5805,10.8644,2.602,-3.1292,12.6865,-6.7152,10.4035,2.1507,0.5005,0.4694,0.4753,0.4833,0.4501,0.4429,0.3901,0.4486,0.3898,0.3841,0.4179,0.4188,0.3143,0.2968,0.3149,0.3319,0.3116,0.3245,0.2732,0.319,0.2737,0.2774,0.2996,0.2745,2129.9182
Most Girls,Pink,99.38401442307692,-132.6485,108.6379,-7.3306,14.5183,3.6236,3.3491,9.6699,1.5178,2.593,8.072,-3.0349,2.9005,-1.9738,0.3691,0.3574,0.4135,0.3405,0.4263,0.445,0.3249,0.3861,0.4521,0.605,0.4511,0.3415,0.2961,0.2727,0.3207,0.2613,0.2943,0.3253,0.2415,0.2953,0.2857,0.3339,0.3017,0.262,1925.3929
Wifey,Next,99.38401442307692,-108.1656,47.4568,27.4138,29.1255,1.7763,7.6397,-3.3245,2.5873,-5.8631,3.0162,-3.7226,2.1915,-1.4286,0.4512,0.3595,0.3931,0.3545,0.3611,0.4741,0.4362,0.5247,0.4707,0.5213,0.5113,0.3952,0.3255,0.2667,0.3023,0.272,0.267,0.3361,0.2846,0.3391,0.3151,0.31,0.3089,0.263,3354.6107
Wonderful,Everclear,184.5703125,-11.442,78.9963,-4.083,23.0678,-0.6532,12.6067,-0.816,8.2605,0.2549,5.4856,-2.5085,1.3043,-4.4147,0.365,0.3676,0.5523,0.4275,0.4117,0.3233,0.405,0.5201,0.3702,0.4635,0.3417,0.4584,0.2617,0.2196,0.3192,0.2412,0.2951,0.2391,0.2616,0.3313,0.2384,0.3162,0.2352,0.3133,2627.2425
Oops!... I Did It Again,Britney Spears,95.703125,-57.2716,77.7807,-23.0073,7.1635,4.3174,0.5991,-4.035,3.3617,-0.5658,1.9516,-1.0043,3.9825,0.4987,0.4323,0.5249,0.353,0.4248,0.3972,0.3152,0.3887,0.3783,0.4932,0.3333,0.3596,0.4487,0.2784,0.3439,0.2472,0.2913,0.2887,0.2467,0.3153,0.2649,0.3298,0.2604,0.27,0.3094,2724.2339
I Wanna Love You Forever,Jessica Simpson,103.359375,-84.0033,84.7392,4.0784,17.8717,7.4612,8.3457,2.9828,0.6212,1.3984,7.2887,-5.1778,3.2492,-2.7461,0.298,0.2255,0.3266,0.2749,0.3991,0.2832,0.3806,0.4301,0.2707,0.3579,0.2867,0.4152,0.2807,0.2063,0.3136,0.2245,0.3419,0.233,0.298,0.3312,0.2218,0.3412,0.2469,0.3374,2576.2179
Give Me Just One Night (Una Noche),98 Degrees,161.4990234375,-49.9623,66.2692,0.6159,15.9172,11.4335,3.8996,-1.3061,8.6476,-4.2016,4.7175,0.332,0.8188,-1.0422,0.4093,0.401,0.452,0.3369,0.4396,0.3811,0.3148,0.4002,0.4078,0.5162,0.3342,0.376,0.3103,0.2722,0.323,0.2337,0.3114,0.2996,0.2496,0.3191,0.2598,0.336,0.2314,0.2932,2988.9505
Take a Picture,Filter,99.38401442307692,-67.7417,91.0215,-5.9376,25.0817,15.2213,9.5414,5.3383,7.1837,-0.4661,3.8776,-2.5266,1.3053,-1.457,0.3596,0.486,0.4015,0.351,0.4642,0.3176,0.3855,0.3734,0.4741,0.5929,0.4258,0.4895,0.2283,0.3178,0.282,0.2318,0.3063,0.1884,0.2727,0.2722,0.2585,0.3239,0.2301,0.3085,2243.8286
Otherside,Red Hot Chili Peppers,123.046875,-117.4049,76.5567,4.7262,37.4949,14.1401,16.9875,-2.1582,10.9172,-1.9398,9.6296,8.736,9.0105,0.5469,0.4164,0.2965,0.3064,0.3759,0.5815,0.3441,0.3498,0.4626,0.4214,0.448,0.3766,0.4402,0.3138,0.2281,0.259,0.2374,0.3281,0.2232,0.2594,0.3117,0.2754,0.3403,0.2592,0.2911,2477.7927
Big Pimpin',Jay-Z featuring UGK,135.99917763157896,-213.3673,91.2614,-17.7768,31.6084,3.7002,10.0138,-1.2553,3.7124,-9.7002,3.8966,-1.2622,0.4763,2.1549,0.2868,0.2839,0.3246,0.4197,0.4526,0.3596,0.391,0.3809,0.4794,0.5047,0.3847,0.354,0.2493,0.2746,0.2695,0.3099,0.3382,0.2684,0.31,0.2725,0.323,0.3314,0.2711,0.2882,2216.4074
Purest of Pain (A Puro Dolor),Son by Four,151.99908088235293,-185.3233,102.7337,24.6351,33.1267,13.7601,9.6356,6.193,5.5603,-3.1146,3.4393,-4.2365,1.6392,-3.0104,0.4161,0.3429,0.3749,0.3225,0.3797,0.3672,0.3458,0.4494,0.3648,0.3792,0.3067,0.3286,0.3411,0.267,0.3242,0.2572,0.3165,0.3124,0.2723,0.3447,0.268,0.3392,0.2663,0.2808,1858.8343
He Can't Love U,Jagged Edge,123.046875,-94.0855,93.5057,28.8752,22.9004,7.8523,7.7973,-8.6249,8.2852,-7.2285,7.7512,-2.6763,2.8081,-2.4915,0.4266,0.371,0.4818,0.3768,0.3346,0.4351,0.3755,0.4332,0.3567,0.3839,0.4519,0.3519,0.3389,0.2623,0.3293,0.2649,0.2458,0.3275,0.2659,0.3172,0.275,0.2777,0.3332,0.2552,2338.0188
