song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Macarena (Bayside Boys Mix),Los del Río,103.359375,-133.7051,122.7571,-19.503,35.5056,-8.3085,5.9327,-6.6987,8.9518,-5.7979,9.8092,-1.1607,3.7056,-5.7525,0.2993,0.3358,0.4042,0.6022,0.406,0.3216,0.3441,0.4303,0.5171,0.3176,0.3329,0.2645,0.2731,0.2921,0.285,0.3416,0.2757,0.2748,0.2926,0.276,0.3377,0.2355,0.2931,0.2505,1701.7497
One Sweet Day,Mariah Carey and Boyz II Men,64.599609375,-124.309,85.5332,20.4307,18.7619,6.8558,4.2332,3.2268,2.8518,-0.5748,6.3635,-6.461,4.189,-2.0211,0.3311,0.3196,0.309,0.434,0.2778,0.2578,0.2719,0.327,0.4186,0.2853,0.3423,0.3401,0.3058,0.3177,0.2643,0.3503,0.2511,0.2658,0.2602,0.288,0.3623,0.2483,0.3124,0.3048,2563.5004
Because You Loved Me,Celine Dion,117.45383522727273,-126.5014,93.1212,12.1403,27.157,10.3659,1.2338,9.928,4.1752,1.278,9.7329,-6.7199,5.8965,-1.7097,0.3467,0.3855,0.2892,0.3636,0.2852,0.3559,0.2838,0.3237,0.4778,0.3342,0.3766,0.2613,0.3058,0.3396,0.2497,0.3286,0.2513,0.3137,0.2636,0.2709,0.3664,0.2566,0.3369,0.2317,2141.576
Nobody Knows,The Tony Rich Project,172.265625,-123.0906,99.8723,43.7215,19.081,10.7621,7.9613,2.0256,7.3193,-8.049,7.5922,-5.495,0.3831,-4.4531,0.4537,0.3274,0.3177,0.2746,0.3465,0.5022,0.3393,0.3556,0.3132,0.4525,0.3961,0.2982,0.3327,0.2434,0.2906,0.237,0.2682,0.3559,0.2507,0.308,0.2394,0.3355,0.3119,0.2294,2195.6945
Always Be My Baby,Mariah Carey,78.30255681818181,-123.717,81.6465,14.9698,7.4017,5.4359,-2.4495,7.4512,-6.6437,-2.1818,8.2053,-13.7504,2.8983,-7.4599,0.3543,0.3221,0.2577,0.2623,0.3561,0.2879,0.316,0.3313,0.3906,0.3705,0.3305,0.4215,0.2972,0.3047,0.2694,0.2529,0.3318,0.2687,0.3078,0.2987,0.3186,0.3227,0.2796,0.3287,2731.1398
Give Me One Reason,Tracy Chapman,99.38401442307692,-139.8408,112.0845,14.0271,34.1008,18.6943,8.916,-1.1077,4.6756,-4.0447,4.3445,-2.1845,0.3869,-5.8688,0.2927,0.2858,0.1826,0.2062,0.3006,0.3641,0.5442,0.3583,0.2477,0.3176,0.3545,0.3652,0.2831,0.3034,0.1889,0.223,0.2989,0.2716,0.3916,0.2784,0.2473,0.3178,0.3141,0.347,1580.6361
Tha Crossroads,Bone Thugs-n-Harmony,143.5546875,-104.8187,76.4846,20.5298,28.6116,2.4049,11.5551,2.7028,11.2644,1.7701,13.395,4.8228,12.1777,8.0588,0.4204,0.3056,0.2454,0.286,0.3966,0.3413,0.4304,0.4402,0.5207,0.4881,0.4922,0.6815,0.2526,0.2436,0.2255,0.2383,0.3065,0.2525,0.2868,0.2694,0.3164,0.3206,0.2708,0.3152,2471.626
I Love You Always Forever,Donna Lewis,103.359375,-174.1885,125.5457,11.7916,18.9682,11.4844,7.9377,1.5293,-2.6549,-1.5575,-0.3383,-4.505,-1.1587,-1.5883,0.6532,0.3,0.2875,0.2357,0.44,0.4095,0.2681,0.4669,0.2066,0.1488,0.1651,0.3546,0.3441,0.193,0.2927,0.2066,0.3417,0.3346,0.1862,0.337,0.1593,0.1766,0.1905,0.2233,1642.832
You're Makin' Me High / Let It Flow,Toni Braxton,92.28515625,-148.255,56.6075,30.7952,19.2675,6.5853,5.9188,1.8722,2.6476,-1.8491,6.7087,-8.0058,-1.6467,-2.7503,0.4109,0.4395,0.3205,0.3492,0.3476,0.4304,0.3551,0.3415,0.4084,0.3933,0.4392,0.3623,0.3194,0.353,0.2666,0.3117,0.2691,0.3428,0.2986,0.289,0.3278,0.3157,0.3532,0.2891,3179.0705
Twisted,Keith Sweat,89.10290948275862,-245.9628,95.3303,3.9767,16.8181,-2.5824,-1.6313,-1.0444,-2.768,-6.5043,5.5286,-6.2538,4.3631,-6.1259,0.3682,0.5798,0.3837,0.4444,0.3561,0.3452,0.4897,0.3277,0.4266,0.3199,0.3785,0.3734,0.2573,0.3422,0.2376,0.32,0.2726,0.2368,0.3277,0.2339,0.3148,0.2717,0.3044,0.3097,2307.8548
