song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
I Will Always Love You,Whitney Houston,135.99917763157896,-234.1939,97.8995,-4.6909,28.4001,6.7679,-4.5182,2.4257,-2.2056,-7.6036,7.4844,-8.7471,-2.4214,-5.1939,0.2173,0.2372,0.1662,0.2161,0.2832,0.2133,0.3093,0.2055,0.3104,0.3785,0.2723,0.3436,0.2685,0.3102,0.2344,0.2728,0.3339,0.2435,0.3542,0.229,0.3237,0.3884,0.2715,0.3709,1945.6922
Whoomp! (There It Is),Tag Team,129.19921875,-164.4781,68.7782,6.9205,16.0239,10.0809,13.7251,1.2354,11.7589,4.2532,15.7538,9.4415,10.5436,4.0552,0.3583,0.3407,0.3714,0.4488,0.5367,0.5852,0.5274,0.4518,0.4466,0.4493,0.4006,0.3702,0.3274,0.2807,0.2581,0.2843,0.3278,0.3527,0.3259,0.2958,0.3011,0.3009,0.261,0.2821,2460.4515
Can't Help Falling in Love,UB40,86.1328125,-129.3839,64.7864,8.6453,27.1838,11.4665,9.1897,3.5868,4.0092,-0.2993,1.8422,-4.1039,2.4102,-1.2288,0.3793,0.5452,0.5859,0.5027,0.509,0.4305,0.4625,0.3507,0.3638,0.5285,0.3742,0.4112,0.2276,0.268,0.323,0.2677,0.3028,0.2571,0.301,0.2656,0.2333,0.319,0.2165,0.2937,3051.831
That's the Way Love Goes,Janet Jackson,99.38401442307692,-106.6536,92.8745,11.4468,32.2763,5.2587,8.2894,-2.6919,-0.0903,-1.1286,6.6618,-1.9212,3.9305,-0.7207,0.3805,0.3448,0.5267,0.3054,0.3074,0.4672,0.3762,0.4686,0.3707,0.4891,0.5127,0.3883,0.3149,0.2404,0.3196,0.2316,0.2225,0.3131,0.2455,0.329,0.2647,0.3126,0.3289,0.2767,2184.9609
Freak Me,Silk,135.99917763157896,-110.0083,74.8362,23.8289,14.7618,9.3577,9.7421,-0.1957,17.2578,-1.2081,11.486,-0.2382,6.9042,-1.5755,0.436,0.384,0.4925,0.394,0.4163,0.3776,0.4181,0.4792,0.4472,0.5106,0.4866,0.4937,0.2975,0.2614,0.3213,0.2553,0.2999,0.2624,0.2741,0.2999,0.2834,0.3094,0.2831,0.3029,2884.3932
Weak,SWV,129.19921875,-148.588,78.9713,12.4876,25.0377,2.1984,0.2465,6.3477,-3.3047,0.2779,3.1586,-6.3998,6.0136,-8.8253,0.413,0.343,0.4123,0.3196,0.3568,0.3724,0.3195,0.3983,0.3457,0.4519,0.3973,0.366,0.3218,0.2575,0.3361,0.2778,0.3059,0.3251,0.261,0.3295,0.271,0.3415,0.302,0.2721,2587.1671
If I Ever Fall in Love,Shai,143.5546875,-168.3819,67.4708,-4.1382,-7.3481,-13.5551,-5.988,-20.5337,-3.384,-20.1847,-7.3048,-8.3659,-11.9079,-4.4573,0.323,0.3412,0.1935,0.232,0.2811,0.3956,0.2278,0.1583,0.238,0.2236,0.3209,0.2582,0.3376,0.3558,0.2406,0.3085,0.3001,0.3677,0.2739,0.2276,0.31,0.2569,0.342,0.2833,2598.1003
Dreamlover,Mariah Carey,99.38401442307692,-78.7955,80.1365,12.234,-1.3132,9.5191,2.4326,3.1863,-2.4165,-6.0079,6.8249,-11.6848,-1.1808,-7.145,0.3735,0.2604,0.307,0.2375,0.3039,0.441,0.361,0.4737,0.3776,0.428,0.3086,0.2681,0.3214,0.2354,0.3013,0.2306,0.267,0.3512,0.2777,0.3474,0.2852,0.3322,0.2739,0.2429,2945.5332
Rump Shaker,Wreckx-n-Effect,103.359375,-76.4784,61.4539,2.2784,30.0327,12.8509,20.3243,3.9369,10.3481,-0.632,14.3562,5.4487,9.2649,3.0156,0.4636,0.4648,0.5375,0.5443,0.6642,0.6526,0.6024,0.5888,0.5833,0.5583,0.465,0.4391,0.2804,0.2677,0.2608,0.2434,0.2642,0.2702,0.2534,0.2591,0.2484,0.261,0.2406,0.2504,2792.7752
Informer,Snow,99.38401442307692,-127.2582,29.3672,7.6641,34.5095,12.5518,14.0568,6.0068,10.2978,11.524,11.4008,5.1065,12.2629,5.0805,0.4052,0.3811,0.4372,0.491,0.4701,0.4991,0.5196,0.5675,0.6614,0.5877,0.5987,0.5153,0.25,0.2571,0.2537,0.2589,0.2585,0.2823,0.2786,0.281,0.3087,0.2801,0.2805,0.2754,3460.2058
Nuthin' but a 'G' Thang,Dr. Dre,95.703125,-88.1076,61.5563,4.5841,45.5174,5.6463,18.3711,1.1283,13.9542,-1.2019,12.3413,-0.3534,5.0674,4.6854,0.4211,0.426,0.3789,0.3714,0.4297,0.4328,0.526,0.5251,0.596,0.6527,0.5331,0.4896,0.2643,0.2879,0.261,0.2391,0.2602,0.2457,0.2903,0.2597,0.296,0.3078,0.2554,0.273,2692.2798
