song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
"Bills, Bills, Bills",Destiny's Child,129.19921875,-93.5945,59.2289,11.8678,11.6213,-2.2985,-3.7988,3.9171,-0.2045,-1.987,3.8817,-6.2901,1.2787,-6.6214,0.3634,0.3701,0.3585,0.299,0.351,0.3349,0.3749,0.3202,0.2993,0.3264,0.3811,0.4248,0.3021,0.3019,0.3185,0.2804,0.3403,0.3014,0.3325,0.3016,0.2827,0.3044,0.3293,0.3394,3032.4877
Save Tonight,Eagle-Eye Cherry,117.45383522727273,-93.4827,94.4417,-3.6456,41.8348,12.4404,11.3643,3.5517,11.2965,2.5093,5.7342,-0.4891,1.3688,-1.5783,0.5351,0.4375,0.491,0.4647,0.5504,0.4447,0.4272,0.5113,0.4576,0.4826,0.3904,0.4289,0.322,0.2508,0.2993,0.236,0.2906,0.2774,0.2403,0.2886,0.261,0.2944,0.2425,0.2359,2116.3436
Last Kiss,Pearl Jam,112.34714673913044,-69.9027,112.3279,-12.7766,15.5405,4.0058,8.125,-8.2869,1.4237,1.0699,1.2231,-0.8119,3.4364,-2.5592,0.2218,0.261,0.468,0.2862,0.3648,0.2643,0.3734,0.5091,0.2879,0.3003,0.2253,0.2934,0.2467,0.2375,0.348,0.2275,0.3509,0.2485,0.2912,0.3693,0.2514,0.3132,0.2299,0.2926,1929.3203
Fortunate,Maxwell,129.19921875,-129.1551,78.6748,33.9097,33.8942,20.387,13.678,11.9096,7.1591,-0.7754,6.1596,-1.0603,-0.1681,-3.415,0.4291,0.5065,0.4386,0.4561,0.4296,0.4751,0.3588,0.3235,0.4334,0.3957,0.4631,0.4297,0.2821,0.3022,0.3058,0.3318,0.2959,0.3375,0.2654,0.2283,0.2989,0.3051,0.3672,0.324,2344.1474
All I Have to Give,Backstreet Boys,95.703125,-114.3912,64.0965,31.5634,20.1874,14.5166,9.2452,-5.7056,9.763,-0.3787,4.2948,0.5756,2.2143,-0.6771,0.387,0.4369,0.3461,0.3514,0.3353,0.3398,0.3536,0.3378,0.4448,0.3838,0.3669,0.3439,0.3101,0.3311,0.2967,0.3046,0.2971,0.3036,0.3117,0.2767,0.3411,0.2888,0.2986,0.2846,2971.981
Bailamos,Enrique Iglesias,99.38401442307692,-41.973,71.6734,17.537,28.7225,6.9957,7.5407,2.3651,8.3112,-3.2196,5.4449,-1.647,1.2615,-2.2883,0.395,0.2841,0.3463,0.339,0.516,0.3817,0.2664,0.2996,0.3418,0.4682,0.3516,0.3826,0.3111,0.2316,0.3287,0.2473,0.3537,0.2975,0.2214,0.2823,0.2564,0.345,0.2596,0.2905,2726.574
What's It Gonna Be?!,Busta Rhymes featuring Janet,117.45383522727273,-45.4006,69.4397,5.4687,20.6582,-0.548,4.7252,1.3445,-1.3208,-0.7066,3.198,-4.0409,5.6243,-0.5775,0.5467,0.4452,0.4198,0.54,0.418,0.342,0.3969,0.514,0.4562,0.4159,0.517,0.5472,0.3235,0.2748,0.2501,0.3053,0.2771,0.2746,0.2807,0.3094,0.3021,0.2724,0.2999,0.3081,2878.9228
What It's Like,Everlast,172.265625,-109.683,89.9489,9.9973,35.2784,8.5382,14.8442,3.4056,4.8114,-1.3471,1.759,-1.781,1.4629,-1.8829,0.4717,0.4894,0.614,0.4847,0.3832,0.4236,0.3388,0.4134,0.3749,0.4169,0.331,0.3485,0.3079,0.2446,0.3406,0.2558,0.2597,0.3329,0.2538,0.3127,0.2646,0.2871,0.2626,0.2677,2104.4926
Fly Away,Lenny Kravitz,107.666015625,-26.5403,69.4174,-11.6118,32.7465,3.1369,14.1545,-1.2853,3.6224,1.6206,9.9148,-1.5726,3.7705,-3.8873,0.3647,0.3646,0.479,0.4182,0.454,0.3627,0.3986,0.4545,0.4568,0.5221,0.3943,0.4291,0.2614,0.2477,0.3282,0.2665,0.3014,0.2538,0.2757,0.3134,0.2928,0.3426,0.2476,0.2953,2783.7589
Someday,Sugar Ray,112.34714673913044,-48.8351,80.831,-14.8239,29.6378,8.3447,14.5234,3.7858,10.5274,-4.3465,4.9324,-1.4223,4.299,-0.084,0.4281,0.4711,0.3972,0.5981,0.6263,0.4385,0.4332,0.3484,0.4371,0.4046,0.4109,0.5512,0.26,0.3033,0.2296,0.2774,0.3031,0.2471,0.3024,0.2347,0.2705,0.2681,0.244,0.3102,2440.8787
Lately,Divine,123.046875,-107.2582,73.0057,39.69,20.8459,11.4517,-2.3082,3.8832,2.5818,-3.1428,1.4399,-10.6457,1.5147,-5.3131,0.3467,0.4231,0.3492,0.3386,0.4312,0.2751,0.27,0.2492,0.3762,0.4612,0.3618,0.4052,0.2886,0.3461,0.3152,0.2844,0.3549,0.2584,0.2849,0.2387,0.3047,0.3608,0.2759,0.3513,2852.7421
That Don't Impress Me Much,Shania Twain,123.046875,-85.8827,54.0789,-0.4708,24.583,1.5829,-1.8448,-3.5794,2.6715,-6.3166,1.4935,-6.6877,-0.7731,-8.1504,0.3236,0.39,0.3317,0.3759,0.288,0.3866,0.3245,0.3248,0.3998,0.3306,0.4139,0.2674,0.2863,0.3271,0.2561,0.3338,0.2439,0.3313,0.2987,0.284,0.3337,0.2704,0.348,0.238,3101.5407
Wild Wild West,Will Smith featuring Dru Hill and Kool Moe Dee,107.666015625,-164.6251,71.405,18.3945,11.3744,5.5357,8.7882,1.0084,7.0619,-3.1616,5.2256,0.7989,3.0021,-2.6207,0.3698,0.4087,0.4177,0.4666,0.4174,0.3947,0.4424,0.445,0.4393,0.4297,0.4524,0.3491,0.2738,0.2911,0.2885,0.3148,0.2857,0.2807,0.3089,0.3214,0.3149,0.3006,0.3141,0.2609,3068.554
Scar Tissue,Red Hot Chili Peppers,89.10290948275862,-29.7753,76.8782,-2.8937,43.444,13.4251,16.41,-3.0447,6.5337,-5.2258,0.4757,1.8241,3.1359,-6.9241,0.4286,0.4088,0.4783,0.366,0.3584,0.3197,0.2174,0.2673,0.2424,0.4196,0.2869,0.2556,0.3725,0.253,0.3642,0.2647,0.2731,0.3072,0.2208,0.2892,0.2233,0.3673,0.2523,0.2529,2364.4912
Heartbreaker,Mariah Carey featuring Jay-Z,99.38401442307692,-86.4776,59.9121,5.5645,14.818,7.2194,-3.5769,2.9285,-2.2283,-2.2528,4.3011,-7.7069,2.9363,-6.5237,0.3855,0.4418,0.3825,0.4276,0.3533,0.3685,0.2971,0.3129,0.3762,0.3236,0.3312,0.2897,0.3059,0.3351,0.2807,0.3469,0.2831,0.3181,0.2639,0.2793,0.322,0.2851,0.3126,0.2581,3329.4468
I Still Believe,Mariah Carey,58.72691761363637,-121.8695,89.4817,15.3552,25.9446,17.7867,7.1688,12.5015,0.0072,1.5842,7.4411,-10.7051,0.0306,-7.8619,0.3496,0.2846,0.3347,0.2675,0.3128,0.2299,0.3661,0.4144,0.296,0.4039,0.3706,0.4769,0.3067,0.2575,0.3245,0.2566,0.3186,0.2197,0.2999,0.349,0.2505,0.3399,0.2821,0.3578,2259.72
The Hardest Thing,98 Degrees,89.10290948275862,-83.7779,64.804,12.6118,18.5249,10.8729,-1.4391,-2.3785,-1.1227,-8.8733,2.6539,-3.3072,0.1305,-4.5473,0.3963,0.2993,0.4103,0.3423,0.2745,0.3878,0.2897,0.3152,0.2602,0.3805,0.4791,0.3261,0.3429,0.2299,0.3289,0.3076,0.2149,0.3305,0.236,0.3073,0.2455,0.2951,0.348,0.2425,3087.6609
Summer Girls,LFO,99.38401442307692,-49.4274,65.8896,4.7065,24.4188,-0.5896,5.7137,-5.6711,5.9561,-5.9823,3.8753,-4.9408,-0.1894,-5.1719,0.4701,0.4675,0.6199,0.4426,0.4334,0.3783,0.4305,0.5014,0.4183,0.5011,0.4241,0.4585,0.2972,0.2579,0.3104,0.2714,0.2993,0.269,0.2668,0.2982,0.2609,0.2945,0.2724,0.2764,2937.1489
Can I Get A...,Jay-Z featuring Amil and Ja Rule,117.45383522727273,-258.0829,76.4005,15.9396,21.6519,-4.0161,6.1434,-2.9575,0.9701,-5.0461,2.5809,-4.4445,5.8086,3.8466,0.511,0.5998,0.4742,0.3994,0.3248,0.327,0.3149,0.3266,0.3772,0.3702,0.4556,0.4808,0.3241,0.3339,0.308,0.299,0.2595,0.2881,0.2912,0.2951,0.3201,0.2927,0.3144,0.3159,2601.8385
Jumper,Third Eye Blind,92.28515625,-125.6603,82.9288,7.6992,23.5987,15.4556,3.4058,0.4029,6.5034,3.6031,8.1686,2.4745,5.4255,0.4881,0.4655,0.3674,0.4229,0.3048,0.3694,0.3398,0.3981,0.5875,0.4448,0.3983,0.3008,0.3822,0.3614,0.2622,0.3177,0.226,0.2961,0.281,0.2479,0.3382,0.2719,0.2871,0.2425,0.2731,2446.7995
Doo Wop (That Thing),Lauryn Hill,99.38401442307692,-167.2252,80.4257,1.3819,19.8721,-4.0277,5.7564,-4.4376,2.3923,-0.1788,6.2003,-4.8072,3.679,-1.8297,0.399,0.3578,0.4038,0.3749,0.4282,0.4001,0.3231,0.4136,0.3914,0.4815,0.3886,0.3432,0.3127,0.2901,0.3398,0.3057,0.3358,0.322,0.2731,0.3208,0.283,0.3322,0.2836,0.269,2308.1506
Mambo No. 5,Lou Bega,172.265625,-98.1671,82.5258,-2.2762,23.5481,4.5682,15.7838,-2.4495,7.4158,-1.3004,5.4823,1.1969,3.7247,-1.4716,0.4477,0.359,0.3846,0.44,0.4524,0.5586,0.4436,0.3966,0.3876,0.4036,0.507,0.4656,0.3027,0.2649,0.2717,0.3041,0.2855,0.347,0.2697,0.2802,0.2863,0.295,0.3332,0.2924,2495.0052
Sweet Lady,Tyrese,66.25600961538461,-112.1364,79.4861,18.8181,4.8212,-1.601,0.6512,-10.7062,3.4188,-5.3391,1.1078,-1.6898,0.3764,-3.7879,0.4281,0.3316,0.4322,0.4116,0.4626,0.3024,0.283,0.3576,0.32,0.3656,0.2884,0.4039,0.3389,0.2723,0.3574,0.3117,0.3509,0.2797,0.2518,0.3052,0.2657,0.311,0.2386,0.3166,2594.4841
It's Not Right but It's Okay,Whitney Houston,129.19921875,-132.6828,78.9889,4.2467,30.47,3.2323,3.5142,0.4948,5.3298,-6.0081,3.7314,-7.6926,-0.8027,-2.0167,0.4113,0.2818,0.3193,0.464,0.3099,0.3626,0.3394,0.4354,0.3707,0.3301,0.3932,0.3406,0.3401,0.2355,0.261,0.3619,0.2388,0.3221,0.269,0.3318,0.3097,0.299,0.3508,0.2928,2257.0046
(God Must Have Spent) A Little More Time on You,NSYNC,172.265625,-166.5681,101.6913,20.5097,26.7675,16.4647,9.4436,-0.7303,8.6154,-1.3638,0.3191,-2.7385,-1.4149,-2.4302,0.2992,0.2711,0.3314,0.3003,0.2905,0.4887,0.3545,0.3242,0.2678,0.348,0.521,0.3188,0.3025,0.2657,0.3056,0.2761,0.2421,0.3637,0.2692,0.3211,0.2626,0.2704,0.351,0.2345,2046.2709
Lullaby,Shawn Mullins,161.4990234375,-95.7626,63.3042,0.2213,31.8311,5.7132,16.3376,1.543,8.615,3.673,8.4609,0.8864,5.6737,-1.1816,0.4515,0.4274,0.5353,0.3764,0.3933,0.338,0.4393,0.5928,0.4385,0.5139,0.4253,0.4523,0.3089,0.2397,0.2965,0.2297,0.269,0.2442,0.255,0.3115,0.2417,0.3094,0.2653,0.2842,2927.5992
Anywhere,112 featuring Lil Zane,83.35433467741936,-175.0869,51.9679,18.2063,20.5318,5.551,10.8242,-3.8296,1.7921,-4.2539,-0.5235,-6.6356,0.4041,-6.743,0.4874,0.4005,0.3829,0.3965,0.3424,0.4228,0.3656,0.3919,0.3224,0.2984,0.4041,0.4082,0.3325,0.306,0.3089,0.3327,0.2727,0.3371,0.2736,0.3176,0.2692,0.2527,0.3249,0.2944,3312.7423
Tell Me It's Real,K-Ci & JoJo,135.99917763157896,-132.0213,86.8179,22.6914,30.2616,4.7648,10.8165,-4.2806,3.1856,-3.7709,6.5759,-2.9235,1.228,-1.044,0.3455,0.2636,0.3794,0.4916,0.346,0.4555,0.333,0.4627,0.4028,0.4159,0.5672,0.3776,0.2876,0.2247,0.2787,0.316,0.2247,0.3238,0.2265,0.332,0.3004,0.2695,0.3212,0.2491,2352.4958
Back 2 Good,Matchbox 20,89.10290948275862,-73.5728,99.1616,-1.5299,26.1767,13.7878,11.7609,0.645,7.8955,-4.4193,2.4874,-1.8831,3.8089,-7.22,0.3037,0.3642,0.5734,0.3596,0.3382,0.2604,0.3402,0.466,0.3885,0.4554,0.3136,0.3393,0.2579,0.2479,0.342,0.23,0.3144,0.2285,0.2547,0.352,0.2432,0.3326,0.2245,0.2734,2130.5531
808,Blaque,123.046875,-137.5352,65.2433,8.2644,30.6112,14.8685,7.3085,5.8786,8.0943,4.6491,8.411,3.3974,7.4832,5.1576,0.4783,0.5735,0.5318,0.5494,0.5818,0.6214,0.515,0.4275,0.4094,0.3869,0.4093,0.406,0.2622,0.3035,0.2888,0.3195,0.331,0.3425,0.2935,0.2629,0.2619,0.251,0.2679,0.2508,2495.1629
She's So High,Tal Bachman,123.046875,-119.5444,84.7401,-9.503,20.0254,4.2394,0.184,-4.0333,1.7258,-5.5531,-0.7543,-4.9215,-1.2585,-5.6762,0.2197,0.2922,0.3103,0.2754,0.4549,0.2517,0.2431,0.2029,0.3628,0.6069,0.3067,0.3894,0.2004,0.295,0.2982,0.2257,0.3374,0.2146,0.2494,0.2177,0.2703,0.3623,0.196,0.3428,2504.5762
She's All I Ever Had,Ricky Martin,80.74951171875,-79.6418,78.6456,0.6652,15.8213,2.9327,6.8036,-4.5283,5.3912,-0.2709,2.0965,-4.1063,-0.0925,-3.7924,0.3827,0.4288,0.2667,0.3872,0.3198,0.2764,0.4837,0.304,0.3207,0.2469,0.4118,0.5855,0.2508,0.3432,0.2079,0.3154,0.2967,0.2075,0.3275,0.2438,0.2897,0.2093,0.2745,0.333,2622.9332
Miami,Will Smith,107.666015625,-162.6535,73.2412,-0.1631,24.0351,7.6289,13.8637,0.1296,8.9706,-2.2463,7.0811,-2.9199,0.9642,1.5324,0.4869,0.435,0.3952,0.414,0.3862,0.4852,0.4242,0.4264,0.4931,0.4716,0.5257,0.4664,0.3306,0.3031,0.2697,0.29,0.2608,0.3233,0.2769,0.2827,0.3192,0.3018,0.336,0.3262,2681.1256
Hands,Jewel,129.19921875,-158.1367,116.5241,10.0468,22.8231,7.915,8.618,5.9612,1.2379,4.0813,-0.0369,-4.6603,-0.3946,-5.7203,0.4764,0.3256,0.2775,0.4224,0.3384,0.4483,0.2939,0.4027,0.3864,0.2744,0.339,0.2954,0.3393,0.2693,0.2309,0.3415,0.2389,0.3524,0.2332,0.321,0.3254,0.2406,0.3313,0.2154,1713.317
Who Dat,JT Money featuring Solé,172.265625,-239.6258,70.7773,13.2982,9.6301,8.3234,9.1817,2.2572,8.3575,2.4558,5.9715,3.1247,4.8499,3.3416,0.4468,0.4687,0.4371,0.4011,0.4408,0.4917,0.5312,0.5171,0.4694,0.4864,0.4845,0.4366,0.2943,0.3002,0.3015,0.2904,0.2903,0.3064,0.3254,0.3214,0.2946,0.2996,0.3002,0.2793,2889.4687
Please Remember Me,Tim McGraw,75.99954044117646,-69.4563,95.7589,5.6188,35.5633,10.7608,6.3947,-2.3343,7.3738,-1.845,1.8362,-4.5153,1.7882,-3.1182,0.398,0.5464,0.2939,0.3599,0.2699,0.4515,0.3213,0.3005,0.5465,0.3206,0.3053,0.2198,0.2661,0.3424,0.1829,0.3093,0.1991,0.3351,0.2671,0.204,0.3363,0.2116,0.281,0.1798,2224.1696
From This Moment On,Shania Twain,135.99917763157896,-72.544,83.3044,10.0869,27.4248,8.2583,1.7834,-2.1444,4.9683,-3.0869,2.5827,-7.4674,-3.057,-4.8536,0.258,0.2943,0.3362,0.2538,0.2848,0.2043,0.3075,0.3146,0.2732,0.2792,0.2535,0.3919,0.2515,0.2986,0.3253,0.2469,0.3231,0.2158,0.3093,0.3072,0.2698,0.3163,0.2301,0.3702,2473.5638
Love Like This,Faith Evans,99.38401442307692,-93.4163,60.7793,12.3988,14.8079,15.9207,7.5621,3.5107,2.8276,3.1424,9.9847,-3.9432,1.5652,-0.561,0.4311,0.3276,0.3924,0.3373,0.3426,0.4059,0.3539,0.4428,0.4015,0.4163,0.3503,0.3698,0.3462,0.2694,0.3224,0.2784,0.291,0.3493,0.2864,0.3434,0.3132,0.3411,0.2984,0.3089,3055.4364
You,Jesse Powell,112.34714673913044,-172.035,89.487,12.7277,22.7633,1.474,0.043,-1.3321,2.4978,-3.8813,6.3814,-1.9249,-1.1485,-4.3723,0.3017,0.2335,0.2686,0.3656,0.2881,0.3174,0.3252,0.3526,0.2985,0.2524,0.3362,0.3065,0.327,0.2556,0.277,0.3433,0.2757,0.3426,0.3197,0.3321,0.3178,0.2675,0.3391,0.3113,2223.0663
Trippin',Total featuring Missy Elliott,123.046875,-79.3058,46.2518,16.0164,22.9394,-1.1181,8.727,-1.549,7.0078,-1.8147,5.4384,-4.5499,3.8033,-1.5702,0.4001,0.4306,0.4764,0.389,0.4112,0.4152,0.4878,0.3981,0.4179,0.4826,0.394,0.4976,0.2728,0.2909,0.3235,0.2624,0.2997,0.2876,0.3227,0.2877,0.2976,0.3202,0.2597,0.3321,3441.5604
If You,Silk,95.703125,-140.4238,70.927,48.7816,29.798,10.0748,11.6988,1.5119,11.0705,1.2426,7.6484,-0.0021,2.6928,0.4631,0.4,0.4211,0.4483,0.5356,0.4327,0.3265,0.4061,0.4233,0.562,0.4437,0.3976,0.489,0.2685,0.3141,0.3048,0.3245,0.2914,0.2494,0.294,0.2658,0.3387,0.2734,0.2553,0.3017,2767.9591
Ex-Factor,Lauryn Hill,80.74951171875,-187.8387,85.7448,10.4906,15.9051,1.0142,-2.387,-1.002,-3.6488,-3.9,7.6631,-5.5111,4.2581,-1.2654,0.2624,0.3731,0.3046,0.4293,0.2947,0.363,0.4614,0.3642,0.4022,0.3524,0.3986,0.3073,0.2368,0.3233,0.2589,0.3438,0.2564,0.294,0.3501,0.3015,0.3475,0.3018,0.313,0.2745,2452.4834
