song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Love Somebody,Morgan Wallen,123.046875,-46.7851,104.8486,-3.9798,25.7176,7.3359,3.5448,3.4703,7.1889,3.4801,5.7489,2.9757,3.1747,-1.951,0.4743,0.3215,0.2904,0.359,0.2895,0.3854,0.2521,0.4231,0.4171,0.2905,0.3822,0.3186,0.3535,0.2801,0.2318,0.3089,0.2159,0.3429,0.1953,0.3196,0.3175,0.2252,0.3398,0.2384,1934.1075
Espresso,Sabrina Carpenter,103.359375,-39.4239,69.8745,16.6935,20.7752,7.732,0.0833,3.1951,-3.583,3.1007,-1.5705,-2.6513,-0.4722,-1.6813,0.4238,0.3889,0.4587,0.3809,0.4264,0.2707,0.2585,0.3562,0.3106,0.3783,0.323,0.4265,0.322,0.2921,0.3493,0.2695,0.3463,0.2545,0.2305,0.3187,0.2473,0.334,0.2548,0.3222,2909.8755
I'm the Problem,Morgan Wallen,92.28515625,-61.9578,116.0189,-16.8117,9.9227,-2.1949,0.962,-2.8555,0.0017,-2.8839,-3.2805,-7.861,-2.2016,-4.496,0.4654,0.2991,0.2445,0.3199,0.2251,0.3112,0.1941,0.3303,0.4286,0.3028,0.4511,0.284,0.3529,0.2646,0.2202,0.3079,0.1989,0.3064,0.1875,0.2943,0.3383,0.2103,0.3823,0.2011,1877.1728
That's So True,Gracie Abrams,107.666015625,-22.7262,88.8652,6.597,26.2669,5.1047,10.8484,3.6167,3.9958,-1.0612,2.6234,-1.4551,3.0324,-3.9822,0.3425,0.4678,0.2816,0.3396,0.2841,0.4187,0.4133,0.364,0.5914,0.38,0.3676,0.243,0.2642,0.3174,0.2019,0.3146,0.2152,0.3012,0.295,0.222,0.3429,0.2402,0.3193,0.2112,2322.6974
TV Off,Kendrick Lamar featuring Lefty Gunplay,99.38401442307692,-95.7505,72.4874,4.0717,16.2762,9.5654,2.6953,-0.896,3.4237,-6.7215,5.6255,-0.7579,2.9457,-4.1319,0.4187,0.4342,0.4283,0.4028,0.458,0.5123,0.4467,0.3836,0.4146,0.447,0.3961,0.3987,0.3043,0.3196,0.3261,0.3041,0.3335,0.3487,0.3199,0.302,0.3195,0.3221,0.2947,0.298,2607.0604
Timeless,The Weeknd and Playboi Carti,117.45383522727273,-62.0188,89.3898,9.9472,21.9887,-1.7292,15.329,5.4157,7.4354,1.3549,11.8639,4.04,8.756,2.0103,0.3387,0.3981,0.437,0.3933,0.4108,0.4172,0.6311,0.4234,0.4133,0.4596,0.4086,0.5403,0.2294,0.2869,0.3032,0.2626,0.3043,0.2524,0.3061,0.2642,0.306,0.3341,0.2434,0.3277,2297.691
Not Like Us,Kendrick Lamar,99.38401442307692,-107.4129,89.4611,23.6158,21.5435,18.5829,9.0227,2.5975,12.073,1.5592,10.7697,5.4509,8.1125,2.6138,0.5958,0.5476,0.5394,0.5233,0.5737,0.5257,0.5428,0.5095,0.4867,0.5167,0.5669,0.6421,0.3373,0.327,0.3011,0.2818,0.2862,0.2568,0.272,0.2643,0.2857,0.2876,0.2808,0.3044,2091.2013
Just in Case,Morgan Wallen,143.5546875,-98.3638,120.1206,2.0391,21.118,8.1464,-0.9402,-1.2793,-0.4284,-3.3996,-3.9261,-2.2266,-6.626,-4.2189,0.2824,0.2385,0.4057,0.2785,0.2272,0.4103,0.2534,0.3434,0.2,0.2955,0.518,0.2579,0.3273,0.2242,0.3472,0.2748,0.2041,0.358,0.2112,0.3458,0.2195,0.2715,0.3621,0.2182,1824.5289
Taste,Sabrina Carpenter,112.34714673913044,-20.8424,69.5267,5.3697,21.1472,4.384,2.6997,3.5413,-3.0845,2.6194,2.2269,-5.0262,0.427,-3.2637,0.3878,0.2836,0.3755,0.4428,0.3226,0.3971,0.3066,0.4044,0.3378,0.3779,0.484,0.3333,0.3302,0.2334,0.2955,0.3421,0.2486,0.3425,0.2376,0.3376,0.272,0.2734,0.3526,0.2489,2928.2933
Squabble Up,Kendrick Lamar,103.359375,-76.1754,76.3013,6.9338,7.849,10.1993,7.766,3.7875,8.5897,-3.5297,8.8804,2.0455,4.1958,0.3776,0.3964,0.3829,0.4467,0.5227,0.5869,0.6697,0.5647,0.5374,0.5655,0.5331,0.4264,0.3518,0.2779,0.2442,0.2632,0.2853,0.3187,0.3339,0.3197,0.31,0.3022,0.2897,0.2626,0.2466,2592.7772
30 for 30,SZA and Kendrick Lamar,69.83741554054055,-141.0822,116.2586,3.3949,19.5364,-4.2918,0.3781,-8.6533,-7.6114,-11.5145,0.5306,-5.1809,1.1265,-2.6421,0.3233,0.3706,0.3506,0.5943,0.3865,0.2866,0.3269,0.2688,0.3159,0.2707,0.3629,0.4894,0.2703,0.36,0.2843,0.3713,0.29,0.2744,0.3142,0.2433,0.3,0.2634,0.2879,0.3406,1595.4925
Mutt,Leon Thomas,184.5703125,-136.3541,108.9411,25.6398,26.4498,9.2388,12.8689,5.2687,6.3264,0.655,5.3051,-1.0625,2.7418,-0.2266,0.5339,0.3714,0.2904,0.3633,0.3793,0.4765,0.4573,0.5325,0.4628,0.3772,0.4479,0.471,0.3216,0.264,0.2303,0.2983,0.2722,0.3306,0.2797,0.3321,0.3272,0.2853,0.3352,0.2947,1728.983
Good News,Shaboozey,80.74951171875,-119.1255,115.1467,8.5599,18.5668,13.8729,4.7399,-0.1784,8.9694,-7.598,4.408,-4.9368,1.1604,-0.4453,0.4997,0.2605,0.2985,0.446,0.2987,0.2829,0.2748,0.4481,0.585,0.3704,0.3025,0.2936,0.363,0.2364,0.2292,0.3214,0.2229,0.295,0.2036,0.2743,0.3471,0.2471,0.2729,0.2223,1776.0015
Nokia,Drake,107.666015625,-30.1274,73.1858,18.4255,16.7046,5.9261,7.251,-2.3647,4.411,-7.4131,0.0795,-1.8159,4.3588,-0.928,0.3565,0.2803,0.3163,0.2498,0.3391,0.3428,0.3286,0.4264,0.479,0.648,0.4309,0.3224,0.3043,0.24,0.2821,0.2246,0.2828,0.2813,0.2782,0.3226,0.2814,0.3397,0.2847,0.2561,2845.8598
Golden,"Huntrix: Ejae, Audrey Nuna and Rei Ami",123.046875,-67.9775,89.4849,-6.7473,10.8255,4.0736,5.0591,4.956,1.0587,1.2178,13.1916,-4.8928,5.5679,-3.4641,0.3199,0.2749,0.393,0.2772,0.3336,0.2634,0.4115,0.4369,0.293,0.3695,0.2814,0.4069,0.3067,0.2361,0.3465,0.2345,0.3274,0.2479,0.3216,0.36,0.264,0.3459,0.2267,0.3412,2336.9711
Wildflower,Billie Eilish,73.828125,-188.7916,113.8731,14.0618,29.4821,11.2914,7.9097,-0.3182,-3.1253,2.711,2.79,-1.1717,-1.4185,-6.0498,0.3097,0.5159,0.3607,0.2588,0.333,0.3139,0.3406,0.2702,0.366,0.3701,0.2231,0.2677,0.2381,0.3729,0.3108,0.2352,0.3269,0.2771,0.3325,0.2603,0.3063,0.3224,0.2131,0.2961,1496.8525
What I Want,Morgan Wallen featuring Tate McRae,117.45383522727273,-43.8844,80.9979,0.6641,12.4549,0.7789,-1.7397,-5.3548,-12.9304,-1.8931,-4.8089,-5.5565,-4.0564,-4.0828,0.2595,0.3803,0.2848,0.2192,0.3019,0.1975,0.3123,0.1838,0.2832,0.3838,0.2543,0.394,0.2314,0.3549,0.2952,0.2257,0.3296,0.1899,0.3414,0.1996,0.2891,0.3591,0.2216,0.3639,2662.6546
Messy,Lola Young,112.34714673913044,-76.6257,103.5983,14.5967,28.3026,13.5333,12.9835,7.1218,3.7709,0.1019,3.3581,-2.466,1.615,-2.7877,0.3407,0.4541,0.4536,0.4424,0.5212,0.4231,0.4466,0.3258,0.4766,0.5159,0.3845,0.4262,0.2421,0.2895,0.306,0.2592,0.3274,0.273,0.2936,0.2228,0.2949,0.3269,0.2421,0.3122,1952.5391
Stargazing,Myles Smith,123.046875,-71.0971,107.7839,12.9208,13.1356,8.6015,7.9326,-3.4754,5.3666,-4.3146,1.5916,-0.3411,3.6716,-1.6809,0.2497,0.2862,0.2231,0.3686,0.5424,0.2526,0.2317,0.238,0.4137,0.3066,0.261,0.3732,0.2217,0.3077,0.2158,0.2877,0.3667,0.1929,0.2803,0.2112,0.3555,0.2957,0.2451,0.3472,1990.3269
Love Me Not,Ravyn Lenae,112.34714673913044,-85.243,94.3903,-8.083,17.7764,0.499,2.5517,-8.5701,-6.9791,0.8505,0.6773,-4.1616,-0.524,-7.4163,0.4298,0.3606,0.3524,0.3555,0.4784,0.4601,0.3168,0.353,0.3364,0.3809,0.3337,0.3127,0.3407,0.2919,0.3048,0.2906,0.3314,0.3292,0.2702,0.3024,0.2868,0.3357,0.2922,0.2447,2223.0065
"Good Luck, Babe!",Chappell Roan,117.45383522727273,-66.4636,88.9573,-1.0489,18.5358,8.5313,7.929,5.3573,4.6518,-0.475,9.2078,-2.3364,6.7152,3.8529,0.2753,0.4421,0.5436,0.3464,0.3519,0.2847,0.3257,0.259,0.2458,0.3626,0.2674,0.2881,0.253,0.3275,0.3679,0.2776,0.3339,0.2736,0.3251,0.2642,0.2358,0.3129,0.2328,0.2965,2273.03
No One Noticed,The Marías,99.38401442307692,-149.8528,141.0794,31.427,26.1279,5.2181,4.6638,-2.4259,0.6189,0.3879,-2.4297,0.3346,-2.3618,0.0054,0.4141,0.3473,0.5663,0.3477,0.3762,0.2751,0.4072,0.4137,0.3205,0.4193,0.3525,0.5796,0.3038,0.2274,0.3464,0.2248,0.3013,0.2075,0.2974,0.2919,0.2297,0.3095,0.2141,0.3259,1238.7404
All the Way,BigXthaPlug featuring Bailey Zimmerman,135.99917763157896,-83.4948,85.2882,11.2554,11.5199,0.1522,2.775,-11.6478,7.7739,-9.4191,-4.8774,-5.9242,2.492,-3.1698,0.3376,0.4532,0.2927,0.3521,0.3852,0.342,0.4088,0.3103,0.3869,0.3242,0.3579,0.4449,0.2454,0.3483,0.2377,0.2948,0.3288,0.2734,0.3346,0.2348,0.3285,0.3,0.2936,0.3379,2519.5078
Too Sweet,Hozier,117.45383522727273,-56.4366,90.118,-3.2908,20.9189,1.4412,8.4332,3.9818,9.534,-0.6812,12.884,-3.0654,1.2697,-1.7525,0.3698,0.3193,0.4415,0.3712,0.3016,0.4089,0.3664,0.4218,0.3623,0.4512,0.5136,0.3885,0.3228,0.2651,0.3313,0.301,0.2487,0.3161,0.2701,0.3427,0.2696,0.2988,0.3282,0.2745,2287.4093
Worst Way,Riley Green,99.38401442307692,-78.4269,104.7582,6.4731,40.0792,7.3016,17.8535,2.0788,8.9672,1.5171,4.0368,0.5897,4.7975,-1.4601,0.3417,0.4117,0.3629,0.467,0.4018,0.3734,0.4555,0.3828,0.4131,0.3034,0.3501,0.4452,0.2581,0.3372,0.2676,0.3141,0.3054,0.2775,0.3232,0.2731,0.3154,0.2308,0.2559,0.3406,1698.119
Sailor Song,Gigi Perez,95.703125,-119.803,105.4007,-20.2836,25.3553,7.5559,5.8118,-12.0369,0.5656,-6.5249,4.7664,-3.9705,-3.6168,-9.548,0.3659,0.2318,0.1994,0.5084,0.3163,0.2245,0.4007,0.271,0.3359,0.2514,0.4472,0.6014,0.2553,0.2407,0.1645,0.335,0.2604,0.2059,0.3319,0.2084,0.309,0.1976,0.2909,0.3442,1982.217
Sorry I'm Here for Someone Else,Benson Boone,151.99908088235293,-36.1958,79.7769,3.013,20.6932,1.6601,8.7406,-1.2696,3.4036,0.3442,2.4857,0.9384,5.1822,-1.2157,0.3134,0.4681,0.5085,0.3376,0.3651,0.3091,0.4004,0.3366,0.3096,0.3775,0.2892,0.3447,0.2579,0.3241,0.3477,0.2655,0.321,0.249,0.3283,0.2933,0.2485,0.3126,0.2306,0.3078,2592.6871
Manchild,Sabrina Carpenter,123.046875,-47.5636,82.7406,-0.3396,19.3552,6.5505,2.0673,-0.5316,-0.8757,3.8857,4.2722,-6.2917,4.1187,-0.7879,0.3423,0.2901,0.4311,0.2449,0.2824,0.2184,0.3374,0.5395,0.3155,0.3958,0.308,0.457,0.2911,0.2485,0.3372,0.2088,0.2878,0.2161,0.2596,0.3568,0.2213,0.337,0.2343,0.3322,2573.2594
Anxiety,Doechii,129.19921875,-183.427,113.2598,14.6966,29.4455,8.9809,7.5946,11.6709,2.3522,-3.1878,7.6821,-3.9311,0.561,-3.1679,0.4552,0.4469,0.5156,0.3439,0.2895,0.2584,0.2202,0.2969,0.302,0.4144,0.3075,0.3286,0.3613,0.2641,0.3612,0.2778,0.277,0.2588,0.2164,0.3079,0.2618,0.3469,0.2682,0.2527,1777.4267
I Got Better,Morgan Wallen,172.265625,-46.8007,119.3043,3.9257,21.6656,4.279,1.2524,-5.1866,3.7553,-2.4871,-0.8453,-2.4925,-2.1387,-3.7586,0.435,0.2462,0.3047,0.2619,0.5103,0.2356,0.1886,0.3652,0.266,0.3631,0.2417,0.3915,0.3334,0.2084,0.3235,0.2128,0.3691,0.2183,0.1819,0.3304,0.2021,0.352,0.1925,0.3074,1784.4143
Sticky,"Tyler, the Creator featuring GloRilla, Sexyy Red and Lil Wayne",161.4990234375,-36.9561,60.8585,-4.6722,14.194,1.1893,2.5364,-4.3417,1.0103,-8.3066,2.1519,-4.6383,3.0282,-5.3474,0.3305,0.3368,0.3483,0.3917,0.3909,0.3961,0.5072,0.4285,0.3764,0.384,0.3916,0.3743,0.2842,0.2939,0.2855,0.3151,0.3075,0.3045,0.3527,0.3012,0.307,0.318,0.317,0.31,2882.7295
Undressed,Sombr,117.45383522727273,-21.4647,102.0478,3.449,20.7778,5.0075,5.1131,-1.0074,5.871,-6.7081,9.4073,-4.599,4.0824,-0.6933,0.4781,0.283,0.3476,0.3104,0.5374,0.4416,0.3499,0.4785,0.4137,0.4398,0.2898,0.3472,0.3253,0.1914,0.2923,0.2058,0.3216,0.2936,0.2267,0.3183,0.2516,0.3145,0.2153,0.2404,2064.4806
I Never Lie,Zach Top,107.666015625,-101.1955,102.7727,9.7225,42.9654,16.3083,5.3079,5.1524,7.0409,-3.1141,0.8435,-3.5485,1.864,1.2899,0.3523,0.24,0.3535,0.4566,0.3059,0.3207,0.2708,0.3663,0.345,0.3658,0.5634,0.3582,0.3229,0.2175,0.2724,0.3487,0.2243,0.3049,0.2303,0.3085,0.2872,0.2285,0.3626,0.234,1834.6682
Back to Friends,Sombr,92.28515625,6.278,97.7161,-21.7235,27.3231,2.8698,12.033,3.8391,8.9672,-1.8257,12.3095,2.4032,6.9762,3.2607,0.4358,0.5447,0.3985,0.4896,0.4101,0.5795,0.3947,0.3427,0.5193,0.422,0.4425,0.3712,0.2571,0.3188,0.2342,0.311,0.2298,0.296,0.2475,0.2155,0.3244,0.2454,0.2904,0.2397,2194.3247
Bed Chem,Sabrina Carpenter,95.703125,-71.6444,60.978,18.9195,18.4895,7.5848,5.5163,6.0097,-3.9384,10.1731,1.6319,-4.2402,-1.1126,-1.3135,0.3009,0.3624,0.3834,0.3007,0.3683,0.3152,0.4067,0.4208,0.4696,0.5713,0.4103,0.4136,0.2608,0.295,0.3144,0.2372,0.3101,0.259,0.3297,0.3341,0.3229,0.3769,0.271,0.3239,3090.2387
Sports Car,Tate McRae,107.666015625,-50.6751,80.8474,16.207,24.8972,7.6928,15.9616,4.2774,3.3813,6.3949,5.1567,0.573,5.1143,1.8888,0.4047,0.3987,0.4281,0.3803,0.4829,0.4395,0.375,0.4283,0.51,0.6685,0.4718,0.4041,0.2924,0.2787,0.3203,0.2597,0.3086,0.2991,0.2492,0.2763,0.2763,0.3353,0.2667,0.2706,2407.6822
Mystical Magical,Benson Boone,123.046875,-56.4972,74.1505,-2.8101,14.5204,-9.4196,5.8926,-10.8304,-0.0741,-2.1254,-4.9816,-2.2792,1.086,-2.8718,0.2961,0.4033,0.301,0.3894,0.2806,0.3081,0.4296,0.3105,0.375,0.2603,0.3377,0.3745,0.2558,0.3517,0.2588,0.3326,0.2637,0.2773,0.3511,0.2626,0.3522,0.2481,0.2965,0.3413,2655.2613
Whatchu Kno About Me,GloRilla and Sexyy Red,83.35433467741936,-83.6499,69.5096,29.1382,11.993,14.7988,11.3848,9.1706,12.3784,-4.6763,10.0767,-0.302,9.6754,2.0787,0.4743,0.4578,0.4329,0.462,0.5412,0.5797,0.5521,0.5521,0.5563,0.5417,0.4927,0.46,0.3062,0.2882,0.2687,0.262,0.2815,0.3247,0.2799,0.2666,0.2933,0.3112,0.2808,0.2835,2815.5422
Indigo,Sam Barber featuring Avery Anna,112.34714673913044,-135.6936,124.4885,-2.0703,22.4733,9.1415,5.3903,4.7988,5.3289,-1.497,4.944,-6.1552,2.4085,-4.0699,0.3892,0.3007,0.3694,0.3494,0.517,0.2795,0.2712,0.4131,0.2146,0.2031,0.2818,0.5234,0.3195,0.2436,0.312,0.2251,0.3708,0.2227,0.2376,0.3341,0.1821,0.2481,0.2152,0.3308,1587.7691
Please Please Please,Sabrina Carpenter,107.666015625,-71.24,92.6276,14.8126,27.6489,8.6667,4.0126,6.0955,-4.042,5.0115,0.3536,-5.873,0.5037,-0.3476,0.3276,0.436,0.3412,0.2949,0.3934,0.2703,0.2789,0.2555,0.4091,0.4643,0.3089,0.3946,0.2543,0.3405,0.304,0.2315,0.3298,0.2428,0.292,0.2337,0.3081,0.345,0.2262,0.3378,2296.1124
DTMF,Bad Bunny,112.34714673913044,-141.1237,101.2434,16.8157,17.6841,1.6473,-7.29,6.6219,4.8114,-8.1347,7.3056,-7.8381,-1.5336,-6.8961,0.2881,0.2413,0.2421,0.4055,0.4954,0.3158,0.2776,0.2885,0.392,0.3196,0.3058,0.3551,0.2835,0.2739,0.2281,0.3198,0.3823,0.2617,0.2955,0.266,0.3434,0.282,0.2888,0.3163,2009.9045
Blue Strips,Jessie Murph,135.99917763157896,-60.2017,92.902,-0.1258,6.332,1.5674,-1.229,-1.3892,1.4786,0.0745,-2.4026,-5.1892,2.0134,-6.2066,0.3422,0.4026,0.3258,0.4341,0.2975,0.392,0.4085,0.2885,0.3159,0.2785,0.3828,0.2586,0.298,0.3235,0.2502,0.3588,0.2283,0.3204,0.3429,0.2274,0.2965,0.2369,0.3321,0.2388,2402.5489
Peekaboo,Kendrick Lamar featuring AzChike,99.38401442307692,-130.2735,96.1894,31.0788,18.2726,17.0255,13.6783,-3.4252,12.1541,-2.0935,10.4758,5.0899,7.6331,3.4229,0.6138,0.6495,0.5735,0.5803,0.5181,0.4651,0.4337,0.4958,0.5741,0.5112,0.5282,0.5613,0.3146,0.3079,0.2938,0.2934,0.2979,0.3001,0.2786,0.2803,0.2947,0.2908,0.2985,0.3091,2071.5219
Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo and Samuil Lee",89.10290948275862,-31.3617,73.7921,-3.1585,7.3276,-2.9807,7.037,-4.0533,7.3128,-3.3001,5.8564,0.8502,3.664,-2.0371,0.3759,0.3407,0.309,0.3419,0.5133,0.4039,0.5043,0.4265,0.3406,0.3842,0.3654,0.4754,0.2802,0.2631,0.2547,0.2354,0.3438,0.2693,0.3162,0.3005,0.271,0.3265,0.2525,0.3303,2712.5622
High Road,Koe Wetzel featuring Jessie Murph,135.99917763157896,-47.2069,98.5127,-5.5356,9.3295,3.6771,10.8077,-1.6787,5.4791,0.0406,7.4673,-0.6468,1.8182,-2.1096,0.3546,0.4905,0.3208,0.3595,0.2837,0.4157,0.4663,0.3411,0.4455,0.3717,0.4923,0.3571,0.2531,0.3198,0.2302,0.2961,0.2168,0.2922,0.3293,0.2514,0.3223,0.2602,0.332,0.2695,2321.3153
Abracadabra,Lady Gaga,123.046875,-17.326,85.1707,-10.8887,8.7393,2.7776,8.1178,4.9107,9.1866,-1.477,11.2209,0.0644,3.002,0.1109,0.5466,0.3737,0.3952,0.426,0.3996,0.5175,0.4117,0.4966,0.4897,0.4695,0.4645,0.4134,0.3239,0.2515,0.283,0.2969,0.2534,0.3186,0.257,0.308,0.3114,0.2887,0.3154,0.2605,2487.8512
Who,Jimin,117.45383522727273,-38.9674,57.6024,10.5982,5.9656,11.521,4.4263,4.256,4.6095,-3.8486,5.3476,-5.4637,2.2493,0.6655,0.4762,0.3356,0.4453,0.3989,0.2715,0.3609,0.271,0.4045,0.302,0.2853,0.3743,0.3338,0.3731,0.2601,0.3348,0.3247,0.234,0.3432,0.2181,0.3379,0.2654,0.2555,0.3271,0.2682,3169.1422
Burning Blue,Mariah the Scientist,117.45383522727273,-60.5059,96.9754,-11.2334,19.1159,5.2718,-2.6098,5.8756,-12.2213,3.7035,3.0614,-7.5471,2.6449,-6.7438,0.369,0.4957,0.2967,0.4036,0.279,0.3511,0.2893,0.2954,0.401,0.3088,0.4535,0.2606,0.2709,0.3681,0.2145,0.353,0.2445,0.3175,0.2753,0.2341,0.32,0.2255,0.3395,0.2077,2235.8054
All I Want for Christmas Is You,Mariah Carey,151.99908088235293,-58.2509,88.1392,-0.1081,12.079,6.9458,1.3913,8.8832,4.1145,-1.1954,7.533,-3.6151,1.2144,-0.7882,0.3165,0.2653,0.4051,0.3536,0.3373,0.2342,0.3448,0.4701,0.311,0.3643,0.3198,0.4217,0.2909,0.2292,0.3294,0.2977,0.3037,0.2176,0.2844,0.3586,0.2606,0.3344,0.2633,0.3285,2422.8247
Daisies,Justin Bieber,112.34714673913044,-128.3733,129.143,31.22,24.0588,13.2644,5.0863,-2.0141,9.1511,-0.9851,4.1293,-0.4208,6.5872,-3.4525,0.4203,0.4137,0.3942,0.4571,0.3321,0.3496,0.2744,0.3425,0.4569,0.3134,0.3432,0.2952,0.3328,0.3067,0.2725,0.3393,0.2927,0.3506,0.2444,0.2481,0.3482,0.2329,0.324,0.2317,1390.9706
Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo and Samuil Lee",123.046875,-138.7032,69.6171,6.2952,2.644,1.5964,11.4759,-0.4416,9.0038,0.4889,8.6261,2.6371,5.4339,1.8533,0.5075,0.4153,0.42,0.3971,0.4691,0.4145,0.3569,0.424,0.4145,0.4069,0.3847,0.4286,0.3481,0.2852,0.3225,0.2828,0.3375,0.3206,0.2692,0.3054,0.3045,0.3093,0.2996,0.3004,2810.6006
