song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
How's It Going to Be,Third Eye Blind,161.4990234375,-102.7999,95.9873,-4.2678,28.1877,10.7622,7.0939,4.016,8.4649,2.9533,6.4138,3.2981,1.6741,-0.928,0.458,0.3241,0.3153,0.259,0.4111,0.5675,0.4015,0.4494,0.4274,0.5692,0.4866,0.3938,0.316,0.2162,0.2533,0.194,0.2733,0.3287,0.2361,0.2977,0.2612,0.3166,0.321,0.2793,2134.4222
"No, No, No",Destiny's Child,60.09265988372093,-173.6849,74.5229,29.251,33.5908,14.747,-8.7194,8.1122,3.8037,6.7525,8.5798,-7.2417,6.9621,-3.9598,0.3638,0.3242,0.365,0.5055,0.3962,0.4035,0.3814,0.4491,0.3568,0.3229,0.4146,0.3471,0.3233,0.2952,0.2843,0.3558,0.2984,0.3294,0.2898,0.3202,0.2903,0.2803,0.3424,0.2784,2482.9103
My Heart Will Go On,Celine Dion,99.38401442307692,-172.3328,107.0765,3.7214,25.8663,3.6682,3.5403,6.4414,1.9763,-0.4402,5.114,-6.7143,2.5163,-5.358,0.2179,0.1955,0.1712,0.3269,0.3745,0.2041,0.2413,0.214,0.3717,0.2228,0.2338,0.317,0.2502,0.2729,0.2223,0.3278,0.3725,0.2245,0.3282,0.222,0.389,0.2436,0.2749,0.3451,1816.1099
Gettin' Jiggy wit It,Will Smith,107.666015625,-64.4063,66.8279,-4.1976,37.9269,18.2,12.7134,-2.284,6.0643,-0.1753,3.6429,0.8097,5.8598,-2.0919,0.5385,0.4957,0.4684,0.4639,0.3906,0.3824,0.4949,0.5495,0.5158,0.4552,0.4676,0.549,0.3169,0.2884,0.2697,0.2814,0.2557,0.2537,0.2938,0.2984,0.2992,0.2745,0.2732,0.3255,2718.5704
You Make Me Wanna...,Usher,161.4990234375,-127.7985,58.8058,21.1838,18.9699,9.4213,5.4234,-2.1603,4.4067,-8.5549,1.5535,-1.9015,-0.7138,-3.3251,0.4422,0.3486,0.3414,0.4043,0.318,0.3188,0.3789,0.5296,0.4751,0.4038,0.4133,0.4026,0.3232,0.264,0.2676,0.3172,0.2611,0.2788,0.2896,0.3551,0.3352,0.3258,0.3283,0.3018,3159.9852
My Way,Usher,89.10290948275862,-136.6201,75.0103,3.4629,20.2382,10.435,0.1632,-7.5777,8.0083,-6.9885,-0.68,-2.5663,-0.3973,-1.1906,0.3824,0.3635,0.4313,0.3736,0.3112,0.3529,0.3717,0.4932,0.4503,0.4664,0.4363,0.3698,0.3151,0.2829,0.3169,0.2972,0.2564,0.2879,0.2734,0.349,0.3447,0.3585,0.3204,0.2765,2627.0968
My All,Mariah Carey,107.666015625,-200.3628,88.7865,31.2614,18.0949,14.6629,5.8748,10.6458,-3.4828,-2.818,10.3233,-14.6734,5.5743,-8.3272,0.2723,0.2937,0.4239,0.3203,0.1818,0.1907,0.2253,0.3677,0.2963,0.3768,0.3783,0.2338,0.3183,0.2737,0.3644,0.3064,0.211,0.2513,0.2317,0.3545,0.2676,0.3497,0.3461,0.2413,2447.1069
The First Night,Monica,151.99908088235293,-79.629,65.306,18.4076,11.5447,8.8533,-0.7201,-0.3403,2.5758,-4.7899,8.0017,-8.9539,1.4611,-3.896,0.3487,0.3918,0.3683,0.4587,0.3351,0.3522,0.3901,0.3919,0.473,0.4349,0.4542,0.3415,0.2866,0.3156,0.2756,0.3351,0.2603,0.2811,0.3024,0.2843,0.3471,0.3061,0.3249,0.2853,3116.8981
Been Around the World,Puff Daddy featuring The Notorious B.I.G. and Mase,99.38401442307692,-135.8881,69.6972,-1.1809,15.7743,5.2095,6.6215,1.9099,1.4865,-3.8986,1.7397,-3.812,5.1141,-1.3145,0.4224,0.4408,0.4395,0.4902,0.4343,0.3983,0.3702,0.3794,0.4597,0.4599,0.4804,0.4472,0.3082,0.3146,0.3031,0.3201,0.3004,0.2918,0.2706,0.2757,0.329,0.3263,0.317,0.3067,2785.1119
Adia,Sarah McLachlan,151.99908088235293,-171.4623,129.6408,10.2193,18.9258,16.6412,8.5336,3.529,0.9166,-1.7914,0.8769,-8.2839,4.3208,-11.8362,0.287,0.2143,0.2844,0.3524,0.2548,0.3775,0.3199,0.4529,0.3198,0.2229,0.3208,0.228,0.3043,0.2182,0.2834,0.3348,0.2302,0.3674,0.2742,0.3755,0.2836,0.2281,0.3268,0.2175,1527.7808
Crush,Jennifer Paige,117.45383522727273,-60.2651,86.6237,5.0125,13.7986,5.5264,7.9153,6.3026,5.1923,5.5406,10.5583,-2.7319,2.3871,-4.1737,0.3996,0.5336,0.3988,0.4334,0.3807,0.3068,0.4235,0.3775,0.4659,0.3464,0.3026,0.3876,0.2691,0.35,0.2794,0.3159,0.3137,0.2708,0.3517,0.2797,0.3114,0.2632,0.2443,0.2934,2470.7169
Everybody (Backstreet's Back),Backstreet Boys,107.666015625,-28.3399,68.0377,-7.5888,14.3467,-2.6985,6.042,-3.3605,9.8007,0.6399,6.7395,-0.1197,1.7348,0.5897,0.4198,0.4761,0.4026,0.4207,0.4378,0.5335,0.4426,0.4253,0.4655,0.4999,0.6533,0.4119,0.2635,0.2962,0.2566,0.2886,0.259,0.2905,0.278,0.2809,0.3003,0.2662,0.31,0.2281,2940.7312
I Don't Want to Miss a Thing,Aerosmith,123.046875,-42.4718,98.4815,-12.5959,24.0596,4.3799,8.5913,-6.492,7.1664,0.5013,2.4917,-2.1153,3.2433,-1.6455,0.2438,0.3104,0.492,0.3164,0.4585,0.2766,0.322,0.3143,0.2891,0.4708,0.2687,0.3855,0.214,0.2448,0.3611,0.2117,0.3446,0.2178,0.2828,0.2947,0.2136,0.3324,0.1911,0.3158,2234.7456
Body Bumpin' (Yippie-Yi-Yo),Public Announcement,123.046875,-248.762,55.0338,41.3262,31.7505,18.9556,-2.2684,8.469,10.4498,-3.4826,10.8009,-3.6193,7.185,5.7642,0.3911,0.4033,0.5282,0.5689,0.5389,0.4522,0.3474,0.3745,0.3333,0.3169,0.3129,0.3345,0.3179,0.3008,0.3185,0.3332,0.3348,0.3156,0.282,0.3097,0.2729,0.2663,0.2655,0.2725,3142.5181
This Kiss,Faith Hill,92.28515625,-32.6896,74.5274,1.4464,25.3277,9.5173,3.5761,1.483,8.6594,-0.8627,5.182,-6.0804,1.1334,-3.6633,0.3405,0.4294,0.3042,0.3403,0.3385,0.296,0.4121,0.3387,0.4319,0.4191,0.4623,0.5013,0.2239,0.3229,0.2274,0.2735,0.2884,0.2165,0.308,0.2383,0.2961,0.291,0.2876,0.3332,2841.9198
I Don't Ever Want to See You Again,Uncle Sam,129.19921875,-125.985,84.5432,27.9025,29.8638,9.3717,8.811,-4.8122,2.6575,0.2988,1.9046,0.0449,0.5361,-2.0234,0.3435,0.4092,0.3961,0.4569,0.3287,0.2851,0.3871,0.2735,0.2823,0.2448,0.382,0.544,0.2413,0.3313,0.2877,0.3363,0.2729,0.2229,0.3113,0.2419,0.2844,0.2239,0.262,0.3533,2480.7543
Let's Ride,Montell Jordan featuring Master P and Silkk the Shocker,61.5234375,-71.6095,67.3066,27.4394,-0.5328,6.6479,5.4576,0.4495,7.955,0.9607,9.4927,7.1841,5.4763,-0.7139,0.4825,0.3863,0.332,0.4087,0.44,0.4676,0.392,0.4248,0.4731,0.4852,0.4945,0.4638,0.313,0.2728,0.2419,0.2741,0.2768,0.3116,0.2511,0.2871,0.3167,0.3237,0.3166,0.2906,3314.1358
Sex and Candy,Marcy Playground,161.4990234375,-43.1636,69.6568,6.0459,44.2454,9.4813,7.0006,-0.7535,3.9524,-2.2711,4.6379,-3.5956,2.5173,-6.1032,0.2985,0.3621,0.3596,0.327,0.4001,0.3834,0.4339,0.3697,0.4262,0.4588,0.3586,0.3658,0.2468,0.2987,0.3064,0.2406,0.3245,0.269,0.3419,0.2888,0.3002,0.34,0.2645,0.3208,2591.2236
Show Me Love,Robyn,92.28515625,-45.6001,64.3746,-0.4831,15.299,-3.0056,9.7593,3.1228,4.3532,3.7874,7.144,-6.1317,7.0239,-4.4151,0.3817,0.3783,0.3033,0.3511,0.4333,0.3167,0.4427,0.321,0.413,0.3735,0.4047,0.5512,0.2685,0.2785,0.2479,0.2598,0.3366,0.2419,0.3452,0.2437,0.3264,0.3077,0.2872,0.3439,2877.5931
A Song for Mama,Boyz II Men,75.99954044117646,-118.6129,87.4227,34.7081,25.332,15.8567,15.0979,6.1829,9.5826,0.871,4.8788,2.638,2.8587,-3.6804,0.3642,0.301,0.3991,0.3352,0.3641,0.3061,0.3631,0.4863,0.3632,0.3776,0.343,0.4144,0.3225,0.2511,0.3278,0.2619,0.3159,0.2555,0.2809,0.352,0.2702,0.321,0.2636,0.3241,2367.309
What You Want,Mase featuring Total,92.28515625,-124.8446,65.7869,22.1498,32.2463,16.436,2.9146,7.9466,8.7085,-0.7752,8.3945,-5.4696,-2.4057,-2.3468,0.452,0.3872,0.3992,0.4572,0.4595,0.4631,0.3925,0.382,0.4259,0.4903,0.5538,0.4964,0.314,0.2908,0.2951,0.3201,0.3127,0.3224,0.2863,0.279,0.294,0.299,0.3449,0.2942,2923.5486
Frozen,Madonna,107.666015625,-167.6953,112.2975,1.0048,20.7283,6.0084,0.6495,-1.0279,1.2444,-1.2739,0.5497,-6.445,-1.7041,-4.6457,0.4372,0.3151,0.1964,0.2635,0.3069,0.5134,0.3037,0.3168,0.3404,0.1994,0.1989,0.2117,0.3529,0.3105,0.209,0.3153,0.2476,0.3847,0.2498,0.2869,0.3314,0.2045,0.2583,0.1954,1864.7567
Gone till November,Wyclef Jean,86.1328125,-134.9508,108.7031,3.1691,25.5284,7.4437,4.4382,1.7636,6.7927,-4.0867,4.6437,-2.0648,3.173,-0.787,0.3557,0.4279,0.3764,0.4609,0.5969,0.4281,0.4388,0.3791,0.4103,0.3666,0.3479,0.5064,0.2392,0.3176,0.2703,0.2696,0.3299,0.2812,0.3039,0.287,0.2908,0.2911,0.2249,0.3131,1973.0046
My Body,LSG,117.45383522727273,-114.517,93.2804,5.3765,14.2534,-2.9696,6.8677,1.2572,12.7862,-1.6132,3.2658,1.6648,9.4872,3.8115,0.3368,0.4205,0.3548,0.4302,0.2816,0.3326,0.3578,0.3247,0.4755,0.3963,0.4864,0.3129,0.2747,0.3119,0.2679,0.3344,0.2293,0.2843,0.3037,0.2489,0.3445,0.2742,0.34,0.2557,2265.5651
Tubthumping,Chumbawamba,103.359375,-32.6677,76.2191,-12.5434,26.2588,0.9184,10.0759,0.6945,3.6534,-0.4106,8.2948,-2.0582,4.9159,-2.291,0.4037,0.5231,0.5845,0.3884,0.4593,0.3909,0.5085,0.4626,0.4478,0.6156,0.3856,0.4148,0.2366,0.2695,0.3049,0.2154,0.2875,0.2033,0.2754,0.2687,0.2292,0.3058,0.2018,0.2452,2665.0809
Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,95.703125,-134.7797,85.3999,-12.3084,11.1755,-0.0457,2.1701,-9.321,4.9083,-6.7225,-1.2969,-5.2326,2.7171,-2.4142,0.3725,0.4741,0.3876,0.3676,0.3528,0.3697,0.3496,0.376,0.3978,0.4011,0.3969,0.3556,0.2981,0.3676,0.3022,0.3002,0.2907,0.3074,0.2996,0.3239,0.3103,0.3146,0.3173,0.2883,2551.3551
I Want You Back,NSYNC,112.34714673913044,-22.4802,61.2932,1.0044,12.6689,2.3385,10.1795,-5.5056,4.294,-1.4659,5.7351,-0.1813,-0.1099,-2.9981,0.3406,0.3905,0.4093,0.5407,0.4019,0.3906,0.4612,0.4489,0.5283,0.3946,0.4603,0.4773,0.235,0.3036,0.248,0.3069,0.2674,0.2727,0.3052,0.2843,0.3304,0.2665,0.2884,0.3069,3032.9578
When the Lights Go Out,Five,103.359375,-67.3033,65.1213,10.784,23.8963,11.3738,13.1024,-4.4619,5.6686,-4.0187,2.3879,0.388,2.9415,-1.5973,0.4185,0.417,0.4745,0.379,0.4635,0.5143,0.4049,0.4205,0.4205,0.5251,0.4301,0.3934,0.2864,0.2678,0.3126,0.2552,0.2988,0.3069,0.2623,0.3025,0.2606,0.3162,0.2873,0.2642,2997.7569
They Don't Know,Jon B.,129.19921875,-142.184,71.2826,33.6715,29.651,-1.9926,3.874,-10.318,3.4602,-13.679,2.4136,-6.9879,-5.2196,-3.4261,0.3193,0.5794,0.3381,0.3504,0.2982,0.4504,0.3765,0.2634,0.3195,0.2563,0.2621,0.2276,0.2401,0.3638,0.2648,0.3254,0.2576,0.3426,0.3187,0.2542,0.321,0.2667,0.2961,0.2624,2726.1781
Make 'Em Say Uhh!,"Master P featuring Fiend, Silkk the Shocker, Mia X and Mystikal",112.34714673913044,-43.2724,77.4016,-18.8168,9.874,0.2108,6.9798,0.8725,9.856,0.2585,12.8066,6.7559,8.6037,1.5425,0.4221,0.3542,0.3722,0.4463,0.4311,0.4449,0.4795,0.4725,0.5286,0.5026,0.4272,0.3922,0.3005,0.2518,0.2683,0.3025,0.2984,0.2994,0.311,0.2903,0.3308,0.3279,0.293,0.2798,2531.0726
Make It Hot,Nicole featuring Missy Elliott and Mocha,83.35433467741936,-135.5584,96.5092,5.8096,22.7921,5.8483,5.874,2.673,1.6273,-4.8492,5.3457,-5.9184,-0.98,-1.917,0.4067,0.4145,0.3039,0.2522,0.31,0.3485,0.5131,0.431,0.4556,0.4666,0.4187,0.4367,0.2862,0.3078,0.2728,0.2344,0.2903,0.2389,0.3246,0.2909,0.3608,0.3566,0.3023,0.3239,2028.9102
Never Ever,All Saints,135.99917763157896,-99.4954,90.3162,18.9139,16.6122,8.4038,-2.1084,4.5114,-2.1041,1.619,3.2748,-5.8667,2.3062,-2.7802,0.3549,0.5276,0.3594,0.4023,0.3673,0.3714,0.287,0.2552,0.3913,0.2963,0.3044,0.2801,0.2713,0.3699,0.2658,0.3347,0.3046,0.3126,0.2806,0.2352,0.3248,0.2559,0.2958,0.2563,2513.0591
I Get Lonely,Janet featuring Blackstreet,123.046875,-168.1551,57.1316,5.3849,21.3899,0.2135,2.7714,-1.2672,4.8489,-4.8643,4.2612,-4.2845,-1.7039,-1.009,0.4844,0.4133,0.4506,0.35,0.37,0.4283,0.3766,0.4519,0.4584,0.569,0.4243,0.4282,0.3301,0.2761,0.3147,0.2621,0.2737,0.3201,0.2693,0.3219,0.294,0.345,0.2852,0.3007,2923.5633
Feel So Good,Mase,103.359375,-77.9439,70.5388,13.7716,30.0003,11.2057,-2.7328,8.0564,2.6296,0.9054,4.9126,-4.637,3.8402,-2.0541,0.3734,0.4114,0.4866,0.5443,0.5358,0.5007,0.3915,0.3758,0.2835,0.2975,0.3728,0.3554,0.292,0.2978,0.3167,0.3239,0.3086,0.3179,0.2913,0.3115,0.2417,0.2371,0.2863,0.2819,2889.6099
Say It,Voices of Theory,73.828125,-150.4228,98.7031,19.6377,18.748,5.8066,5.7398,-2.4943,4.301,-6.8855,7.2402,-6.3608,1.7481,-5.3119,0.5663,0.3363,0.4033,0.2727,0.3012,0.2533,0.2554,0.3966,0.2519,0.268,0.2227,0.3423,0.3807,0.242,0.3655,0.2526,0.2992,0.2679,0.2431,0.3445,0.2419,0.2855,0.2322,0.2741,2121.6029
Kiss the Rain,Billie Myers,172.265625,-207.8577,99.2388,5.6842,34.7082,7.6242,12.1195,-0.3961,10.9972,0.6896,8.0246,1.2771,3.001,0.6035,0.3359,0.385,0.3679,0.417,0.623,0.4226,0.4142,0.3823,0.5179,0.6416,0.4415,0.4547,0.2204,0.2613,0.282,0.2463,0.2983,0.2461,0.2897,0.2569,0.264,0.3117,0.2353,0.2697,2056.7947
Come with Me,Puff Daddy featuring Jimmy Page,161.4990234375,-22.9204,75.528,-0.001,19.5386,11.7422,6.039,-2.5779,3.7065,-1.8789,3.0841,-0.3802,1.551,-2.8541,0.4498,0.5349,0.6643,0.4846,0.4111,0.3801,0.356,0.3905,0.3794,0.5045,0.4237,0.3987,0.2703,0.2655,0.3273,0.2436,0.2482,0.2591,0.2349,0.2794,0.2417,0.3051,0.2744,0.2624,2812.9279
Romeo and Juliet,Sylk-E. Fyne featuring Chill,75.99954044117646,-174.489,73.5804,31.4172,29.0575,6.4166,9.7059,1.3217,4.608,0.3561,1.0982,-3.5547,2.3982,0.6439,0.482,0.3814,0.3601,0.3834,0.3582,0.4158,0.4183,0.5324,0.4906,0.4418,0.5036,0.4694,0.3157,0.2736,0.26,0.2975,0.2879,0.3314,0.2893,0.3298,0.315,0.2949,0.317,0.2958,2586.281
It's All About Me,Mýa and Sisqo,135.99917763157896,-120.1404,58.9399,12.4266,26.7926,0.9648,5.2852,1.2901,0.1126,5.7493,2.5123,-4.0427,0.7991,-4.7394,0.3094,0.3593,0.427,0.3604,0.3803,0.3966,0.4714,0.3346,0.3315,0.4007,0.3586,0.3369,0.2758,0.2964,0.3461,0.2977,0.3222,0.3162,0.3567,0.2889,0.3095,0.3398,0.2993,0.303,3020.1125
I Will Come to You,Hanson,135.99917763157896,-59.0374,107.4432,-14.8679,10.2796,10.2666,9.0465,1.5075,4.9792,0.4627,6.307,-2.9177,3.5148,-0.3124,0.3808,0.3896,0.3292,0.4321,0.3394,0.4485,0.3174,0.3659,0.4253,0.321,0.4001,0.2625,0.2941,0.3076,0.2387,0.3351,0.2382,0.3356,0.2574,0.2804,0.3269,0.2349,0.3198,0.2063,2064.7995
One Week,Barenaked Ladies,112.34714673913044,-56.9731,73.946,-12.7586,36.662,12.9529,10.6878,3.6961,11.0215,0.609,5.0924,3.1139,2.8842,0.5299,0.3759,0.4736,0.3519,0.363,0.489,0.3554,0.3445,0.3954,0.5732,0.6511,0.4473,0.4053,0.2669,0.3143,0.2791,0.2632,0.3065,0.2582,0.2633,0.2643,0.2885,0.3206,0.257,0.2678,2523.9099
Swing My Way,K. P. & Envyi,69.83741554054055,-54.7982,64.8213,28.0702,28.9791,30.176,9.3538,16.3087,6.5642,3.6381,9.7598,2.266,9.1554,1.2465,0.5465,0.4357,0.4291,0.4353,0.6078,0.5898,0.5156,0.5574,0.6079,0.6427,0.5407,0.5272,0.2755,0.2327,0.271,0.2319,0.287,0.3127,0.2634,0.2563,0.2819,0.3326,0.2824,0.2671,2977.6258
The Arms of the One Who Loves You,Xscape,117.45383522727273,-146.5185,95.6744,11.8306,9.4987,4.0047,4.5631,3.5769,-2.1973,-6.6142,4.6376,-6.1002,-3.7535,-1.0087,0.3803,0.28,0.3797,0.2614,0.3295,0.2659,0.2881,0.4108,0.3218,0.4277,0.2611,0.2979,0.3438,0.2412,0.3435,0.2425,0.3119,0.2709,0.2662,0.3595,0.2636,0.3586,0.2525,0.2766,2340.4126
My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara,129.19921875,-131.6357,75.5814,25.411,9.0236,-1.163,6.4257,-2.6057,2.631,-3.9679,2.1926,-1.6995,1.513,-1.3359,0.3899,0.3733,0.5091,0.359,0.3884,0.4193,0.3675,0.4106,0.4283,0.4598,0.3566,0.3376,0.3177,0.2669,0.35,0.2683,0.3169,0.3413,0.2994,0.3309,0.33,0.3489,0.303,0.2731,2651.4686
Daydreamin',Tatyana Ali,95.703125,-130.0935,54.8048,22.4659,17.5234,6.2587,-0.6828,6.4336,0.1785,-1.0009,2.6425,-9.3949,1.11,-4.8753,0.4373,0.4943,0.4192,0.4237,0.3667,0.4037,0.3098,0.332,0.4543,0.4151,0.46,0.3972,0.3118,0.3416,0.2982,0.3296,0.2781,0.3066,0.2465,0.2597,0.3228,0.3006,0.3383,0.3008,3401.501
We're Not Making Love No More,Dru Hill,112.34714673913044,-84.2184,87.8299,23.8921,27.8832,6.5166,10.4881,3.2161,2.5265,4.291,8.3551,-5.3213,3.696,-1.571,0.3447,0.2893,0.3601,0.3395,0.4067,0.3031,0.3747,0.4058,0.2834,0.3253,0.3443,0.4726,0.2843,0.2456,0.3246,0.2787,0.3321,0.2502,0.3003,0.3323,0.2636,0.3174,0.2568,0.3465,2370.3588
Semi-Charmed Life,Third Eye Blind,103.359375,-17.0741,70.5107,0.2789,28.9502,8.3895,8.0819,2.3876,5.3973,0.7293,4.0483,1.4408,3.0516,-2.9678,0.4345,0.3901,0.5147,0.3725,0.3926,0.3276,0.4544,0.5453,0.4074,0.4544,0.3839,0.493,0.302,0.247,0.3124,0.2386,0.2802,0.2421,0.2807,0.3326,0.2421,0.3069,0.243,0.3117,2804.2244
I Do,Lisa Loeb,112.34714673913044,-98.3594,89.0482,18.7578,28.2659,6.8101,11.7997,3.7527,1.8846,1.0602,2.0322,-5.7427,0.5184,-2.6076,0.3945,0.28,0.3334,0.3041,0.3309,0.4787,0.3241,0.34,0.3234,0.4628,0.5347,0.3618,0.3206,0.221,0.3122,0.3008,0.2484,0.3324,0.2324,0.304,0.2434,0.313,0.3355,0.2325,2376.024
Lookin' at Me,Mase featuring Puff Daddy,95.703125,-127.211,67.9719,7.0288,18.849,3.8839,-1.9884,6.6487,5.9331,-6.1458,3.5838,-4.76,3.2097,1.042,0.4515,0.4974,0.4464,0.3829,0.4489,0.3872,0.354,0.3988,0.4818,0.6062,0.5593,0.4659,0.2957,0.3039,0.288,0.2645,0.3042,0.2776,0.2564,0.2719,0.3088,0.3207,0.3129,0.2975,2874.8049
Looking Through Your Eyes,LeAnn Rimes,161.4990234375,-185.2233,102.798,8.0027,29.0059,8.3642,8.3624,4.3013,0.2518,-0.2103,7.2297,-7.9481,0.5537,-4.8718,0.3614,0.2349,0.3427,0.2515,0.2141,0.3822,0.2022,0.2425,0.2023,0.3618,0.4537,0.2678,0.3587,0.2152,0.3459,0.2781,0.1954,0.3634,0.1883,0.2967,0.2101,0.3037,0.3608,0.2188,1989.3587
Lately,Divine,123.046875,-107.2582,73.0057,39.69,20.8459,11.4517,-2.3082,3.8832,2.5818,-3.1428,1.4399,-10.6457,1.5147,-5.3131,0.3467,0.4231,0.3492,0.3386,0.4312,0.2751,0.27,0.2492,0.3762,0.4612,0.3618,0.4052,0.2886,0.3461,0.3152,0.2844,0.3549,0.2584,0.2849,0.2387,0.3047,0.3608,0.2759,0.3513,2852.7421
