song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
In da Club,50 Cent,89.10290948275862,-84.0064,85.6739,-14.8106,13.6836,3.8227,12.5482,2.2006,7.8606,-5.4683,4.3269,-9.0239,2.6044,-0.7842,0.3572,0.4868,0.4511,0.4581,0.3948,0.3849,0.4087,0.5102,0.6469,0.4907,0.3812,0.3642,0.24,0.3054,0.2862,0.2961,0.2988,0.2989,0.3152,0.2838,0.3033,0.3,0.2605,0.2631,2418.5125
Ignition (Remix),R. Kelly,66.25600961538461,-100.3371,71.159,19.208,20.6784,14.0382,-6.0862,6.0162,2.2559,-6.9471,8.2276,-7.6236,5.7013,0.2927,0.4801,0.4071,0.3524,0.4627,0.3734,0.3661,0.3308,0.3459,0.5474,0.4536,0.4324,0.4345,0.3198,0.2809,0.2543,0.3262,0.2577,0.3192,0.297,0.2841,0.3495,0.3045,0.3089,0.2907,2905.6648
Get Busy,Sean Paul,99.38401442307692,-25.0947,114.924,-43.2016,20.048,13.4478,-7.2301,4.9387,-0.4955,0.0613,9.3429,-8.0062,5.9699,7.5561,0.4651,0.3321,0.2917,0.3182,0.3267,0.5407,0.4332,0.3475,0.3683,0.3055,0.3515,0.3233,0.345,0.2587,0.2486,0.2643,0.221,0.3554,0.2901,0.2738,0.2999,0.2487,0.3105,0.2567,1927.6926
Crazy in Love,Beyoncé featuring Jay-Z,99.38401442307692,-78.7476,50.0265,0.2186,32.7636,5.5064,12.7524,5.1963,8.2724,2.3208,9.0392,0.9763,5.757,0.5795,0.4475,0.4419,0.5783,0.3811,0.3735,0.4271,0.423,0.4709,0.4808,0.576,0.5311,0.4769,0.2926,0.2801,0.3231,0.2552,0.2798,0.2872,0.2624,0.2963,0.2685,0.2909,0.3063,0.2887,3136.1325
When I'm Gone,3 Doors Down,99.38401442307692,-31.7233,86.1477,-4.4553,27.5838,9.7567,11.3032,2.8394,7.274,-0.3091,6.5283,0.1631,5.2294,-0.6517,0.3778,0.3231,0.3575,0.3229,0.3669,0.2638,0.3303,0.4347,0.516,0.6676,0.4734,0.4218,0.3159,0.2458,0.3119,0.2544,0.2736,0.2157,0.2604,0.3037,0.2547,0.3294,0.2429,0.2696,2382.3446
Unwell,Matchbox Twenty,161.4990234375,-23.9926,89.5276,-9.3576,22.5693,5.0117,10.5036,-2.638,4.4005,-3.515,7.1668,-0.0147,2.5519,-1.4037,0.2583,0.3499,0.2972,0.3766,0.6279,0.3752,0.4479,0.3255,0.4553,0.4609,0.2821,0.4115,0.1894,0.2653,0.2365,0.2346,0.3119,0.2402,0.3252,0.2296,0.2867,0.3253,0.2071,0.3223,2486.7168
Right Thurr,Chingy,92.28515625,-67.1586,72.7567,-6.7071,21.4899,-0.7835,8.7998,1.8939,4.0321,-6.1283,6.6525,2.0429,7.7206,-0.6251,0.3562,0.3693,0.4838,0.4441,0.4437,0.5202,0.4245,0.4333,0.5098,0.587,0.4286,0.3541,0.2673,0.2298,0.2935,0.2728,0.266,0.3114,0.2655,0.2887,0.3157,0.3421,0.2628,0.243,2591.6401
Miss You,Aaliyah,54.978390957446805,-155.1631,69.407,26.1703,23.4667,9.7192,-2.0109,1.0525,-1.1972,-0.9727,2.3129,-10.518,-4.511,-12.7007,0.328,0.3057,0.3439,0.2611,0.2354,0.3624,0.2622,0.237,0.2054,0.2773,0.3976,0.2921,0.3494,0.3114,0.358,0.2987,0.2662,0.3712,0.2805,0.2952,0.2514,0.2935,0.3833,0.2884,2627.7534
Picture,Kid Rock featuring Sheryl Crow,99.38401442307692,-152.9839,108.0708,4.2737,26.1145,18.1154,9.6844,5.8579,6.7,2.7964,5.8746,-2.2456,1.4658,-4.8858,0.2564,0.2655,0.3583,0.2608,0.2866,0.2516,0.4044,0.5625,0.3885,0.3956,0.2585,0.2898,0.3089,0.2577,0.3393,0.2531,0.2924,0.2232,0.2925,0.3969,0.2766,0.3146,0.2393,0.2991,1756.7024
Bring Me to Life,Evanescence featuring Paul McCoy,95.703125,-81.5418,92.6704,-6.8495,29.5381,6.162,6.6702,7.6799,6.8508,3.1988,3.6061,-4.9819,6.1045,-1.5782,0.4321,0.3322,0.3294,0.361,0.4883,0.3352,0.4025,0.4168,0.3546,0.437,0.3879,0.5594,0.2877,0.2435,0.2637,0.2413,0.3216,0.2278,0.2811,0.3114,0.255,0.3369,0.2424,0.3273,2381.5764
