song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
High Hopes,Panic! at the Disco,161.4990234375,12.9841,66.221,-9.2128,1.3839,1.8647,0.8922,-3.2071,-2.7814,-0.8666,1.1103,-1.051,0.6427,-4.8509,0.4002,0.3318,0.3843,0.2944,0.4253,0.4937,0.2938,0.3535,0.3539,0.5298,0.36,0.3109,0.3094,0.2539,0.3175,0.2285,0.2865,0.3264,0.2062,0.3101,0.2431,0.3229,0.282,0.2478,3142.5514
"Thank U, Next",Ariana Grande,107.666015625,-95.2109,102.8956,9.3426,12.7556,9.6203,-6.9646,6.1411,-10.5487,8.7479,9.0198,-5.455,7.8193,-2.6127,0.3352,0.3862,0.2962,0.3969,0.3238,0.4713,0.3467,0.3125,0.5058,0.3824,0.3631,0.2805,0.2843,0.3394,0.2559,0.3565,0.2629,0.3575,0.3041,0.246,0.354,0.2836,0.3103,0.2605,2105.7717
Truth Hurts,Lizzo,161.4990234375,-95.6655,88.7905,1.4209,6.3643,-5.0842,7.9601,-7.3445,8.6937,-5.5186,1.5121,-1.581,-0.1934,0.4751,0.4398,0.3627,0.3471,0.3582,0.5164,0.3314,0.2919,0.4575,0.3842,0.3892,0.3662,0.4512,0.3153,0.2762,0.2869,0.2822,0.3397,0.2732,0.2363,0.317,0.2703,0.3266,0.2899,0.3149,2303.1195
Dancing with a Stranger,Sam Smith and Normani,103.359375,-129.5634,100.5062,42.7799,36.9094,12.513,8.1652,0.336,2.5238,-1.2645,4.1028,-2.6711,1.5605,-0.451,0.4626,0.3535,0.3139,0.3956,0.3276,0.4322,0.2872,0.3419,0.5014,0.3684,0.3632,0.3129,0.3542,0.3054,0.2629,0.3225,0.2459,0.3559,0.2437,0.2725,0.3679,0.2697,0.3173,0.2259,1838.3706
Señorita,Shawn Mendes and Camila Cabello,117.45383522727273,-68.7474,78.8054,9.697,22.256,13.7352,11.3834,-0.5772,2.821,3.8665,6.1665,-5.8887,4.1698,-1.9749,0.4828,0.2995,0.3115,0.2879,0.4044,0.3199,0.2939,0.3476,0.3186,0.4092,0.3307,0.4726,0.3593,0.2379,0.3094,0.2442,0.3437,0.3059,0.2563,0.3103,0.26,0.3446,0.2538,0.3287,2519.5098
I Don't Care,Ed Sheeran and Justin Bieber,135.99917763157896,-75.2797,62.4598,1.1784,16.5679,8.4862,-4.1442,-13.3839,0.5544,-8.7633,-0.6568,-5.7109,-1.1819,-2.4478,0.2905,0.4004,0.2849,0.3048,0.262,0.3957,0.5177,0.3632,0.3903,0.3727,0.4626,0.314,0.2636,0.3419,0.2512,0.3021,0.2415,0.2877,0.3655,0.2912,0.3435,0.2931,0.3539,0.2871,2861.3448
Eastside,"Benny Blanco, Halsey and Khalid",117.45383522727273,-124.6137,99.4927,0.5641,20.1661,8.9188,-2.0486,0.2754,0.6547,-6.2784,-3.0141,-0.5325,-1.7744,-3.3681,0.2891,0.3956,0.3167,0.304,0.3346,0.2794,0.3877,0.2766,0.3946,0.489,0.3295,0.3707,0.2597,0.3572,0.319,0.3019,0.3052,0.2347,0.3453,0.2403,0.3232,0.3751,0.2603,0.3497,1978.3876
Going Bad,Meek Mill featuring Drake,86.1328125,-119.7892,83.7984,9.2256,10.3548,0.0997,2.0928,-4.9638,5.339,-7.5602,1.6043,-2.3594,4.7756,-0.5971,0.3268,0.3025,0.2786,0.2727,0.3576,0.3436,0.4806,0.4693,0.315,0.2747,0.3216,0.4892,0.2786,0.2882,0.2561,0.2481,0.321,0.2727,0.362,0.3743,0.2724,0.2689,0.264,0.3665,2340.4206
Shallow,Lady Gaga and Bradley Cooper,95.703125,-148.8663,106.2302,5.3905,7.6363,6.349,8.5218,0.6958,5.1881,-4.8785,2.8521,-4.4713,-1.8186,-5.5149,0.2332,0.2234,0.3967,0.2658,0.3026,0.2371,0.347,0.4315,0.2616,0.2915,0.2082,0.3008,0.2832,0.2155,0.3585,0.2356,0.3555,0.2535,0.3023,0.3657,0.2357,0.331,0.2195,0.3252,1811.904
Better,Khalid,99.38401442307692,-146.8582,126.9307,6.42,11.9658,16.2198,7.3648,-0.0615,7.2594,-2.5841,7.8608,2.4324,3.6494,1.56,0.4856,0.3622,0.4032,0.3869,0.3988,0.5543,0.4453,0.5785,0.4951,0.5177,0.6184,0.4566,0.3242,0.2558,0.2626,0.2752,0.2659,0.3397,0.2538,0.3218,0.3287,0.3243,0.3164,0.2791,1397.0572
No Guidance,Chris Brown featuring Drake,92.28515625,-117.4653,107.7564,24.9177,3.8464,3.1826,-1.6209,-5.77,6.5321,-1.3499,10.3102,6.4717,7.2744,1.1585,0.3468,0.4967,0.3353,0.4315,0.5203,0.3364,0.4434,0.3226,0.4315,0.3401,0.3471,0.4006,0.2595,0.3445,0.2587,0.3192,0.337,0.2289,0.3361,0.2319,0.3304,0.275,0.2765,0.3194,1977.5322
Girls Like You,Maroon 5 featuring Cardi B,123.046875,-126.4907,91.8097,17.0365,26.6306,8.3217,7.963,-0.1581,2.6128,-1.5519,0.504,-5.0231,-0.986,-0.9903,0.482,0.3027,0.2917,0.2448,0.3612,0.3344,0.2699,0.3774,0.2854,0.321,0.242,0.3084,0.3734,0.243,0.3117,0.2237,0.3194,0.324,0.2415,0.3453,0.2347,0.3341,0.229,0.2758,1955.3898
Sweet but Psycho,Ava Max,135.99917763157896,-47.4991,81.7673,8.6382,24.2668,11.5134,5.1265,11.4758,-4.5894,6.9853,2.6823,-2.9701,5.9433,-0.9877,0.4387,0.4966,0.3706,0.4531,0.3623,0.4346,0.3675,0.3625,0.4669,0.4144,0.4378,0.3293,0.2754,0.3277,0.2492,0.3498,0.2627,0.3337,0.2983,0.2527,0.3243,0.2772,0.3217,0.2342,2584.6068
Suge,DaBaby,151.99908088235293,-101.6723,69.0196,12.8089,9.8627,7.0285,6.7469,-1.0328,-4.7784,-7.7,4.6279,-13.5833,1.7468,-3.6114,0.4417,0.4451,0.48,0.5001,0.5167,0.4912,0.3923,0.3746,0.3865,0.4754,0.5213,0.4727,0.2879,0.2806,0.2988,0.3183,0.3151,0.3235,0.2904,0.2976,0.2791,0.309,0.3123,0.2922,2906.03
Middle Child,J. Cole,123.046875,-161.0261,81.1177,22.5912,12.0262,13.8426,13.8423,-6.5198,7.8956,-10.2001,5.806,-6.5425,8.8122,7.0736,0.5327,0.4901,0.5654,0.5296,0.4559,0.4814,0.476,0.5408,0.4185,0.4484,0.4925,0.4984,0.3592,0.3318,0.3119,0.3041,0.2909,0.3244,0.2886,0.3285,0.2728,0.3008,0.313,0.3228,2229.2496
Drip Too Hard,Lil Baby and Gunna,112.34714673913044,-106.5163,108.2159,-9.4703,8.92,1.6164,10.6705,-1.6108,6.2332,12.3733,6.2577,5.7693,10.6332,0.2093,0.3634,0.4252,0.3227,0.336,0.4123,0.3824,0.472,0.4022,0.5765,0.5785,0.4837,0.5114,0.2537,0.3142,0.2697,0.2548,0.3111,0.2702,0.3223,0.2735,0.3388,0.3363,0.2854,0.3512,1846.5474
Someone You Loved,Lewis Capaldi,107.666015625,-134.4304,111.2255,16.2361,17.9055,0.4167,8.8658,-13.1303,9.301,-6.0924,-6.1178,2.9676,-3.9763,-2.4079,0.2733,0.3422,0.2183,0.3089,0.26,0.4897,0.2319,0.1799,0.2669,0.1841,0.2189,0.1429,0.2686,0.3609,0.2021,0.3546,0.2183,0.4034,0.2399,0.2213,0.3233,0.2063,0.3002,0.1572,1924.1412
Ransom,Lil Tecca,123.046875,-113.1327,86.5365,9.1958,15.0039,7.8121,-4.29,-1.0376,5.1968,-6.6414,2.9385,-3.5344,5.1214,-0.0323,0.4168,0.3905,0.5986,0.4852,0.4895,0.5065,0.5373,0.5222,0.4507,0.5273,0.5626,0.3691,0.2991,0.2272,0.302,0.2797,0.3288,0.3361,0.3329,0.3099,0.3036,0.2908,0.2995,0.2277,2346.7918
If I Can't Have You,Shawn Mendes,123.046875,-38.884,90.4673,3.5791,9.4339,7.6579,1.2204,-6.3345,-0.9569,-3.5197,-0.7619,-7.675,0.1444,-9.8727,0.2784,0.405,0.5228,0.3387,0.387,0.3134,0.3889,0.2811,0.2758,0.3735,0.2707,0.3105,0.2704,0.3099,0.3765,0.2498,0.3547,0.2555,0.3324,0.2691,0.25,0.3172,0.2462,0.3131,2396.1054
Goodbyes,Post Malone featuring Young Thug,99.38401442307692,-55.9858,96.8533,3.2658,11.3995,-1.2463,-4.3796,-1.4974,-2.2629,-4.8503,-1.7473,-4.0329,-4.2755,-1.5415,0.35,0.3056,0.3466,0.26,0.4178,0.5101,0.2586,0.3077,0.2746,0.5164,0.3686,0.2603,0.311,0.2643,0.3175,0.2305,0.2904,0.3548,0.2154,0.3314,0.2109,0.3366,0.3012,0.2295,2252.8587
Zeze,Kodak Black featuring Travis Scott and Offset,99.38401442307692,-115.5567,98.6418,12.0641,14.087,3.7025,10.8739,1.3797,7.5376,2.7874,9.2122,5.3469,10.1594,-2.401,0.3741,0.3661,0.3822,0.4779,0.4419,0.48,0.4966,0.4722,0.5699,0.5651,0.5807,0.4729,0.2284,0.2637,0.2606,0.3138,0.2873,0.3151,0.2819,0.239,0.322,0.3193,0.2861,0.2552,1936.6615
Better Now,Post Malone,95.703125,-90.6101,110.7752,18.0076,6.8776,-2.8143,3.897,2.1962,4.2195,-2.3415,2.1388,2.5311,-1.4172,5.5842,0.4192,0.3349,0.5084,0.3887,0.3409,0.4723,0.3614,0.3826,0.2913,0.354,0.4282,0.3234,0.3434,0.2465,0.3426,0.2995,0.2585,0.3486,0.2596,0.3061,0.2402,0.2631,0.3309,0.2375,2003.7729
Youngblood,5 Seconds of Summer,117.45383522727273,-90.0957,78.3076,3.017,34.7985,9.2697,11.7567,-3.3475,3.3563,8.67,0.9955,6.8528,0.4604,0.3695,0.4259,0.3293,0.3942,0.3068,0.3434,0.507,0.3865,0.4575,0.3636,0.422,0.4569,0.3768,0.3479,0.2623,0.3266,0.2695,0.2672,0.3539,0.2517,0.3489,0.2651,0.3181,0.3454,0.2807,2399.5803
Money in the Grave,Drake featuring Rick Ross,99.38401442307692,-155.6448,105.522,26.2137,11.4709,8.5942,9.1725,-4.9054,5.7764,-0.2453,1.486,-2.2464,3.9796,0.8346,0.5277,0.4311,0.4159,0.4459,0.4836,0.5745,0.4544,0.3823,0.3402,0.3782,0.5561,0.4555,0.3056,0.2722,0.2967,0.2989,0.2879,0.3135,0.2824,0.2874,0.2706,0.2515,0.3138,0.261,2110.2059
Speechless,Dan + Shay,135.99917763157896,-101.8782,99.2048,8.4498,13.6962,7.3006,9.8428,-7.2027,10.0824,-8.9191,3.2365,-2.9965,-2.6764,-1.8377,0.3144,0.4556,0.2603,0.3164,0.2964,0.4133,0.3456,0.3375,0.4261,0.2662,0.2729,0.1988,0.2755,0.3714,0.2271,0.3249,0.2536,0.3379,0.3168,0.3004,0.3352,0.2428,0.3176,0.2087,2069.8784
"Break Up with Your Girlfriend, I'm Bored",Ariana Grande,172.265625,-98.6305,67.2214,28.5955,27.7221,10.2596,6.0023,4.33,-0.7586,8.2591,8.6893,-8.3704,6.263,1.453,0.505,0.413,0.4231,0.5009,0.4499,0.5171,0.4528,0.5106,0.461,0.4073,0.4261,0.4188,0.3372,0.2758,0.2915,0.3214,0.2798,0.3344,0.2612,0.3044,0.2864,0.263,0.2909,0.2804,2723.6021
Please Me,Cardi B and Bruno Mars,89.10290948275862,-73.0932,71.6427,6.1615,17.4207,1.4248,4.0236,-1.7193,4.5225,-0.4961,1.4133,-0.9496,5.0642,-3.048,0.4419,0.4773,0.3779,0.3651,0.4112,0.3777,0.4529,0.3758,0.4076,0.4063,0.3893,0.4847,0.2993,0.3266,0.2882,0.272,0.3164,0.2812,0.3236,0.2775,0.3124,0.3192,0.2866,0.3351,2749.7719
Money,Cardi B,129.19921875,-117.5189,46.2269,16.448,14.1821,4.6987,6.9185,7.4822,7.5657,4.7735,8.892,0.5959,7.42,-1.3094,0.4195,0.4126,0.4465,0.504,0.5154,0.4774,0.415,0.3791,0.4285,0.4702,0.5127,0.4664,0.2571,0.2806,0.3122,0.3483,0.3733,0.3731,0.3187,0.2827,0.2923,0.286,0.3216,0.2787,3174.833
You Need to Calm Down,Taylor Swift,86.1328125,-159.5663,74.2123,13.4529,19.4493,13.5724,8.3005,12.8672,6.7139,2.8858,9.346,-1.3178,5.6414,-0.989,0.3398,0.4545,0.6783,0.4477,0.3756,0.3471,0.4486,0.4306,0.4137,0.4967,0.3705,0.3483,0.2868,0.2699,0.3251,0.2516,0.2769,0.2652,0.306,0.3498,0.3092,0.3181,0.276,0.2927,2554.6995
Panini,Lil Nas X,151.99908088235293,-91.3912,87.6561,22.6274,12.8773,9.3557,4.2637,11.2049,3.8475,-0.1319,2.8169,-5.5715,5.2845,1.325,0.4949,0.38,0.351,0.4946,0.365,0.3851,0.2779,0.3468,0.3818,0.3121,0.4125,0.3487,0.3486,0.2944,0.2673,0.3549,0.2745,0.3562,0.2515,0.3023,0.3427,0.2561,0.3391,0.244,2543.072
Look Back at It,A Boogie wit da Hoodie,95.703125,-96.4675,117.1997,3.9189,10.3505,1.8005,-0.7933,-2.5258,3.5231,-6.3891,9.6836,4.8823,5.5272,4.5396,0.2356,0.2343,0.3178,0.4573,0.2997,0.3874,0.3451,0.2847,0.441,0.3302,0.4091,0.3042,0.2294,0.2465,0.2635,0.3534,0.2234,0.3367,0.2914,0.233,0.3609,0.2627,0.3397,0.2852,1905.5524
A Lot,21 Savage,143.5546875,-109.6261,95.9474,16.1462,22.6878,20.9258,14.7139,8.3501,10.1414,-2.6645,13.0101,0.7447,5.5925,5.4069,0.7122,0.6089,0.5336,0.4464,0.4115,0.3782,0.4004,0.4327,0.4694,0.5612,0.625,0.7299,0.284,0.2402,0.2456,0.2545,0.3087,0.2997,0.2812,0.2615,0.2575,0.2403,0.2243,0.2916,1922.5048
Me!,Taylor Swift featuring Brendon Urie,184.5703125,-34.2247,68.4064,2.9161,21.0083,6.6514,5.4327,0.332,3.2082,-1.4416,5.4092,0.5741,6.353,1.1345,0.5544,0.3467,0.3357,0.3306,0.4861,0.3988,0.3545,0.4632,0.4077,0.4236,0.3214,0.3942,0.3476,0.2353,0.2918,0.2426,0.3157,0.3066,0.2671,0.3263,0.2946,0.3213,0.238,0.2555,2845.6468
Mia,Bad Bunny featuring Drake,129.19921875,-102.8824,91.4153,17.9814,22.7311,16.3191,10.6535,-0.139,16.0918,-10.0425,12.1369,6.115,0.6604,6.6498,0.5037,0.5165,0.4019,0.414,0.4935,0.4228,0.435,0.406,0.4956,0.5776,0.4943,0.5441,0.3242,0.3063,0.2642,0.2661,0.3322,0.3124,0.3206,0.2861,0.2903,0.3144,0.2684,0.3385,2033.5528
Pop Out,Polo G featuring Lil Tjay,83.35433467741936,-89.2658,86.6359,15.4506,15.3477,7.424,4.0439,-2.4071,10.7551,-8.9789,12.2225,3.9516,8.5875,3.5781,0.4007,0.4149,0.4329,0.6048,0.4425,0.4528,0.5007,0.434,0.5216,0.4433,0.4787,0.4176,0.3054,0.3171,0.263,0.335,0.2784,0.3122,0.3298,0.2802,0.3304,0.2856,0.3258,0.3109,2307.0195
Beautiful Crazy,Luke Combs,103.359375,-137.6495,103.7012,1.9109,32.3239,13.9582,1.7022,-2.2217,4.7778,-6.43,-1.205,-6.6532,2.3614,-0.6801,0.2729,0.338,0.2231,0.3089,0.2386,0.2231,0.3714,0.2303,0.2508,0.191,0.3556,0.529,0.2013,0.3445,0.228,0.3066,0.2712,0.2168,0.3697,0.218,0.2986,0.1985,0.2832,0.3769,1813.6399
Thotiana,Blueface,103.359375,-203.5276,96.0865,7.3823,17.5076,7.4423,2.4666,-11.7568,-2.6336,-13.5951,-0.882,-7.0364,-0.7613,-0.0439,0.3668,0.298,0.3134,0.4876,0.5732,0.4542,0.4444,0.3088,0.3982,0.3147,0.4281,0.4286,0.3352,0.3062,0.2689,0.2704,0.3171,0.2884,0.3399,0.2037,0.3214,0.2527,0.323,0.306,1962.3719
Lucid Dreams,Juice Wrld,112.34714673913044,-139.945,85.9144,16.7874,31.5705,19.5217,6.169,3.6991,6.0759,-8.3901,5.6489,-3.7505,1.4788,-2.0188,0.3371,0.4628,0.3749,0.3368,0.4045,0.4149,0.4622,0.3367,0.4531,0.5495,0.4002,0.399,0.2375,0.3216,0.2826,0.2449,0.3181,0.2978,0.3356,0.2487,0.3035,0.363,0.2848,0.3151,1994.7498
Mo Bamba,Sheck Wes,143.5546875,-72.2694,100.5167,31.9475,12.3712,0.6491,16.3628,6.5043,4.5972,-7.7295,3.698,9.0488,2.2956,1.1513,0.4509,0.3411,0.3792,0.4202,0.5986,0.4665,0.3614,0.3412,0.3344,0.3196,0.3532,0.5274,0.3064,0.269,0.3068,0.2702,0.3257,0.3048,0.2666,0.2587,0.2662,0.2752,0.2749,0.3429,2200.6608
Beautiful People,Ed Sheeran featuring Khalid,92.28515625,-99.9596,100.0087,2.5601,14.7244,2.4626,3.0686,-1.2225,7.4524,-4.012,6.8234,0.7857,1.6908,-0.8742,0.3728,0.3182,0.4533,0.5662,0.3723,0.4571,0.3405,0.4404,0.3523,0.3776,0.484,0.3517,0.3263,0.2834,0.3053,0.3369,0.2412,0.3477,0.2469,0.3353,0.3131,0.3162,0.343,0.2798,2063.971
Wake Up in the Sky,"Gucci Mane, Bruno Mars and Kodak Black",143.5546875,-76.5383,66.6762,18.8468,15.0786,1.95,17.0097,-2.2006,7.2556,4.3001,5.0373,4.8855,7.2121,2.3788,0.5344,0.4933,0.4769,0.4426,0.4858,0.4695,0.5549,0.5383,0.4922,0.5083,0.4735,0.5557,0.2909,0.2854,0.2997,0.2894,0.3231,0.3097,0.3012,0.2749,0.2847,0.2969,0.2727,0.3006,2721.2563
Whiskey Glasses,Morgan Wallen,151.99908088235293,-47.47,115.1356,-3.6396,14.7121,-3.2147,6.7483,-8.7728,4.3624,-5.4108,-1.7372,-2.7777,1.0944,-3.7075,0.2841,0.5147,0.3123,0.3384,0.2333,0.3033,0.3733,0.2579,0.3836,0.2541,0.4068,0.2778,0.2136,0.3516,0.2358,0.335,0.2345,0.271,0.3198,0.2091,0.3485,0.2045,0.3347,0.2522,1979.2051
God's Country,Blake Shelton,135.99917763157896,-50.4274,112.2776,-18.6129,20.7626,1.2325,4.784,0.5692,8.2718,-0.0905,5.6476,1.0424,3.9159,-0.6364,0.5771,0.3462,0.3598,0.4084,0.3451,0.4409,0.3392,0.5156,0.2788,0.3094,0.4044,0.369,0.3442,0.2104,0.2496,0.3114,0.2303,0.3379,0.2092,0.3116,0.1907,0.2524,0.3021,0.2293,1953.8234
Be Alright,Dean Lewis,129.19921875,-87.9873,92.4028,12.7138,17.5325,9.5138,3.5107,-2.2833,-2.7666,-7.3205,-0.1602,-6.8528,3.6849,-3.1245,0.273,0.3135,0.2233,0.3327,0.2459,0.2318,0.3918,0.2297,0.2594,0.1929,0.3301,0.4992,0.2251,0.3449,0.2237,0.3346,0.2776,0.2123,0.3671,0.215,0.3033,0.2178,0.2904,0.386,2294.766
Pure Water,Mustard and Migos,99.38401442307692,-80.3028,86.9032,10.6276,14.7069,1.567,17.5627,-1.3685,5.8798,6.9587,13.6513,9.1918,10.6603,0.2396,0.3818,0.358,0.3921,0.4356,0.4741,0.5579,0.4828,0.5705,0.4392,0.3924,0.3469,0.3408,0.2825,0.2677,0.28,0.2926,0.2837,0.3345,0.2662,0.3328,0.2818,0.2808,0.2617,0.2498,2312.9739
The Git Up,Blanco Brown,99.38401442307692,-172.8898,87.9563,-4.7143,28.2172,2.249,0.5734,3.0196,-3.7081,-0.6436,9.0263,1.8623,8.7766,1.5742,0.4184,0.3981,0.3706,0.4773,0.5623,0.4138,0.4215,0.4224,0.5245,0.4427,0.4758,0.5805,0.3003,0.3211,0.282,0.304,0.3289,0.2885,0.3022,0.2798,0.3257,0.3124,0.2928,0.3417,1988.2794
Taki Taki,"DJ Snake featuring Selena Gomez, Ozuna and Cardi B",129.19921875,-105.7646,64.7115,-12.083,8.5214,-2.2599,-0.2515,2.8111,2.1326,5.0672,6.2186,7.2123,8.1094,0.6991,0.3337,0.4797,0.3491,0.3959,0.4641,0.3933,0.475,0.3193,0.359,0.273,0.2704,0.3116,0.2657,0.3642,0.2858,0.3328,0.3858,0.3149,0.3708,0.2774,0.3422,0.2833,0.2751,0.304,2472.3712
Close to Me,Ellie Goulding and Diplo featuring Swae Lee,143.5546875,-68.2009,97.6937,-1.6216,24.9706,4.9845,6.8892,4.7074,-0.2147,-0.7253,5.1302,-2.7529,6.311,-1.1464,0.4002,0.4247,0.2817,0.3787,0.458,0.3176,0.3498,0.3189,0.461,0.3462,0.3,0.3996,0.3043,0.3493,0.227,0.2799,0.3434,0.2493,0.3122,0.2513,0.3481,0.2838,0.2496,0.3124,2111.8289
Envy Me,Calboy,151.99908088235293,-139.1421,83.8212,38.4839,20.1852,3.4834,8.4971,1.3288,11.1644,-9.7874,9.9657,-8.1075,3.2676,5.8873,0.3449,0.4582,0.4195,0.5499,0.4127,0.324,0.3912,0.406,0.4855,0.3877,0.3835,0.3884,0.2641,0.3479,0.2607,0.3438,0.299,0.2969,0.315,0.2799,0.3579,0.3005,0.2816,0.3134,2437.5383
You Say,Lauren Daigle,151.99908088235293,-104.3217,128.0592,2.0419,10.7852,7.6213,4.6234,-5.6811,0.7825,-7.5876,0.9121,-3.2706,-1.2887,-8.1401,0.2971,0.201,0.2919,0.1964,0.3347,0.5548,0.2744,0.2756,0.2474,0.4423,0.2973,0.196,0.3006,0.1928,0.3225,0.2028,0.2726,0.3707,0.2246,0.3318,0.2276,0.3518,0.2723,0.2048,1666.5353
"Hey Look Ma, I Made It",Panic! at the Disco,107.666015625,-31.3441,74.5204,-5.1346,16.7543,1.7477,8.9183,-1.4979,2.4749,1.4741,2.6744,1.4348,3.8183,-2.3215,0.4469,0.3573,0.4551,0.3207,0.3809,0.527,0.3303,0.3675,0.3399,0.5349,0.3899,0.3664,0.3157,0.2525,0.3377,0.2572,0.2488,0.3294,0.2231,0.3145,0.2209,0.3203,0.2786,0.278,2689.8819
